company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,H1,区分,検出ワード
株式会社アイ・エス・アイソフトウェアー,https://www.isi-grp.co.jp/,,,,https://www.isi-grp.co.jp/inquiry/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：自動車整備業向け顧客・車両管理システム
i.s.t.株式会社,https://www.ist.co.jp/,,,,https://www.ist.co.jp/contact/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：自動車整備業向け顧客・車両管理ソフト
アシストプラン株式会社,https://www.assistplan.jp/,,,,https://www.assistplan.jp/contact/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：整備工場向け業務管理システム
アルフォーム株式会社,https://www.alform.co.jp/,,,,https://www.alform.co.jp/contact.php,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：自動車整備業向けシステム提供
株式会社EBE,https://e-b-e.co.jp/,,,,https://e-b-e.co.jp/Product-inquiry,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：整備・鈑金・レンタカー向けシステム
株式会社コムアソート,https://comassort.co.jp/,,,,https://comassort.co.jp/top/contact/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：自動車整備業ソフト
サンエポック株式会社,https://sunepoch.co.jp/,,,,https://sunepoch.co.jp/inquiry,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：自動車整備業向けシステム提供
株式会社システムジャパン,https://www.systemjapan.co.jp/,,,,https://www.systemjapan.co.jp/contact.html,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：整備・鈑金業向け経営戦略システム
株式会社セルフィー,https://www.selfee.co.jp/,,,,https://www.selfee.co.jp/contact/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：自動車整備業向けITシステム
株式会社ソフテクノ,https://www.softechno.co.jp/,,,,https://www.softechno.co.jp/inquiry.html,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：自動車整備支援システム
プレミアソフトプランナー株式会社,https://softplanner.co.jp/,,,,https://softplanner.co.jp/contact,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：自動車整備・車両販売ソフト
株式会社タジマ,https://www.tjk.co.jp/,,,,https://www.tjk.co.jp/contact/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：自動車整備システム
ディーアイシージャパン株式会社,https://www.dicjapan.co.jp/,,,,https://www.dicjapan.co.jp/contact/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：自動車整備システム
株式会社テクノ産業,https://www.tecowl.co.jp/,,,,https://www.tecowl.co.jp/contact/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：車両販売・整備システム
日本カーネット株式会社,https://www.j-carnet.co.jp/,,,,https://www.j-carnet.co.jp/inquiry,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：整備・車両販売統合システム
株式会社ネットワークシステム,https://www.nwsh.co.jp/,,,,https://www.nwsh.co.jp/contact.html,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：自動車整備業向けシステム提供
株式会社プロトリオス,https://www.proto-rios.co.jp/,,,,https://www.proto-rios.co.jp/contact,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：整備・鈑金工場向け業務システム
ベースシステム株式会社,https://www.basesystem.co.jp/,,,,https://www.basesystem.co.jp/contact/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：整備・鈑金・車両販売システム
株式会社北陸システムセンター,https://www.h-s-c.or.jp/,,,,https://www.h-s-c.or.jp/contact.html,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,自動車業界特化支援：自動車整備・車両販売システム
