company_name,url,contact_url,decision,reason
株式会社アイ・エス・アイソフトウェアー,https://www.isi-grp.co.jp/,https://www.isi-grp.co.jp/inquiry/,accept,no_live_or_master_match
i.s.t.株式会社,https://www.ist.co.jp/,https://www.ist.co.jp/contact/,accept,no_live_or_master_match
アシストプラン株式会社,https://www.assistplan.jp/,https://www.assistplan.jp/contact/,accept,no_live_or_master_match
株式会社アルゴ,https://www.argo-inc.co.jp/,https://www.argo-inc.co.jp/inquiry/index.html,exclude,existing_sheet_match
アルフォーム株式会社,https://www.alform.co.jp/,https://www.alform.co.jp/contact.php,accept,no_live_or_master_match
株式会社EBE,https://e-b-e.co.jp/,https://e-b-e.co.jp/Product-inquiry,accept,no_live_or_master_match
株式会社エールシステム,https://www.ailesys.co.jp/,https://www.ailesys.co.jp/contact,exclude,existing_sheet_match
株式会社コムアソート,https://comassort.co.jp/,https://comassort.co.jp/top/contact/,accept,no_live_or_master_match
サンエポック株式会社,https://sunepoch.co.jp/,https://sunepoch.co.jp/inquiry,accept,no_live_or_master_match
株式会社システムジャパン,https://www.systemjapan.co.jp/,https://www.systemjapan.co.jp/contact.html,accept,no_live_or_master_match
株式会社セルフィー,https://www.selfee.co.jp/,https://www.selfee.co.jp/contact/,accept,no_live_or_master_match
株式会社ソフテクノ,https://www.softechno.co.jp/,https://www.softechno.co.jp/inquiry.html,accept,no_live_or_master_match
プレミアソフトプランナー株式会社,https://softplanner.co.jp/,https://softplanner.co.jp/contact,accept,no_live_or_master_match
株式会社タジマ,https://www.tjk.co.jp/,https://www.tjk.co.jp/contact/,accept,no_live_or_master_match
ディーアイシージャパン株式会社,https://www.dicjapan.co.jp/,https://www.dicjapan.co.jp/contact/,accept,no_live_or_master_match
株式会社テクノ産業,https://www.tecowl.co.jp/,https://www.tecowl.co.jp/contact/,accept,no_live_or_master_match
日本カーネット株式会社,https://www.j-carnet.co.jp/,https://www.j-carnet.co.jp/inquiry,accept,no_live_or_master_match
株式会社ネットワークシステム,https://www.nwsh.co.jp/,https://www.nwsh.co.jp/contact.html,accept,no_live_or_master_match
株式会社プロトリオス,https://www.proto-rios.co.jp/,https://www.proto-rios.co.jp/contact,accept,no_live_or_master_match
ベースシステム株式会社,https://www.basesystem.co.jp/,https://www.basesystem.co.jp/contact/,accept,no_live_or_master_match
株式会社ベルティス,https://www.vertice.jp/,https://www.vertice.jp/contact/,exclude,existing_sheet_match
株式会社北陸システムセンター,https://www.h-s-c.or.jp/,https://www.h-s-c.or.jp/contact.html,accept,no_live_or_master_match
有限会社マックス,https://macssoft.co.jp/,https://macssoft.co.jp/contact.php,exclude,existing_sheet_match
有限会社デジタル・コンバージェンス,https://digitalconvergence.jp/,https://digitalconvergence.jp/contact/,accept,no_live_or_master_match
株式会社cantik,https://cantik.co.jp/,https://cantik.co.jp/contact/,accept,no_live_or_master_match
株式会社シナジーデザイン,https://syde.jp/,https://syde.jp/contact,exclude,existing_sheet_match
株式会社ハプワース,https://www.hap-worth.com/,https://docs.google.com/forms/d/e/1FAIpQLSfksAkOWl_HxVNJnQ9QMp_hKkGh2ecoe9rmGTsS_ER4FVXE6A/viewform?usp=dialog,accept,no_live_or_master_match
クーミル株式会社,https://coomil.co.jp/,https://coomil.co.jp/contacts,exclude,existing_sheet_match
株式会社アレグレット,https://www.allegretto.co.jp/,https://www.allegretto.co.jp/contactssl.html,exclude,existing_sheet_match
株式会社ダイバージェンス,https://divergence.co.jp/,https://divergence.co.jp/contact/,exclude,existing_sheet_match
株式会社ServEdge,https://www.servedge.jp/,https://www.servedge.jp/contact/,accept,no_live_or_master_match
株式会社BMGT,https://bmgt.jp/,https://forms.gle/5ouDMogUrsEySHL86,exclude,existing_sheet_match
株式会社Dilecta,https://www.mechanicrew.jp/,https://www.mechanicrew.jp/#contact,accept,no_live_or_master_match
株式会社トウサイ,https://www.tousai.co.jp/,https://www.tousai.co.jp/mail/index.html,accept,no_live_or_master_match
株式会社Ledra,https://www.ledra.co.jp/,https://www.ledra.co.jp/contact,accept,no_live_or_master_match
株式会社インターゾーン,https://inter-zone.jp/,https://inter-zone.jp/contact/,exclude,existing_sheet_match
CTN株式会社,https://ctn-net.jp/,https://corp.ctn-net.jp/contact,exclude,existing_sheet_match
株式会社CarGate,https://cargate.co.jp/,https://cargate.co.jp/contact/,accept,no_live_or_master_match
株式会社ReLIFE,https://relife-m.com/,https://relife-m.com/contact/,exclude,existing_sheet_match
株式会社コネクトAI,https://connectai.co.jp/,https://connectai.co.jp/form/contact,accept,no_live_or_master_match
株式会社Common,https://www.commoncoltd.com/,https://www.commoncoltd.com/contact/,exclude,existing_sheet_match
株式会社グローバルビジョン,https://gvc.co.jp/,https://gvc.co.jp/contact/,exclude,existing_sheet_match
株式会社オフィス・トモズ,https://www.office-tomods.com/,https://www.office-tomods.com/contact/contact_form/contact.html,accept,no_live_or_master_match
株式会社キープキャリエール,https://keepcarriere.co.jp/,https://keepcarriere.co.jp/contact/,accept,no_live_or_master_match
株式会社7Reasons,https://rakumeka.com/,https://rakumeka.com/contact/,accept,no_live_or_master_match
株式会社ニチボウ,https://seibishi.nichiboh.co.jp/,https://seibishi.nichiboh.co.jp/#contact,accept,no_live_or_master_match
株式会社Mikke,https://mikkeg.co.jp/,https://www.mikkeg.co.jp/contact/,accept,no_live_or_master_match
株式会社プランオン,https://www.planon.co.jp/,https://www.planon.co.jp/customer/,exclude,existing_sheet_match
株式会社アルファ・ゴリラ,https://alphagorilla.co.jp/,https://alphagorilla.co.jp/dx360/contact.php,accept,no_live_or_master_match
ビッグトップエージェント株式会社,https://global.bigtopagent.com/,https://global.bigtopagent.com/#form,accept,no_live_or_master_match
株式会社カンパネル,https://campanel.jp/,https://campanel.jp/jobrecruit/contact,accept,no_live_or_master_match
フロンティア株式会社,https://frontier-pc.net/,https://frontier-pc.net/contact/mailformpro4.2.3/example.html,exclude,existing_sheet_match
株式会社アルク,https://www.ark-inc.co.jp/,https://www.ark-inc.co.jp/contact,accept,no_live_or_master_match
株式会社チームエル,https://team-l.co.jp/,https://team-l.co.jp/contact/,accept,no_live_or_master_match
株式会社プラス,https://plus-cs.com/,https://plus-cs.com/contact/,exclude,existing_sheet_match
株式会社ストラス,https://stras2022.com/,https://stras2022.com/contact/,accept,no_live_or_master_match
株式会社せいび広報社,https://www.seibikohosya.com/,https://www.seibikohosya.com/contact/,accept,no_live_or_master_match
有限会社整備新聞社,https://seibi-news.com/,https://seibi-news.com/contact/,accept,no_live_or_master_match
株式会社自動車新聞社,https://www.autonews.co.jp/,https://www.autonews.co.jp/inquiry/,accept,no_live_or_master_match
株式会社公論出版,https://kouronpub.com/,https://kouronpub.com/contact/,accept,no_live_or_master_match
株式会社京都自動車新聞社,https://www.kyotojidosha-np.jp/,https://kyotojidosha-np.jp/contact/index.html,accept,no_live_or_master_match
ビズピット株式会社,https://bizpit-kk.com/,https://bizpit-kk.com/contact/,accept,no_live_or_master_match
株式会社LEAD GROWTH,https://lead-growth.jp/,https://lead-growth.jp/contact/,accept,no_live_or_master_match
株式会社コバックス,https://gatch.go-kobax.jp/,https://gatch.go-kobax.jp/contact/,accept,no_live_or_master_match
YDAIコンサルティング株式会社,https://seibi-hub.com/,https://seibi-hub.com/#contact,exclude,existing_sheet_match
株式会社G cube partners,https://g3-p.co.jp/,https://g3-p.co.jp/contact/,accept,no_live_or_master_match
株式会社車検plus,https://shakenplus.com/,https://shakenplus.com/#contact,accept,no_live_or_master_match
株式会社SPコンシェルジュ,https://spconcierge.jp/,https://spconcierge.jp/contact/,exclude,existing_sheet_match
株式会社日本カーズ・コム,https://www.nihon-cars.com/,https://www.nihon-cars.com/#contact,exclude,existing_sheet_match
ライカラ株式会社,https://raicala.com/,https://raicala.com/contact/,accept,no_live_or_master_match
