company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,H1,区分,検出ワード
ナショナル株式会社,https://be-national.jp/,,,,https://be-national.jp/contact/,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社きくや美粧堂,https://www.kikuya-bisyodo.co.jp/,,,,https://www.kikuya-bisyodo.co.jp/inquiry/,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社エスケイビューティーサプライ,https://www.sk-beauty-supply.com/,,,,https://www.sk-beauty-supply.com/contact,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社オークボ,https://www.ohkubo.net/,,,,https://www.ohkubo.net/contact/,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社ガモウ,https://www.gamo.co.jp/,,,,https://gamo.co.jp/contacts/,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社ガモウ広島,https://gamo-w.jp/,,,,https://gamo-w.jp/news/,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社コスモアークコーポレーション,http://cosmoarc.com/,,,,http://cosmoarc.com/contact/,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社コマツ商会,http://comatsu.jp/,,,,http://comatsu.jp/contact/,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社センビホールディングス,http://www.senbi-beauty.com/,,,,http://www.senbi-beauty.com/contact/,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社タガミ・サンビューティー,https://tagami-sunbeauty.co.jp/,,,,https://tagami-sunbeauty.co.jp/contact,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社パシオンハマダ,https://www.pasionhamada.com/,,,,https://www.pasionhamada.com/contact/,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社モリタ,https://b-morita.com/,,,,https://b-morita.com/information/,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社東和,https://www.towa22.co.jp/,,,,https://www.towa22.co.jp/contact/,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社菊地,https://www.kikuchi-produce.co.jp/,,,,https://www.kikuchi-produce.co.jp/contact/,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社谷商会,https://www.kobe-tani.com/,,,,https://www.kobe-tani.com/contact/,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社TRUST,https://trust-doctor.co.jp/,,,,https://trust-doctor.co.jp/contact.html,,,,,,,,,A｜医院・クリニック開業・経営支援,医院・クリニック顧客＋開業・経営・運営支援
株式会社シンフォニカル,https://www.symfonical.co.jp/,,,,https://www.symfonical.co.jp/contact/,,,,,,,,,A｜医院・クリニック開業・経営支援,医院・クリニック顧客＋開業・経営・運営支援
株式会社ブレイン・ジャパン,https://brain-j.com/,,,,https://brain-j.com/contact,,,,,,,,,A｜医院・クリニック開業・経営支援,医院・クリニック顧客＋開業・経営・運営支援
株式会社メディカルアドバンス,https://www.medical-advance.com/,,,,https://www.medical-advance.com/service/knowhow/performance_simulation/,,,,,,,,,A｜医院・クリニック開業・経営支援,医院・クリニック顧客＋開業・経営・運営支援
株式会社タクサム,https://www.taksam.jp/,,,,https://www.taksam.jp/contact/,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
株式会社ルフト,https://project-luft.com/company,,,,https://project-luft.com/contact,,,,,,,,,A｜美容室・サロン向け経営・販促支援,美容室・サロン顧客＋経営・教育・販促支援
Webクラフトマン合同会社,https://laollc.com/,,,,https://laollc.com/contact/,,,,,,,,,S｜治療院特化Web・集客支援,治療院顧客＋Web集客＋公開後運用支援
アルサーガパートナーズ株式会社,https://dental-web.jp/,,,,https://dental-web.jp/contact/,,,,,,,,,S｜医科・歯科特化Web・集客支援,医科・歯科顧客＋Web集客＋公開後運用支援
チリョーマ株式会社,https://chiryo-ma.co.jp/service-hp/,,,,https://chiryo-ma.co.jp/,,,,,,,,,S｜美容室・サロン特化Web・集客支援,美容室・サロン顧客＋Web集客＋公開後運用支援
データライズ株式会社,https://www.datalyze.co.jp/project/website/pagepro/,,,,https://www.datalyze.co.jp/inquiry/,,,,,,,,,S｜士業特化Web・集客支援,士業顧客＋Web集客＋公開後運用支援
不動くん株式会社,https://www.fudoukun.jp/,,,,https://www.fudoukun.jp/contact/,,,,,,,,,S｜不動産会社特化Web・集客支援,不動産会社顧客＋Web集客＋公開後運用支援
合同会社QOL,https://kaigo-qol.com/,,,,https://kaigo-qol.com/otoiawase/,,,,,,,,,S｜介護・福祉特化Web・集客支援,介護・福祉顧客＋Web集客＋公開後運用支援
地域健康サポート株式会社,https://seikotu-hp.com/,,,,https://seikotu-hp.com/contact.html,,,,,,,,,S｜治療院特化Web・集客支援,治療院顧客＋Web集客＋公開後運用支援
小川精機株式会社,https://healthwebcreations.com/,,,,https://healthwebcreations.com/contact,,,,,,,,,S｜治療院特化Web・集客支援,治療院顧客＋Web集客＋公開後運用支援
日本国内でメトロノーム株式会社,https://gymcloud.jp/webstudio/,,,,https://gymcloud.jp/webstudio/,,,,,,,,,S｜医科・歯科特化Web・集客支援,医科・歯科顧客＋Web集客＋公開後運用支援
株式会社fluke,https://fluke-inc.jp/fluke-gourmet-for-shop/,,,,https://fluke-inc.jp/fluke-gourmet-for-shop/,,,,,,,,,S｜飲食店特化Web・集客支援,飲食店顧客＋Web集客＋公開後運用支援
株式会社ココデザイン,https://lp-hp.koko-design.com/,,,,https://lp-hp.koko-design.com/,,,,,,,,,S｜美容室・サロン特化Web・集客支援,美容室・サロン顧客＋Web集客＋公開後運用支援
株式会社プロフェッションネットワーク様,https://www.pagepro.jp/,,,,https://www.pagepro.jp/inquiry.html,,,,,,,,,S｜士業特化Web・集客支援,士業顧客＋Web集客＋公開後運用支援
確認画面へ株式会社,https://www.j-s-p.com/,,,,https://www.j-s-p.com/contact_form/,,,,,,,,,S｜不動産会社特化Web・集客支援,不動産会社顧客＋Web集客＋公開後運用支援
エクセルアート株式会社,https://www.excelart.co.jp/,,,,https://www.excelart.co.jp/inquiry/formmail.php,,,,,,,,,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作
富沢印刷株式会社,https://10330.co.jp/,,,,https://10330.co.jp/contact/,,,,,,,,,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作
新灯印刷株式会社,https://shinto-printing.co.jp/,,,,https://shinto-printing.co.jp/about/,,,,,,,,,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作
東洋美術印刷株式会社,https://www.toyobijutsu-prt.co.jp/,,,,https://www.toyobijutsu-prt.co.jp/service/mktg-large-format,,,,,,,,,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作
株式会社TONEGAWA,https://www.tonegawa.co.jp/,,,,https://www.tonegawa.co.jp/contact.html,,,,,,,,,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作
株式会社ケイジェンド・プロダクツ,https://www.insatu.co.jp/,,,,https://www.insatu.co.jp/case-study/document-and-samples-delivery/send-materials-daily-to-those-who-request-information-from-the-website/,,,,,,,,,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作
株式会社セブンクリエイト,https://www.sevencreate.co.jp/,,,,https://www.sevencreate.co.jp/contact,,,,,,,,,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作
株式会社ポスター印刷,https://www.poster-prt.com/,,,,https://www.poster-prt.com/information/,,,,,,,,,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作
株式会社五色,https://www.goshikiprint.com/wp/,,,,https://www.goshikiprint.com/wp/contacts/,,,,,,,,,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作
株式会社木元省美堂,https://kimoto-sbd.co.jp/,,,,https://kimoto-sbd.co.jp/contact/,,,,,,,,,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作
株式会社理想社,https://www.risosha-dsp.jp/,,,,https://www.risosha-dsp.jp/お問い合わせ,,,,,,,,,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作
丸山製本工業株式会社,https://maruyamaseihon.co.jp/contact.html,,,,https://maruyamaseihon.co.jp/contact.html,,,,,,,,,S｜地域印刷・販促・Web支援,長野県印刷工業組合公式会員：印刷・販促・企画制作
亜細亜印刷株式会社,http://www.asia-p.co.jp/,,,,http://www.asia-p.co.jp/contact-us/,,,,,,,,,S｜地域印刷・販促・Web支援,長野県印刷工業組合公式会員：印刷・販促・企画制作
大日本法令印刷株式会社,https://hourei.co.jp/,,,,https://hourei.co.jp/pre-inq/,,,,,,,,,S｜地域印刷・販促・Web支援,長野県印刷工業組合公式会員：印刷・販促・企画制作
株式会社イシワタグラフィックス,https://www.ishiwatagraphics.com/,,,,https://www.ishiwatagraphics.com/お問い合わせ,,,,,,,,,S｜地域印刷・販促・Web支援,長野県印刷工業組合公式会員：印刷・販促・企画制作
株式会社松井ピ・テ・オ・印刷,https://www.pto.co.jp/,,,,https://www.pto.co.jp/information.html,,,,,,,,,S｜地域印刷・販促・Web支援,栃木県印刷工業組合公式会員：印刷・販促・企画制作
