company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,H1,区分,検出ワード
有限会社ハナダ・カンパニー,https://hanada-company.com/,,,,https://hanada-company.com/,,,,,,,未判定,,S｜宿泊施設特化Web・集客支援,旅館・ホテル顧客＋Web販促＋集客支援
合同会社QOL,https://kaigo-qol.com/,,,,https://kaigo-qol.com/,,,,,,,未判定,,S｜介護事業特化Web・集客支援,介護事業者顧客＋Web制作＋集客運用代行
株式会社サイシア,https://saisia.co.jp/,,,,https://saisia.co.jp/contact/,,,,,,,未判定,,S｜治療院特化Web・集客支援,整骨院顧客＋Web制作＋広告運用
合同会社HPアシスト,https://kakuyasu-homepage.jp/,,,,https://kakuyasu-homepage.jp/,,,,,,,未判定,,A｜地域店舗Web・集客支援,中小店舗顧客＋Web制作＋広告・GBP運用
and only株式会社,https://web.andonly.co.jp/,,,,https://web.andonly.co.jp/,,,,,,,未判定,,A｜地域店舗Web・集客支援,地域店舗顧客＋Web制作＋GBP運用支援
株式会社CoCoDigi,https://cocodigi.co.jp/,,,,https://cocodigi.co.jp/,,,,,,,未判定,,A｜地域広告・販促・Web支援,地域中小事業者顧客＋Web制作＋SNS広告運用
株式会社01,https://01-inc.jp/,,,,https://01-inc.jp/,,,,,,,未判定,,A｜地域広告・販促・Web支援,地域事業者顧客＋Web制作＋運用改善
SAIUN TECHNOLOGY株式会社,https://saiun-technology.com/,,,,https://saiun-technology.com/,,,,,,,未判定,,A｜地域広告・販促・Web支援,地域店舗顧客＋Web制作＋SNS・広告運用
株式会社VIRTA,https://virta-info.com/,,,,https://virta-info.com/,,,,,,,未判定,,A｜地域広告・販促・Web支援,地域事業者顧客＋Web制作＋広告・SNS運用
株式会社Value Hack,https://www.value-hack.co.jp/,,,,https://www.value-hack.co.jp/contact,,,,,,,未判定,,A｜地域広告・販促・Web支援,地域店舗顧客＋Web制作＋継続運用
