company_name,url,address,phone,contact_url,区分,検出ワード,source_url,profile_url,company_confirmed,fetch
ARIS DESIGN（アリスデザイン）,https://arisdesign.wixsite.com/aris,,,https://arisdesign.wixsite.com/aris,A｜地域広告・販促・Web支援,公式サイト確認：広告代理,https://www.hyoinko.or.jp/union/organization/branchlist/,https://arisdesign.wixsite.com/aris,yes,ok
BUNSHODO.PS（ブンショウドウピーエス）（文尚堂）,https://www.bunshodo-ps.jp/,,,https://www.bunshodo-ps.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：ブランディング＋ホームページ制作,https://www.hyoinko.or.jp/union/organization/branchlist/,,yes,ok
HOME,https://sungr.co.jp/sunrise-group/hokurikusunrise/,,,https://sungr.co.jp/sunrise-conract/,A｜地域広告・販促・Web支援,公式サイト確認：企画・デザイン,https://ishikawa-pia.jp/member-list/,,yes,ok
Home,https://www.oda-p.jp/,,,https://www.oda-p.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：企画のご相談からデザイン,https://kapia.jp/member/,https://www.oda-p.jp/company/accessbusiness-hours/,yes,ok
Home,https://www.beeats.co.jp/,,,https://www.beeats.co.jp/contact/sp_tool/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション＋マーケティング＋企画からデザイン＋企画・デザイン,https://www.aca-j.or.jp/meibo/,https://www.beeats.co.jp/company/,yes,ok
Home,https://printing-shinwa.co.jp/,,,https://printing-shinwa.co.jp/contact,A｜地域広告・販促・Web支援,公式サイト確認：マーケティング,https://fukuoka-pia.or.jp/list/,https://printing-shinwa.co.jp/we-craft-about,yes,ok
Home,https://domeix.jp/,,,https://domeix.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション,https://fukuoka-pia.or.jp/list/,https://domeix.jp/,yes,ok
Home,http://www.kp-c.co.jp/,,,https://www.kp-c.co.jp/inquiry/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション,https://www.ai-in-ko.or.jp/organization/member.html,https://www.kp-c.co.jp/corporate-information/,yes,ok
SapporoPhotoLive/TOPページ,http://www.splive.co.jp/,,,http://www.splive.co.jp/contact/index.php,A｜地域広告・販促・Web支援,公式サイト確認：企画　・デザイン,https://www.print.or.jp/association/sapporo.html,http://www.splive.co.jp/user_data/companyguide.php,yes,ok
nakabi株式会社,https://nakabi.jp/,,,https://nakabi.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：企画 名刺デザイン,https://ishikawa-pia.jp/member-list/,https://nakabi.jp/company/,yes,ok
ようこそ！名古屋、上前津の有限会社,http://www.takahashiinsatsu.com/,,,http://www.takahashiinsatsu.com/index.php?%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B,A｜地域広告・販促・Web支援,公式サイト確認：Web制作,https://www.ai-in-ko.or.jp/organization/member.html,http://www.takahashiinsatsu.com/index.php?%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81%EF%BC%8F%E3%82%A2%E3%82%AF%E3%82%BB%E3%82%B9,yes,ok
シール印刷、ラベル印刷ならヒロミ産業へ,https://www.hiromisangyo.jp/,,,https://www.hiromisangyo.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：企画からデザイン,https://www.print.or.jp/association/sapporo.html,https://www.hiromisangyo.jp/company/,yes,ok
トータルプルーフのサイト,https://total-proof.jp/,,,https://total-proof.jp/entry/,A｜地域広告・販促・Web支援,公式サイト確認：Web制作,https://fukuoka-pia.or.jp/list/,https://total-proof.jp/company/,yes,ok
ネット印刷の事なら安くてサポート充実の【プリントネット】,https://odahara.jp/,,,https://odahara.jp/member/login.php,A｜地域広告・販促・Web支援,公式サイト確認：動画制作,https://kapia.jp/member/,https://odahara.jp/company/shotorihiki/indexriyoukiyaku.php,yes,ok
パッケージ印刷・商業印刷会社は大阪の作道印刷株式会社,https://www.sakudo.co.jp/,,,https://www.sakudo.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：企画・デザイン,https://osaka-pia.or.jp/members/,https://www.sakudo.co.jp/company/,yes,ok
モリプリント株式会社,https://mori-print.co.jp/,,,https://mori-print.co.jp/inquiry/,A｜地域広告・販促・Web支援,公式サイト確認：WEB制作,https://www.ai-in-ko.or.jp/organization/member.html,https://mori-print.co.jp/company/,yes,ok
リコー ソリューション・商品サイト,https://www.ricoh.co.jp/,,,https://www.ricoh.co.jp/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション＋マーケティング＋動画制作,https://osaka-pia.or.jp/members/,https://www.ricoh.co.jp/solutions/job-role/corporate-planning#localnavi,yes,ok
井上総合印刷 | INOUE PRINTING,https://www.inoue-sogo.co.jp/,,,https://www.inoue-sogo.co.jp/company#contactAnc,A｜地域広告・販促・Web支援,公式サイト確認：WEB制作,https://fukuoka-pia.or.jp/list/,https://www.inoue-sogo.co.jp/about,yes,ok
企画・デザイン・印刷＿名古屋・東海紙工株式会社,http://www.tokaishiko.com/,,,http://www.tokaishiko.com/contact/,A｜地域広告・販促・Web支援,公式サイト確認：企画・デザイン,https://www.ai-in-ko.or.jp/organization/member.html,http://www.tokaishiko.com/company/,yes,ok
動画制作とデザインは 株式会社,https://cando-design.jp/,,,https://cando-design.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション＋企画・デザイン＋動画制作,https://www.ai-in-ko.or.jp/organization/member.html,https://cando-design.jp/promotion/corporate-information/,yes,ok
北海道機関紙印刷所,https://hki.co.jp/,,,https://hki.co.jp/form,A｜地域広告・販促・Web支援,公式サイト確認：企画から編集・デザイン＋企画・編集 デザイン＋企画・編集・デザイン＋企画構成 記事編集 デザイン,https://www.print.or.jp/association/sapporo.html,https://hki.co.jp/aboutus,yes,ok
印刷業界向けのソリューション,https://www.heidelberg.com/jp/ja/index.jsp,,,https://www.heidelberg.com/jp/ja/preview_pages/forms/contact_descriptor.jsp,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション,https://www.k-pia.jp/member-list.php,https://www.heidelberg.com/jp/ja/company/news_events/pressrelease_2014/press_release_all/press_release_overview.jsp,yes,ok
国際広宣株式会社,https://www.kokusai-k.jp/,,,https://www.kokusai-k.jp/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,A｜地域広告・販促・Web支援,公式サイト確認：広告代理,https://www.aca-j.or.jp/meibo/,,yes,ok
富士凸版印刷株式会社,https://fujitoppan.co.jp/,,,https://fujitoppan.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：ブランディング,https://www.ai-in-ko.or.jp/organization/member.html,https://fujitoppan.co.jp/company,yes,ok
富士高速印刷株式会社,https://fujikousoku.co.jp/,,,https://fujikousoku.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：WEB制作＋web制作＋ブランディング＋プロモーション＋マーケティング＋企画デザイン,https://www.hyoinko.or.jp/union/organization/branchlist/,https://fujikousoku.co.jp/company/,yes,ok
屋外広告ドットコム | 全国の屋外広告媒体を検索できる老舗ポータルサイト,https://okugaikoukoku.com/,,,https://okugaikoukoku.com/form.php,A｜地域広告・販促・Web支援,公式サイト確認：広告代理,https://www.aca-j.or.jp/meibo/,https://okugaikoukoku.com/aboutus.php,yes,ok
恒春社印刷所 豊橋,https://koshun.com/,,,https://koshun.com/contact.html,A｜地域広告・販促・Web支援,公式サイト確認：企画・デザイン＋企画・制作、デザイン,https://www.ai-in-ko.or.jp/organization/member.html,https://koshun.com/company.html,yes,ok
感動会社楽通株式会社,https://rakutsu.jp/,,,https://rakutsu.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：広告代理＋販促企画,https://www.hyoinko.or.jp/union/organization/branchlist/,https://rakutsu.jp/about_us/,yes,ok
日高印刷所,https://hidaka-print.com/,,,https://hidaka-print.com/contact/,A｜地域広告・販促・Web支援,公式サイト確認：ブランディング＋プロモーション＋動画制作,https://fukuoka-pia.or.jp/list/,https://hidaka-print.com/company/,yes,ok
有限会社 高木印刷所,http://kobe-takagi.co.jp/,,,https://kobe-takagi.co.jp/cta/,A｜地域広告・販促・Web支援,公式サイト確認：マーケティング＋動画制作,https://www.hyoinko.or.jp/union/organization/branchlist/,https://kobe-takagi.co.jp/kaisya/,yes,ok
