company_name,url,address,phone,contact_url,区分,検出ワード,source_url,profile_url,company_confirmed,fetch
06 ダイバーシティ実践企業視察 株式会社,https://www.ai-in-ko.or.jp/,,,https://www.ai-in-ko.or.jp/inquiry/index.html,A｜地域広告・販促・Web支援,公式サイト確認：ブランディング＋マーケティング＋動画制作,https://osaka-pia.or.jp/members/,,yes,ok
<愛知県岡崎>ポールサイン・自立サイン・独立看板製作設置のブンテック,http://buntec.e-shigotonin.net/,,,http://buntec.e-shigotonin.net/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,A｜地域広告・販促・Web支援,公式サイト確認：企画力・デザイン,https://www.akb.ne.jp/list.html,http://buntec.e-shigotonin.net/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/,yes,ok
ARIS DESIGN（アリスデザイン）,https://arisdesign.wixsite.com/aris,,,https://arisdesign.wixsite.com/aris,A｜地域広告・販促・Web支援,公式サイト確認：広告代理,https://www.hyoinko.or.jp/union/organization/branchlist/,https://arisdesign.wixsite.com/aris,yes,ok
Ad & Sign,http://www.k-koseisha.co.jp/,,,http://www.k-koseisha.co.jp/contact.html,A｜地域広告・販促・Web支援,公式サイト確認：ブランディング＋プロモーション＋マーケティング＋広告代理,https://www.tokobi.or.jp/member/06.html,http://www.k-koseisha.co.jp/company.html,yes,ok
BEFRIEND,https://befriend.co.jp,,,https://befriend.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：Web制作＋サイト制作＋動画制作,https://www.hiroshima-ad.jp/,https://befriend.co.jp/about/,yes,ok
BROS inc,https://www.bros-inc.jp/,,,https://www.bros-inc.jp/inquiry,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション,https://haaa.or.jp/member.html,https://www.bros-inc.jp/company/,yes,ok
BUNSHODO.PS（ブンショウドウピーエス）（文尚堂）,https://www.bunshodo-ps.jp/,,,https://www.bunshodo-ps.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：ブランディング＋ホームページ制作,https://www.hyoinko.or.jp/union/organization/branchlist/,,yes,ok
CRT栃木放送,https://www.crt-radio.co.jp/,,,https://www.crt-radio.co.jp/info/73,A｜地域広告・販促・Web支援,公式サイト確認：広告代理,https://www.taaa.gr.jp/,https://www.crt-radio.co.jp/company/,yes,ok
DI Palette（ディーアイパレット）,https://www.dip.co.jp/,,,https://www.dip.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション＋マーケティング,https://www.niigata-ad55.jp/member.html,https://www.dip.co.jp/company/about/,yes,ok
GEMインターナショナル,https://www.gemgem.jp/,,,https://www.gemgem.jp/index.php/contact-gem/,A｜地域広告・販促・Web支援,公式サイト確認：,https://www.tokobi.or.jp/member/01.html,https://www.gemgem.jp/index.php/about-gem/,yes,ok
GOOD FORM CO.,https://good-form.jp/,,,https://good-form.jp/#contact,A｜地域広告・販促・Web支援,公式サイト確認：ブランディング＋マーケティング＋広告代理＋映像制作,https://www.hiroshima-ad.jp/,,yes,ok
HOME広島ホームテレビ,https://www.home-tv.co.jp/,,,https://www.home-tv.co.jp/company/home_contact/,A｜地域広告・販促・Web支援,公式サイト確認：マーケティング,https://www.hiroshima-ad.jp/,https://www.home-tv.co.jp/company/concept/,yes,ok
Imagine,https://re-imagine.co.jp/,,,https://re-imagine.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：映像制作,https://www.hiroshima-ad.jp/,https://re-imagine.co.jp/#about,yes,ok
NTT西日本グループ総合広告代理店株式会社,https://www.cocots.jp/,,,https://www.cocots.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション＋動画制作＋広告代理＋映像制作,https://www.hiroshima-ad.jp/,https://www.cocots.jp/company/,yes,ok
SIGN EXPO 2027,https://www.sign-expo.com/,,,https://www.sign-expo.com/contact/,A｜地域広告・販促・Web支援,公式サイト確認：,https://www.daikokyo.or.jp/meibo.html,,yes,ok
STUDIOORANGE 株式会社,http://studio-orange.jp/,,,http://studio-orange.jp/#Contact,A｜地域広告・販促・Web支援,公式サイト確認：WEB制作＋企画・デザイン＋映像制作,https://hebda.jp/member.php,http://studio-orange.jp/#About,yes,ok
SapporoPhotoLive/TOPページ,http://www.splive.co.jp/,,,http://www.splive.co.jp/contact/index.php,A｜地域広告・販促・Web支援,公式サイト確認：企画　・デザイン,https://www.print.or.jp/association/sapporo.html,http://www.splive.co.jp/user_data/companyguide.php,yes,ok
View More View More Works 導入事例 プレート 株式会社,https://www.eco3japan.com/,,,https://www.eco3japan.com/contact/,A｜地域広告・販促・Web支援,公式サイト確認：広告代理,https://osaka-pia.or.jp/members/,https://www.eco3japan.com/about/,yes,ok
WEBソリューション&プロモーションのニックネーム・ドットコム,https://nic-name.com/,,,https://nic-name.com/contact/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション,https://www.hiroshima-ad.jp/,https://nic-name.com/gaiyou.html,yes,ok
WSP | 広島 モデル事務所 ウエルストンプロモーション,https://wspinc.co.jp/,,,https://wspinc.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション,https://hebda.jp/member.php,https://wspinc.co.jp/about/,yes,ok
adhook,https://www.adhook.co.jp/,,,https://www.adhook.co.jp/,A｜地域広告・販促・Web支援,公式サイト確認：WEB制作＋広告代理,https://www.niigata-ad55.jp/member.html,https://www.adhook.co.jp,yes,ok
ca-usc,https://www.ca-usc.com/,,,https://www.ca-usc.com/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,A｜地域広告・販促・Web支援,公式サイト確認：マーケティング＋広告代理,https://www.niigata-ad55.jp/member.html,,yes,ok
nakabi株式会社,https://nakabi.jp/,,,https://nakabi.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：企画 名刺デザイン,https://ishikawa-pia.jp/member-list/,https://nakabi.jp/company/,yes,ok
【公式】 有限会社,http://sign-saikosha.com/,,,http://sign-saikosha.com/contact/index.html,A｜地域広告・販促・Web支援,公式サイト確認：,https://www.akb.ne.jp/list.html,http://sign-saikosha.com/about/index.html,yes,ok
さいたま市で看板のことは安心の専広社へ,https://www.senkosya.net/,,,https://www.senkosya.net/contact/,A｜地域広告・販促・Web支援,公式サイト確認：,https://saikoukyou.jp/union.html,https://www.senkosya.net/company/,yes,ok
ようこそ！名古屋、上前津の有限会社,http://www.takahashiinsatsu.com/,,,http://www.takahashiinsatsu.com/index.php?%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B,A｜地域広告・販促・Web支援,公式サイト確認：Web制作,https://www.ai-in-ko.or.jp/organization/member.html,http://www.takahashiinsatsu.com/index.php?%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81%EF%BC%8F%E3%82%A2%E3%82%AF%E3%82%BB%E3%82%B9,yes,ok
アイデアを形に。印刷・紙の加工|サンライズグループ,https://sungr.co.jp/sunrise-group/hokurikusunrise/,,,https://sungr.co.jp/sunrise-conract/,A｜地域広告・販促・Web支援,公式サイト確認：企画・デザイン,https://ishikawa-pia.jp/member-list/,,yes,ok
