company_name,url,contact_url,decision,reason
10. 株式会社,https://jpress.okinawatimes.co.jp/,https://jpress.okinawatimes.co.jp/contact/,accept,no_live_or_master_match
37. （有）だいにちシール 代表者 : 中山 孝 〒901-1117 南風原町字津嘉山1568 TEL.098-888-1548 FAX.098-888-15,https://www.dai-seal.com/,https://www.dai-seal.com/inquiry/,accept,no_live_or_master_match
40. 中村印刷株式会社,https://www.nakamura-insatsu.co.jp/,https://www.nakamura-insatsu.co.jp/contact/,accept,no_live_or_master_match
41. 仲本製本所 代表者 : 仲本 政国 〒901-1111 南風原町字兼城194-1 TEL.098-889-2603 FAX.098-889-2604 h,http://nakamoto-seihon.com/,http://nakamoto-seihon.com/contact/,accept,no_live_or_master_match
9. 新星出版株式会社,https://www.s-syuppan.com/,https://www.s-syuppan.com/inquiry/,accept,no_live_or_master_match
HP http://fujikousoku.co.jp/,https://fujikousoku.co.jp/,https://fujikousoku.co.jp/contact/,accept,no_live_or_master_match
HP http://kobe-takagi.co.jp/,http://kobe-takagi.co.jp/,https://kobe-takagi.co.jp/cta/,accept,no_live_or_master_match
HP http://okada.main.jp/,http://okada.main.jp/,http://okada.main.jp/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B.html,accept,no_live_or_master_match
HP http://www.daikai-print.com/,http://www.daikai-print.com/,http://www.daikai-print.com/cathand/otoiawase.php?serial=4661,accept,no_live_or_master_match
HP http://www.mukai-carbon.co.jp/,https://mukai-carbon.co.jp/,https://mukai-carbon.co.jp/contact,accept,no_live_or_master_match
HP http://www.rakutsu.jp/,https://rakutsu.jp/,https://rakutsu.jp/contact/,exclude,existing_sheet_match
HP http://www.shimizu-kobe.co.jp/,https://www.shimizu-kobe.co.jp/,https://www.shimizu-kobe.co.jp/contact/,accept,no_live_or_master_match
HP https://arisdesign.wixsite.com/aris,https://arisdesign.wixsite.com/aris,https://arisdesign.wixsite.com/aris,accept,no_live_or_master_match
HP https://himeori.jp/,https://himeori.jp/,https://himeori.jp/contact/,exclude,existing_sheet_match
HP https://www.bunshodo-ps.jp/,https://www.bunshodo-ps.jp/,https://www.bunshodo-ps.jp/contact/,accept,no_live_or_master_match
HP https://www.hyoda.com,https://www.hyoda.com/,https://www.hyoda.com/inquiry/,accept,no_live_or_master_match
HP https://www.koyu-p.com/,https://www.koyu-p.com/,https://www.koyu-p.com/contact/index.html,accept,no_live_or_master_match
HP https://www.motoya.co.jp/,https://www.motoya.co.jp/,https://www.motoya.co.jp/contact/free_consultation.html,accept,no_live_or_master_match
HP https://www.trais.co.jp/,https://trais.co.jp/,https://trais.co.jp/contact/,accept,no_live_or_master_match
Powered by NetCommons2 The NetCommons Project,https://www.netcommons.org/,https://www.netcommons.org/contact,accept,no_live_or_master_match
URL http://mainichi.jp/,https://mainichi.jp/,https://mainichi.jp/help/,accept,no_live_or_master_match
