company_name,url,contact_url,decision,reason
株式会社TRUST,https://trust-doctor.co.jp/,https://trust-doctor.co.jp/contact.html,exclude,existing_sheet_match
株式会社シンフォニカル,https://www.symfonical.co.jp/,https://www.symfonical.co.jp/contact/,exclude,existing_sheet_match
株式会社ブレイン・ジャパン,https://brain-j.com/,https://brain-j.com/contact,exclude,existing_sheet_match
株式会社メディカルアドバンス,https://www.medical-advance.com/,https://www.medical-advance.com/service/knowhow/performance_simulation/,exclude,existing_sheet_match
FPサービス株式会社,https://www.doctorsupportnet.jp/business/clinic_homepage_production/,https://www.doctorsupportnet.jp/contact/form_doctor/,exclude,existing_sheet_match
Webクラフトマン合同会社,https://laollc.com/,https://laollc.com/contact/,exclude,existing_sheet_match
matoka株式会社,https://matoka.co.jp/,https://matoka.co.jp/information,exclude,existing_sheet_match
アルサーガパートナーズ株式会社,https://dental-web.jp/,https://dental-web.jp/contact/,accept,no_live_or_master_match
スラッシュ株式会社,https://reblo.jp/,https://reblo.jp/contact/,exclude,existing_sheet_match
チリョーマ株式会社,https://chiryo-ma.co.jp/service-hp/,https://chiryo-ma.co.jp/,accept,no_live_or_master_match
データライズ株式会社,https://www.datalyze.co.jp/project/website/pagepro/,https://www.datalyze.co.jp/inquiry/,exclude,existing_sheet_match
ユーザビリティパートナーズ株式会社,https://www.easy-juku.com/,https://www.easy-juku.com/contact/,exclude,existing_sheet_match
リセラ株式会社,https://www.nakachi.net/index.html,https://www.nakachi.net/request/index.html,exclude,existing_sheet_match
不動くん株式会社,https://www.fudoukun.jp/,https://www.fudoukun.jp/contact/,exclude,existing_sheet_match
合同会社QOL,https://kaigo-qol.com/,https://kaigo-qol.com/otoiawase/,exclude,existing_sheet_match
地域健康サポート株式会社,https://seikotu-hp.com/,https://seikotu-hp.com/contact.html,exclude,existing_sheet_match
宿サポート株式会社,https://hotelbusiness.info/,https://hotelbusiness.info/,exclude,existing_sheet_match
小川精機株式会社,https://healthwebcreations.com/,https://healthwebcreations.com/contact,exclude,existing_sheet_match
愛知県名古屋市東区の株式会社,https://www.iplus-web.co.jp/,https://www.iplus-web.co.jp/contact,exclude,existing_sheet_match
日本国内でメトロノーム株式会社,https://gymcloud.jp/webstudio/,https://gymcloud.jp/webstudio/,exclude,existing_sheet_match
株式会社ADGRAPHY,https://www.adgraphy.jp/,https://www.adgraphy.jp/,exclude,existing_sheet_match
株式会社HSK,https://www.honepage.com/,https://www.honepage.com/contact/index.html,exclude,existing_sheet_match
株式会社IOS,https://www.i-o-s.co.jp/,https://www.i-o-s.co.jp/cgi-bin/contact.cgi,exclude,existing_sheet_match
株式会社WEBRIES,https://shika-pro.jp/hp-seisaku,https://shika-pro.jp/hp-seisaku,exclude,existing_sheet_match
株式会社WEBマーケティング総合研究所,https://shigyou.jp/,https://shigyou.jp/form/,exclude,existing_sheet_match
株式会社YsLink,https://ys-link.co.jp/,https://ys-link.co.jp/business-performance/,exclude,existing_sheet_match
株式会社cantik,https://cantik.co.jp/seitai/,https://cantik.co.jp/contact/,exclude,existing_sheet_match
