company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,H1,区分,検出ワード
合同会社adconnect,https://adconnect-kumamoto.com/,,,,https://adconnect-kumamoto.com/,,,,,,,,,A｜地域Web・広告支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用
株式会社MIALI,https://miali.co.jp/,,,,https://miali.co.jp/,,,,,,,,,A｜地域Web・SNS運用支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用
緑 web studio,https://midori-webstudio.com/,,,,https://midori-webstudio.com/,,,,,,,,,S｜宿泊施設Web・SNS運用支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用
TerraPocket,https://terrapocket.jp/,,,,https://terrapocket.jp/,,,,,,,,,S｜美容サロンWeb・集客支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用
W-UP,https://ehime-web.jp/,,,,https://ehime-web.jp/,,,,,,,,,A｜地域店舗Web・集客支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用
Pastime design works,https://pastimedesignworks.com/,,,,https://pastimedesignworks.com/,,,,,,,,,A｜地域Web・SNS運用支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用
株式会社Curiver,https://curiver.com/,,,,https://curiver.com/contact/,,,,,,,,,A｜地域Web・SNS運用支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用
えるさす株式会社,https://www.elseus.com/,,,,https://www.elseus.com/,,,,,,,,,A｜地域Web・SNS広告支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用
株式会社ピント,https://pintpint.com/,,,,https://pintpint.com/contact,,,,,,,,,A｜地域店舗広告・Web・SNS支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用
PAZOOM,https://pazoom.jp/,,,,https://pazoom.jp/,,,,,,,,,A｜地域Web・SNS運用支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用
すずなりクリエイト,https://suzunari-create.com/,,,,https://suzunari-create.com/,,,,,,,,,A｜地域Web・SNS運用支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用
株式会社ベルストラード,https://www.berstrads.com/,,,,https://www.berstrads.com/contact,,,,,,,,,S｜飲食・観光SNS集客支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用
株式会社TATANANA,https://www.tatanana.jp/,,,,https://www.tatanana.jp/contact/,,,,,,,,,S｜飲食店SNS・PR支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用
