company_name,url,address,phone,maps_url
株式会社ヴォイス,https://www.brandvoice.jp/,石川県金沢市竪町4,076-254-0210,
株式会社ピプル,https://www.pipuru.com/,石川県金沢市長土塀2-18-3 Gアベニュー1F,076-216-5160,
コミュノグラフ株式会社,https://www.communograph.net/,富山県富山市千石町2-3-16,076-464-5505,
Ace,https://ace-nagaoka.com/,新潟県長岡市,, 
プロヴィデザイン株式会社,https://www.providesign.co.jp/,富山県富山市新根塚町二丁目1-6,076-411-7242,
株式会社キャッチエム,https://catch-m.jp/,富山県富山市大泉町1丁目6-17 大泉根塚ビル2F H号室,076-471-5106,
株式会社KAKERU PLUS,https://www.kakerudesign.com/,富山県富山市荒川5丁目3-19,076-482-6177,
株式会社エングラフ,https://www.engraph.co.jp/,新潟県新潟市,, 
Artserve Inc.,https://www.artserve.jp/,富山県富山市向新庄町5-5-33 ADMスクエア,076-471-7566,
株式会社アドハウスパブリック,https://adhpublic.com/,新潟県新潟市中央区女池神明3-4-9,025-250-7971,
