company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,H1,区分,検出ワード
株式会社フジエテキスタイル,https://www.fujie-textile.co.jp/,,,,https://www.fujie-textile.co.jp/collection/form.html,,,,,,,,,H｜店舗内装・設計施工・什器・設備支援,インテリア産業協会公式会員：ファブリック（カーテン・カーペット等）
株式会社太陽,https://www.f-taiyo.co.jp/,,,,https://www.f-taiyo.co.jp/contact.html,,,,,,,,,H｜店舗内装・設計施工・什器・設備支援,インテリア産業協会公式会員：壁装材
イーシームズ株式会社,https://www.e-sems.co.jp/,,,,https://www.e-sems.co.jp/contact/,,,,,,,,,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：店舗設備・システム・設計・エネルギー
エフピコチューパ株式会社,https://chupa.co.jp/,,,,https://chupa.co.jp/contact/,,,,,,,,,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：店舗用品・資材
ジンベイ株式会社,https://jinbay.co.jp/,,,,https://jinbay.co.jp/contact,,,,,,,,,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：情報・サービス・販売促進・研究・メディア
ピープルソフトウェア株式会社,https://pscsrv.co.jp/,,,,https://pscsrv.co.jp/contact/,,,,,,,,,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：情報・サービス・販売促進・研究・メディア
ブラザー販売株式会社,https://www.brother.co.jp/,,,,https://www.brother.co.jp/contact/index.aspx?support_source=footer,,,,,,,,,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：店舗設備・システム・設計・エネルギー
ワタナベフードソリューション株式会社,https://www.w-fs.jp/,,,,https://www.w-fs.jp/contact.php,,,,,,,,,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：店舗設備・システム・設計・エネルギー
冷凍食品PR連盟株式会社,https://frozenpr.co.jp/about/,,,,https://frozenpr.co.jp/inquiry,,,,,,,,,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：情報・サービス・販売促進・研究・メディア
工機ホールディングスジャパン株式会社,https://www.koki-holdings-japan.co.jp/,,,,https://www.koki-holdings-japan.co.jp/information/information.html,,,,,,,,,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：店舗用品・資材
株式会社Preferred Networks,https://www.preferred.jp/ja,,,,https://www.preferred.jp/ja/contact,,,,,,,,,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：情報・サービス・販売促進・研究・メディア
