address,business_description,company_name,decision,maps_url,phone,reason,source_url,status,url
5300043 大阪府大阪市北区天満４丁目６番７号－３０１,グリプロはクライアントの課題を発見し、それを解決するプランニングとデザインで、グッとくるコミュニケーションを紡ぎ出しながら、ブランド価値向上と持続的な成長をサポートします。具体的には、お客様の課題と目標を的確に把握し、ウェブやグラフィックを活用したトータルな成長戦略をプランニングします。また、伝えたいコンセプトやサービスに根ざした意味のあるデザインで、他と差別化できる世界観を確立します。さらに、プランニングで定めたゴールに向けて、定期的に効果を検証し、戦略を最適化、改修や改善のお手伝いをします。 所在地: 大阪府大阪市北区 所在地: 大阪府大阪市住之江区 所在地: 大阪府大阪市西区 所在地: 大阪府大阪市北区 所在地: 大阪府大阪市中央区,株式会社Ｇｒｉｐｒｏ,keep,,06-6357-4414,,https://db.grip.website/detail/7120001181688,MEOハブ候補,https://gripro.co.jp/
2270061 神奈川県横浜市青葉区桜台３３番地２５コスモ青葉台シエル・ヴェール弐番館２０４,ベアーズネットワークは、イルミネーションの企画デザインから製品制作、施工、運営までを一貫して手掛ける事業を展開しています。また、WEB系のITソリューションの企画制作も行っています。これらのサービスは、イベント主催者や商業施設、自治体などを主要ターゲット顧客としていると考えられます。 所在地: 神奈川県藤沢市 所在地: 神奈川県鎌倉市 所在地: 神奈川県横浜市港北区 所在地: 神奈川県川崎市麻生区 所在地: 神奈川県川崎市高津区,株式会社　ベアーズネットワーク,keep,,045-989-1661,,https://db.grip.website/detail/6020001044963,MEOハブ候補,http://bears-network.jp/about.html
1860004 東京都国立市中１丁目１０番地の２８、２０１,"有限会社ミミル山房は、東京都国立市に本社を置く映像・Web・医療コンテンツ制作会社。1995年2月設立、資本金1,000万円。映像・CG・Web・パワーポイントによる眼科向けコンテンツ制作に20年以上の実績を持ち、眼科IC支援システムiCeyeや眼科HP向けデザインサービスiCeyeWeb、弱視早期発見・訓練ソフトなど独自の医療向けデジタルコンテンツを多数開発している。デジタルコンテンツグランプリ2001福祉産業賞受賞。 所在地: 東京都港区 所在地: 東京都品川区 所在地: 東京都港区 所在地: 東京都港区 所在地: 東京都八王子市",有限会社ミミル山房,keep,,,,https://db.grip.website/detail/4012402002684,MEOハブ候補,https://www.mimir.ne.jp/
1030023 東京都中央区日本橋本町３丁目３番３号Ｃｌｉｐニホンバシビル１階,保育事業コンサルティング業、ペットウエアの販売及び卸売、飲食事業、インターネットのウェブコンテンツの企画・制作・デザイン・運営及び管理、デザイン・制作業務、映像制作業及びコンサルティング事業、営業代行事業（環境負荷低減対策関連）、総合エネルギー代理店事業、IoTインテグレーション事業、スマート化に関するシステムの企画・開発・制作・販売・運営及び管理 所在地: 東京都港区 所在地: 東京都台東区 所在地: 東京都港区 所在地: 東京都世田谷区 所在地: 東京都八王子市,ＳＯＵＲＩＲＥ株式会社,keep,,,,https://db.grip.website/detail/5010001199520,MEOハブ候補,https://sourire-inc.com/
1340081 東京都江戸川区北葛西２丁目１０番８号,１．雑誌・出版物：企業・官公庁の広報誌・機関誌から出版社の雑誌・書籍まで 各種出版物の企画・構成・編集・デザイン・取材・執筆・撮影 ２．インターネットメディアの企画編集・コンテンツ作成・運営 ウエブサイトの作成・運営　etc. 所在地: 東京都港区 所在地: 東京都品川区 所在地: 東京都港区 所在地: 東京都 所在地: 東京都台東区,株式会社セブンオークス・パブリシング,keep,,,,https://db.grip.website/detail/3011701011083,MEOハブ候補,http://www.7oaks.co.jp/
1660011 東京都杉並区梅里１丁目２２番２３号,WEBデザイン、WEBサイト企画・制作・運営、プログラミング、他各種メディア用コンテンツ企画・制作（編集、原稿、撮影、デザイン・イラスト）、プロダクトデザイン 所在地: 東京都港区 所在地: 東京都港区赤坂７丁目１番１号 所在地: 東京都港区 所在地: 東京都 所在地: 東京都江東区,有限会社トライジェット,keep,,,,https://db.grip.website/detail/1011302006468,MEOハブ候補,http://www.trijet.co.jp/
1010054 東京都千代田区神田錦町３丁目１３番地７,出版事業として、書籍、定期刊行物を企画、編集、デザインし、発行しています。また、各種年史・記念誌の制作や自費出版のお手伝いも行っています。さらに、WEBサイトの製作も事業内容に含まれています。これらの事業を通じて、社会に価値ある情報を発信することを目指しています。 所在地: 東京都 所在地: 東京都八王子市 所在地: 東京都港区 所在地: 東京都港区 所在地: 東京都港区,株式会社コム・ブレイン,keep,,,,https://db.grip.website/detail/1010001016687,MEOハブ候補,http://combrain.jp/
8800123 宮崎県宮崎市大字芳士９２２,みやざきの子育て応援フリーマガジン「With plus（ウィズプラス）」の発行、HP作成・チラシ等のデザイン、子育てイベント企画、運営を行っています。 所在地: 宮崎県宮崎市 所在地: 宮崎県宮崎市 所在地: 宮崎県宮崎市 所在地: 宮崎県宮崎市 所在地: 宮崎県宮崎市,株式会社ＣＰｃｕｂｅｄ,keep,,,,https://db.grip.website/detail/5350001014546,MEOハブ候補,https://www.withplus-miyazaki.com/%E4%BA%8B%E6%A5%AD%E6%A6%82%E8%A6%81/
1010062 東京都,人との出会いを大切にし、出会いをデザインする事業を行っています。 所在地: 東京都新宿区 所在地: 東京都江東区 所在地: 東京都港区 所在地: 東京都目黒区 所在地: 東京都港区,株式会社クラップ,keep,,,,https://db.grip.website/detail/1010501037571,MEOハブ候補,http://clap-design.net/
1610034 東京都新宿区上落合３丁目３１番１号上落合ビル１０１,"Web系システム開発・運営 Webページデザイン 各デバイスのアプリ開発（iPhone ,Android, Windows） 映像企画、制作 各種SP用マテリアル制作 所在地: 東京都港区赤坂７丁目１番１号 所在地: 東京都江東区 所在地: 東京都台東区 所在地: 東京都港区 所在地: 東京都",株式会社スティング,keep,,,,https://db.grip.website/detail/2011101075721,MEOハブ候補,http://1417.com/
1770042 東京都練馬区下石神井３丁目２３番２３号,国際映像のネット伝送・中継、Webデザイン制作、アプリケーション開発協力 所在地: 東京都台東区 所在地: 東京都港区 所在地: 東京都 所在地: 東京都目黒区 所在地: 東京都,株式会社ぶっくまあく,keep,,,,https://db.grip.website/detail/1011601012992,MEOハブ候補,http://bookmark-inc.com/
1800004 東京都武蔵野市吉祥寺本町２丁目２６番２号,クリエイティブなソリューションを提供するデザイン制作会社。デジタルからアナログまで、あらゆるメディアでのプロジェクトに対応し、クライアントのビジョンを実現。デザイン制作、映像制作、Web開発、アプリ開発、ゲーム開発など、様々な分野で幅広いサービスを提供。最新のテクノロジーやトレンドを駆使し、革新的なアプローチでプロジェクトに取り組む。 所在地: 東京都江東区 所在地: 東京都 所在地: 東京都千代田区 所在地: 東京都新宿区 所在地: 東京都,株式会社Ｃｒａｃｋｉｎ,keep,,0422-69-2001,,https://db.grip.website/detail/2010401142280,MEOハブ候補,https://crackin.co.jp/
1300011 東京都墨田区石原３丁目２４番６号,株式会社ニューマンは、オフィスインテリアデザイン、オフィスレイアウト、店舗設計・施工、住宅内装施工、介護予防福祉用具のレンタル・販売を行っています。オフィス移転や店舗開業、住宅リフォーム、高齢者向け住環境整備などを検討している個人や法人を主な顧客としています。 所在地: 東京都港区 所在地: 東京都品川区 所在地: 東京都台東区 所在地: 東京都 所在地: 東京都品川区,株式会社ニューマン,keep,,03-3626-8111,,https://db.grip.website/detail/3010601014072,MEOハブ候補,http://www.kk-newman.co.jp/publics/index/2/
