address,business_description,company_name,decision,maps_url,phone,reason,source_url,status,url
,『知・時空間情報』の基盤となる各種情報を収集、管理し、住宅地図帳などの各種地図、地図データべース、コンテンツとして提供。また『知・時空間情報』に付帯、関連するソフトウェアの開発・サービスの提供 所在地: 福岡県福岡市中央区 所在地: 福岡県福岡市南区 所在地: 福岡県福岡市南区 所在地: 福岡県福岡市中央区 所在地: 福岡県福岡市東区,株式会社ゼンリン,drop,,,weak_provider_evidence,https://db.grip.website/detail/5290801002046,,http://www.zenrin.co.jp/
,出版業 所在地: 東京都中央区 所在地: 東京都港区 所在地: 東京都中野区 所在地: 東京都中央区 所在地: 東京都渋谷区,スターツ出版株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/7011701004273,,https://starts-pub.jp/
,写真画像のデジタル加工処理、通信出力事業 所在地: 広島県広島市南区 所在地: 広島県広島市西区 所在地: 広島県広島市南区 所在地: 広島県広島市安佐南区 所在地: 広島県安芸郡府中町,株式会社アスカネット,drop,,,weak_provider_evidence,https://db.grip.website/detail/7240001000407,,https://www.asukanet.co.jp
,紙・パルプの製造・販売 所在地: 新潟県新潟市秋葉区 所在地: 新潟県新潟市西区 所在地: 新潟県見附市 所在地: 新潟県南魚沼市 所在地: 新潟県長岡市,北越コーポレーション株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/6110001023149,,http://www.hokuetsucorp.com/
,・フリーペーパー「ちいき新聞」発行事業 ・フリーペーパー「ちいき新聞」へのチラシ折込事業 ・販売促進総合支援事業 ・ポータルサイト「チイコミ！」の企画・運営 ・その他 所在地: 千葉県柏市 所在地: 千葉県千葉市緑区 所在地: 千葉県茂原市 所在地: 千葉県八千代市 所在地: 千葉県千葉市美浜区,株式会社地域新聞社,drop,,,weak_provider_evidence,https://db.grip.website/detail/6040001020962,,https://chiikinews.co.jp/
,,株式会社学研ホールディングス,drop,,,non_provider_company_type,https://db.grip.website/detail/7010701021114,,http://ghd.gakken.co.jp/
,KADOKAWAは、書籍、雑誌、コミック、映像、ゲーム、オンラインサービス、教育、不動産開発など、多岐にわたる事業を展開しています。特に、出版事業においては、文芸書、文庫、ライトノベル、コミック、児童書、学習参考書、生活・実用書、雑誌・ムックなど、幅広いジャンルの書籍や雑誌を出版しています。また、映像事業では映画やアニメの制作・配給、ゲーム事業ではゲームソフトの開発・販売、オンラインサービスではWebサイトやアプリの運営、教育事業では学校運営やeラーニングなどを手掛けています。これらの事業を通じて、人々の知的・文化的欲求を満たし、豊かな社会の実現に貢献することを目指しています。 所在地: 東京都新宿区津久戸町４番６号 所在地: 東京都千代田区 所在地: 東京都港区 所在地: 東京都千代田区 所在地: 東京都中央区,株式会社ＫＡＤＯＫＡＷＡ,drop,,,weak_provider_evidence,https://db.grip.website/detail/2010001163289,,https://www.kadokawa.co.jp/
,新聞を中核とする事業持ち株会社。雑誌、書籍、電子メディア、データベースサービス、速報、電波、映像、経済・文化事業などを展開 所在地: 東京都千代田区 所在地: 東京都 所在地: 東京都文京区 所在地: 東京都千代田区 所在地: 東京都港区,株式会社日本経済新聞社,drop,,,weak_provider_evidence,https://db.grip.website/detail/3010001033086,,https://www.nikkei.co.jp/nikkeiinfo/
1000014 東京都千代田区永田町２丁目１３番１０号,株式会社ビーグリーは、東京証券取引所スタンダード市場に上場するエンターテインメント企業であり、電子書籍・コンテンツ配信を中核事業とする。主力サービスは電子まんが配信プラットフォーム「まんが王国」および小説投稿・配信サービス「ノベルバ」で、ビッグデータを活用した作品レコメンドや戦略的マーケティングによりユーザーへ最適なコンテンツを届ける。子会社のぶんか社を通じたコンテンツ制作にも注力し、クリエイターとの共創による新規作品開発も推進する。 所在地: 東京都千代田区 所在地: 東京都港区 所在地: 東京都目黒区 所在地: 東京都中央区 所在地: 東京都港区,株式会社ビーグリー,keep,,代表者名 代表取締役社長 吉 田 仁 平,,https://db.grip.website/detail/3010401109114,MEOハブ候補,https://www.beaglee.com/
,■図書教材 └ テスト、ドリル・プリント、ノート・ワーク、その他 ■教材教具 └ 図画工作、家庭科、算数、生活科、国語、その他 ■ICTソリューション └ 教職員用ソフト、児童・生徒用ソフト ■児童図書・一般書籍 └ 児童図書、一般書 ■クロッサム └ 中学校・高等学校向けの教材 所在地: 岐阜県大垣市 所在地: 岐阜県岐阜市 所在地: 岐阜県各務原市 所在地: 岐阜県加茂郡坂祝町 所在地: 岐阜県岐阜市,株式会社文溪堂,drop,,,weak_provider_evidence,https://db.grip.website/detail/2200001011461,,http://www.bunkei.co.jp/
,,дёӯжң¬гғ‘гғғгӮҜгӮ№ж ӘејҸдјҡзӨҫпјҲ8120001024730пјүгҒ®дјҒжҘӯжғ…е ұпҪңжі•дәәз•ӘеҸ·жӨңзҙў grip space DB,drop,,,required_missing,https://db.grip.website/detail/8120001024730,,
,電子書籍レンタルサイト「Renta!」の日本版と海外版の運営 電子書籍販売 電子書籍レンタル販売 電子書籍取次販売 所在地: 東京都港区 所在地: 東京都新宿区 所在地: 東京都目黒区 所在地: 東京都港区 所在地: 東京都千代田区,株式会社パピレス,drop,,,weak_provider_evidence,https://db.grip.website/detail/7013301014017,,https://papy.co.jp/corp_site/
,新聞・デジタルメディアによるコンテンツ事業、展覧会などのイベント事業、不動産事業 所在地: 大阪府 所在地: 大阪府大阪市都島区 所在地: 大阪府大阪市中央区 所在地: 大阪府大阪市住吉区 所在地: 大阪府大阪市都島区,株式会社朝日新聞社,drop,,,weak_provider_evidence,https://db.grip.website/detail/6120001059605,,https://www.asahi.com/corporate/info/14728559
,,Šá¬ň╝Ćń╝ÜšĄżň░ĆŠú«Ńé│Ńâ╝ŃâŁŃâČŃâ╝ŃéĚŃâžŃâ│´╝ł9010601010719´╝ëŃü«ń╝üŠąşŠâůňá▒´ŻťŠ│Ľń║║šĽ¬ňĆĚŠĄťš┤ó grip space DB,drop,,,required_missing,https://db.grip.website/detail/9010601010719,,
,情報通信業_出版業 所在地: 東京都渋谷区 所在地: 東京都千代田区 所在地: 東京都中央区 所在地: 東京都港区 所在地: 東京都大田区,株式会社アルファポリス,drop,,,weak_provider_evidence,https://db.grip.website/detail/3011001035097,,https://ssl4.eir-parts.net/doc/9467/ir_material_for_fiscal_ym/155209/00.pdf
1600023 東京都,広告、宣伝に関する企画および制作 所在地: 東京都 所在地: 東京都中野区 所在地: 東京都武蔵野市 所在地: 東京都港区 所在地: 東京都大田区,ゲンダイエージェンシー株式会社,drop,,-,existing_name,https://db.grip.website/detail/8010101001161,MEOハブ候補,https://www.gendai-a.co.jp/
9200357 石川県金沢市佐奇森町ル６番地,印刷関連製品の製造、販売 ①ＤＭＤＰサービス ②ＩＰＤＰサービス ③企画・商印サービス ④ＢＦ複合サービス 所在地: 石川県金沢市泉２丁目２番１３号 所在地: 石川県金沢市 所在地: 石川県金沢市 所在地: 石川県金沢市 所在地: 石川県金沢市,福島印刷株式会社,keep,,076-267-5111,,https://db.grip.website/detail/2220001005602,MEOハブ候補,https://www.fuku.co.jp/
5410047 大阪府大阪市中央区淡路町４丁目２番１３号,各種印刷インキ・補助剤の製造・販売 印刷用・製版用機材の販売 電子機器・情報関連機材の販売 機能性材料関連品の製造・販売 輸出入 所在地: 大阪府大阪市北区 所在地: 大阪府大阪市淀川区 所在地: 大阪府枚方市 所在地: 大阪府 所在地: 大阪府大阪市中央区,サカタインクス株式会社,keep,,代表者名 代表取締役 社長執行役員 上野 吉昭,,https://db.grip.website/detail/2120001043471,MEOハブ候補,https://www.inx.co.jp/sustainability/social/worklife.html
4701161 愛知県,笹徳印刷株式会社は、愛知県豊明市に本拠を置く創業130年超の総合印刷会社であり、パッケージ製造・商業印刷・販売促進ツール・Webデジタルメディアの4領域を中心に事業を展開している。店頭化粧箱や輸送用包装などのパッケージから、カタログ・パンフレット・マニュアルといった商業印刷物、POP・カレンダー・ノベルティなどの販促ツールまで幅広く手がける。企画・デザインから印刷・加工・配送までをワンストップで提供するFFS事業も展開し、ISO9001認証を取得している。 所在地: 愛知県清須市 所在地: 愛知県 所在地: 愛知県刈谷市 所在地: 愛知県名古屋市中川区 所在地: 愛知県豊橋市,笹徳印刷株式会社,drop,,代表者名 杉山 昌樹,existing_name,https://db.grip.website/detail/1180001069322,MEOハブ候補,https://www.sasatoku.co.jp/
1800005 大阪府武蔵野市御殿山1-1-3クリスタルパークビル,ダイレクトメール発送代行事業 インターネット広告事業 メディア事業 EC物流事業 所在地: 大阪府大阪市北区 所在地: 大阪府大阪市中央区 所在地: 大阪府大阪市中央区 所在地: 大阪府高槻市 所在地: 大阪府大阪市中央区,ディーエムソリューションズ株式会社,drop,,03-6374-1393,existing_name,https://db.grip.website/detail/9012401014057,MEOハブ候補,https://www.dm-s.co.jp/
,西日本新聞社は、新聞の発行・販売を主軸に、デジタルメディア事業、イベント・セミナー事業、書籍・出版事業、不動産事業、保険代理店事業、人材紹介事業など、多岐にわたる事業を展開しています。特に、地域に根差した報道を通じて、読者の生活や地域社会の発展に貢献することを目指しています。デジタル分野では、西日本新聞meを通じて最新ニュースや地域情報を提供し、多様なニーズに応えています。また、イベントやセミナーの開催を通じて、地域コミュニティとの連携を深め、文化・経済の活性化にも寄与しています。書籍・出版事業では、地域の歴史や文化に関する書籍を発行し、その魅力を伝えています。不動産事業や保険代理店事業、人材紹介事業なども手掛け、総合的なサービスを提供しています。 所在地: 福岡県福岡市博多区 所在地: 福岡県福岡市博多区 所在地: 福岡県福岡市東区 所在地: 福岡県福岡市中央区 所在地: 福岡県福岡市博多区,株式会社西日本新聞社,drop,,,weak_provider_evidence,https://db.grip.website/detail/8290001009392,,http://www.nishinippon.co.jp/
,,スペースシャワーＳＫＩＹＡＫＩホールディングス株式会社,drop,,,non_provider_company_type,https://db.grip.website/detail/1010401015149,,http://www.spaceshower.net/
,アップルインターナショナル株式会社は、三重県四日市市を拠点に、学習参考書・教育図書・語学教材の出版・販売を行う教育出版社です。小学生から大学受験生まで幅広い学習ニーズに応じた参考書・問題集を企画・編集・出版しており、語学学習分野では英語・多言語の教材開発にも注力しています。学習者の理解を深めるわかりやすい教材づくりを追求しながら、デジタル教材の開発にも取り組み、紙媒体とデジタルを融合した次世代型教育コンテンツの提供を目指しています。 所在地: 三重県伊勢市 所在地: 三重県伊勢市 所在地: 三重県鈴鹿市 所在地: 三重県津市 所在地: 三重県伊勢市,アップルインターナショナル株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/7190001014222,,https://www.apple-international.co.jp/
,日本ナレッジ株式会社は、東京都台東区を拠点に、百科事典・学術辞典・専門データベース等を統合したオンライン情報サービス「JapanKnowledge」を提供する企業です。大学・図書館・企業等へ向け、信頼性の高い学術・専門情報へのアクセス環境を提供しています。豊富なコンテンツラインナップと使いやすいインターフェースで、調査・研究・教育活動を支援しています。 所在地: 東京都新宿区 所在地: 東京都品川区 所在地: 東京都渋谷区渋谷２丁目１５番１号 所在地: 東京都港区 所在地: 東京都,日本ナレッジ株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/3010501010543,,https://www.japanknowledge.com/
,,株式会社昭文社ホールディングス,drop,,,non_provider_company_type,https://db.grip.website/detail/7010001018224,,https://www.mapple.co.jp/company/
5030974 岐阜県大垣市久瀬川町７丁目５番地の１,総合印刷会社 広告、カタログ、ＤＭ等の商業印刷 書籍、包装紙、パッケージ等の製作 所在地: 岐阜県岐阜市 所在地: 岐阜県各務原市 所在地: 岐阜県高山市 所在地: 岐阜県下呂市 所在地: 岐阜県大垣市,サンメッセ株式会社,keep,,0584-81-9111,,https://db.grip.website/detail/9200001013658,MEOハブ候補,https://www.sunmesse.co.jp/
,,株式会社オーバーラップホールディングス,drop,,,non_provider_company_type,https://db.grip.website/detail/2010001226772,,https://hd.over-lap.co.jp
,,株式会社中央経済社ホールディングス,drop,,,non_provider_company_type,https://db.grip.website/detail/1010001022710,,https://www.chuokeizai.co.jp/company/outline.html
,教育サービス、メディア事業（版権管理、映像制作等） 所在地: 東京都中央区 所在地: 東京都清瀬市 所在地: 東京都板橋区 所在地: 東京都 所在地: 東京都港区,株式会社小学館集英社プロダクション,drop,,,weak_provider_evidence,https://db.grip.website/detail/9010001018924,,http://www.shopro.co.jp/
,鳥取県西部地域を中心に、ケーブルテレビ放送、インターネット接続サービス、固定電話サービスを提供。地域に密着した情報発信や、多チャンネル放送、高速インターネットで生活を豊かにする。 所在地: 鳥取県鳥取市 所在地: 鳥取県米子市 所在地: 鳥取県鳥取市 所在地: 鳥取県鳥取市 所在地: 鳥取県鳥取市,株式会社中海テレビ放送,drop,,,weak_provider_evidence,https://db.grip.website/detail/1270001003395,,https://www.chukai.co.jp
,情報通信業 所在地: 東京都新宿区 所在地: 東京都千代田区 所在地: 東京都渋谷区渋谷２丁目１５番１号 所在地: 東京都中央区 所在地: 東京都,株式会社ドワンゴ,drop,,,weak_provider_evidence,https://db.grip.website/detail/7010001052628,,https://dwango.co.jp/
,漫画雑誌・コミックス・書籍の出版 デジタルコンテンツの制作・配信 ライセンス事業 アーティスト育成事業　など 所在地: 東京都大田区 所在地: 東京都千代田区 所在地: 東京都 所在地: 東京都大田区 所在地: 東京都中野区,株式会社コアミックス,drop,,,weak_provider_evidence,https://db.grip.website/detail/2012401013445,,https://corp.coamix.co.jp/company/
,会社概要・トップメッセージの紹介 所在地: 東京都目黒区 所在地: 東京都渋谷区 所在地: 東京都江戸川区 所在地: 東京都品川区 所在地: 東京都豊島区,株式会社講談社,drop,,,weak_provider_evidence,https://db.grip.website/detail/5010001002592,,https://www.kodansha.co.jp/company/about#company-profile
4600002 愛知県名古屋市中区丸の内３丁目１６番２９号,株式会社新東通信の事業内容は、各種メディアに関するマーケティング、プランニング、バイイング、クリエイティブ業務です。また、インターネットやIT技術を活用したデジタルマーケティング、パンフレットやDMなどの印刷物のクリエイティブ・印刷、施設や店舗などを活用したセールス・プロモーションも行っています。さらに、スポーツ・文化イベントや展示会などの空間プロデュース、SDGs推進などのコンサルティング・支援、ダイレクト・マーケティングやクラウドファンディングによる物品販売、そしてこれらの業務を統合したトータル・コミュニケーション・サービスを提供しています。 所在地: 愛知県瀬戸市 所在地: 愛知県小牧市 所在地: 愛知県名古屋市中区 所在地: 愛知県名古屋市瑞穂区 所在地: 愛知県豊田市,株式会社新東通信,drop,,代表者名 代表取締役 谷 鉄也,existing_name,https://db.grip.website/detail/1180001036792,MEOハブ候補,https://www.shinto-tsushin.co.jp/company/
