address,business_description,company_name,decision,maps_url,phone,reason,source_url,status,url
1500011 東京都渋谷区東１丁目２番２０号,東京都渋谷区に本社を置く、1985年設立（創業1966年・東証プライム上場）のグローバルなITアウトソーシング・リーディングカンパニーです。「People & Technology」をグループの原点とし、企業のコスト削減と売上拡大をデジタル変革（DX）によって同時に支援しています。主な事業内容は、アジア最大級の規模を誇るコンタクトセンターサービスをはじめ、デジタルマーケティング支援、ECワンストップサービス、およびビジネス・プロセス・アウトソーシング（BPO）など多岐にわたります。最大の特徴は、世界30カ国以上に広がる拠点網と、独自のIT技術に専門性の高い「人」の力を融合させたオペレーショナル・エクセレンスにあります。SNSやチャット、AIを活用した最新のカスタマー・エクスペリエンス（CX）設計に強みを持ち、官公庁からグローバルブランドまで幅広いクライアントのビジネスプロセスを最適化。多様なデータの活用を通じて、複雑化する社会において新たな価値創造を支え続ける、包括的なBPO・DXソリューションプロバイダーです。 所在地: 東京都品川区 所在地: 東京都北区 所在地: 東京都文京区 所在地: 東京都港区 所在地: 東京都千代田区,トランス・コスモス株式会社,keep,,050-1751-7700,,https://db.grip.website/detail/3011001041302,MEOハブ候補,https://www.trans-cosmos.co.jp:443/
1600023 東京都新宿区西新宿２丁目１番１号,"キャリアリンク株式会社は、東京都新宿区に本社を置く、東証プライム市場上場の人材サービス企業です。主に官公庁や大手企業向けに、業務請負（BPO）や人材派遣・紹介事業を展開しています。 主に以下の事業領域を展開しています。 1. 事務系人材サービス事業 • BPO（ビジネス・プロセス・アウトソーシング）関連事業 官公庁の公共事業（給付金業務、年金関連など）や、民間企業の事務センターなどにおいて、業務の企画・構築から運用までを丸ごと請け負う事業です。同社の主力事業となっています。 • CRM（カスタマー・リレーションシップ・マネジメント）関連事業 コールセンターやコンタクトセンター（テレマーケティング業務）に向けた人材派遣や、センターの運用請負を行っています。 • 一般事務事業部門 一般事務やデータ入力、受付などのオフィスワーク向けに、企業へ人材を派遣・紹介しています。 2. 製造系人材サービス事業 グループ会社（キャリアリンクファクトリー株式会社など）を通じて、食品加工・製造業・物流業向けなどに、製造・軽作業スタッフの人材派遣や業務請負を行っています。 【同社の強み】 「短納期での大量採用（例えば1カ月で1,000名規模のスタッフ確保など）」を得意としており、大型プロジェクトの企画提案から現場の業務運用、スタッフの人材育成・フォローまでをワンストップで提供できる体制に大きな特徴があります。 所在地: 東京都中央区 所在地: 東京都中野区 所在地: 東京都千代田区 所在地: 東京都 所在地: 東京都国分寺市",キャリアリンク株式会社,keep,,03-6311-7321,,https://db.grip.website/detail/2011101023151,MEOハブ候補,https://www.careerlink.co.jp/company/about
1500013 東京都渋谷区恵比寿１丁目２１番３号,手間いらず株式会社は、2003年8月に設立された東京都渋谷区恵比寿に本社を置くSaaS企業。宿泊施設向けの予約サイトコントローラー「TEMAIRAZU」シリーズを開発・提供しており、AgodaやHKTV Bookingなど複数の予約プラットフォームとの連携により宿泊予約から精算までを自動化するサービスを展開。また、マーケティングツール「手間なしマーケティング」や比較サイト「比較.com」も運営する。東京証券取引所に上場（証券コード：2477）し、資本金は約7億1700万円。宿泊施設のオペレーション効率化を支援する専門サービスを強みとしている。 所在地: 東京都中央区 所在地: 東京都杉並区 所在地: 東京都 所在地: 東京都千代田区 所在地: 東京都千代田区,手間いらず株式会社,keep,,03-5447-6690,,https://db.grip.website/detail/6011001044649,MEOハブ候補,https://www.temairazu.co.jp/info
8100042 福岡県福岡市中央区赤坂１丁目１５番３０号,福岡県を中心とした九州エリアおよび首都圏で、資産運用型マンション「グランフォーレ」シリーズなどの企画・開発・販売を手がける総合不動産会社です。単身者向けの投資用マンションから、ファミリー向けの分譲マンションまで幅広く展開し、用地仕入れから設計、販売、さらには入居後の建物管理や賃貸管理までを自社グループで一貫してサポート。高いデザイン性と資産価値を追求した住まいづくりで、安定した成長を続けています。 所在地: 福岡県福岡市博多区 所在地: 福岡県北九州市八幡西区 所在地: 福岡県福岡市博多区 所在地: 福岡県福岡市中央区 所在地: 福岡県北九州市八幡西区,株式会社コーセーアールイー,keep,,代表者名 代表取締役社長 諸藤 敏一,,https://db.grip.website/detail/9290001007429,MEOハブ候補,https://www.kose-re.jp/
1010037 東京都,AI（人工知能）や機械学習、データサイエンスを駆使して企業のデジタルトランスフォーメーション（DX）を支援するIT企業です。金融機関向けの与信審査モデルの構築や不正検知アルゴリズムの開発をはじめ、需要予測、マーケティング最適化など、クライアントの保有するビッグデータから新たなビジネス価値を創出します。コンサルティングから独自のAIプロダクトの開発・提供までを一気通貫で行い、高付加価値なアナリティクスサービスを展開しています。 所在地: 東京都渋谷区 所在地: 東京都渋谷区渋谷２丁目１５番１号 所在地: 東京都 所在地: 東京都千代田区 所在地: 東京都千代田区,セカンドサイトアナリティカ株式会社,keep,,代表者名 代表取締役社長 高山 博和,,https://db.grip.website/detail/1010001176151,MEOハブ候補,https://www.sxi.co.jp/
1510062 東京都,1.上下水道、工業用水、農業用水、雨水に関する調査、設計、施工監理 2.治・利水、湖沼、公園に関する調査、設計、施工監理 3.都市・産業廃棄物・し尿処理施設に関する調査、設計、施工監理 4.建築物、構築物、道路の調査、計画、設計、施工監理 5.都市施設情報管理に関する調査、計画、運用並びに、コンピュータソフトウェア・ハードウェアの販売及びリース 6.測量、地質、海流に関する調査業務 7.水質等の濃度の計測、調査業務 8.通信回線（公衆回線・専用回線・インターネット）を利用した情報システムの企画・開発・管理・運営、情報提供サービス業務、入力業務及びこれらに係わるコンサルティング業務 9.インターネットの接続に関する業務 10.広告代理店業務 11.建築物、構造物、設備機器に関する調査診断業務、補修・改善・改築・改造設計、工事施工及びそれに係る修復剤・充填剤・塗布剤の販売並びに非破壊検査用機器、同付属品の販売、リース及びレンタル業務 12.一般労働者派遣事業 13.建築物、構造物及び地域の省エネルギー並びに風力・太陽光等の代替エネルギー事業化に関するコンサルティング業務 14.上下水道・工業用水施設維持管理に関する支援業務並びにそのコンピュータソフトウェア・ハードウェアの販売及びリース 15.節水に関するコンサルティング業務並びに節水器具の取付工事、販売、リース及び維持管理 16.住宅の品質確保の促進等に関する法律に基づく住宅性能評価に関する業務 17.浄化機能水、酵素製剤の販売及びコンサルティング業務 所在地: 東京都中央区 所在地: 東京都港区 所在地: 東京都台東区 所在地: 東京都福生市 所在地: 東京都,オリジナル設計株式会社,keep,,-,,https://db.grip.website/detail/8011001065098,MEOハブ候補,https://www.oec-solution.co.jp/
1080014 東京都港区芝５丁目２９番１８号,ITソリューション、システム開発、Webサイト制作、デザイン制作、コンサルティング、人材紹介、広告運用、イベント企画・運営など、多岐にわたるサービスを提供し、企業のDX推進や事業成長を支援します。 所在地: 東京都 所在地: 東京都千代田区 所在地: 東京都国分寺市 所在地: 東京都杉並区 所在地: 東京都港区,株式会社オーネックス,keep,,046-285-3664,,https://db.grip.website/detail/2021001019513,MEOハブ候補,https://www.onex.co.jp/
1030014 東京都中央区日本橋蛎殻町１丁目２０番４号,総合建設コンサルタント ●コンサルタント事業 【構造事業】 ・橋梁・特殊構造物等に関わる調査・計画・設計・施工監理 ・各種構造解析、実験 ・ＣＭ（コンストラクション・マネジメント）業務 ・土木構造物・施設に関わるデザイン ・基礎構造及び施工法に関する研究・開発 【社会基盤事業】 ・道路計画・道路設計・総合交通計画・道路整備計画 ・ＩＴＳに関わる調査・計画・設計・運用管理 ・情報システムに関わる調査・計画・設計・ソフト開発・運営保守 ・道路・河川等に関わる電気通信設備の調査・計画・設計 ・港湾・河川防災に関わる調査・計画・設計・運用管理 ・都市・地方計画に関わる調査・計画 ・道路の運用管理 ・各種公共施設のデータ管理等情報サービス全般 ・土質・地質調査 ・地盤災害に関する防災工事並びに土木工事の設計施工 【社会創生事業】 ・道路・河川その他に関わる環境調査・計画・アセスメント ・ＰＦＩに関わる事業化調査・アドバイザリ ・医療・福祉施設、学校施設等の建築に関わる調査・計画・設計・監理 【鉄道計画事業】 ・鉄道事業の企画・計画 ・鉄道構造物、車両保守設備に関わる調査・計画・設計・施工監理 ・鉄道システム、鉄道運営管理に関わる調査・計画・設計・施工監理 ●サービスプロバイダ事業 【社会創生事業】 ・道路運営 ・公共施設の運営 ・ＰＰＰ ・デマンド交通システム ・健康サポート ●プロダクツ事業 【社会創生事業】 ・エコ商品販売 ・情報システムの販売・ＡＳＰ 所在地: 東京都千代田区 所在地: 東京都大田区 所在地: 東京都北区 所在地: 東京都文京区 所在地: 東京都渋谷区,株式会社長大,keep,,03-3639-3301,,https://db.grip.website/detail/5010001050435,MEOハブ候補,https://www.chodai.co.jp/
4600003 愛知県名古屋市中区錦３丁目１４番１５号,段ボール、印刷紙器、軟包装材および紙製緩衝材などの包装資材の製造、販売 所在地: 愛知県額田郡幸田町 所在地: 愛知県 所在地: 愛知県刈谷市 所在地: 愛知県小牧市 所在地: 愛知県,ダイナパック株式会社,keep,,代表者名 代表取締役社長 齊藤 光次,,https://db.grip.website/detail/1180001037535,MEOハブ候補,https://www.dynapac-gr.co.jp/csr/employees/index.html#LINK-C
1000005 東京都千代田区丸の内１丁目９番２号,販促領域及び人材領域における、個人ユーザーと企業クライアントを結ぶマッチングプラットフォームや、企業クライアント向けのSaaS (Software as a Service) の提供。 所在地: 東京都中央区 所在地: 東京都中央区 所在地: 東京都渋谷区 所在地: 東京都新宿区 所在地: 東京都千代田区,株式会社リクルート,keep,,03-6835-3000,,https://db.grip.website/detail/5010001149426,MEOハブ候補,https://www.recruit.co.jp/people/inclusion/
