address,business_description,company_name,decision,maps_url,phone,reason,source_url,status,url
,エージェンシー事業（派遣・紹介） プロデュース事業（請負・アウトソーシング） ライツマネジメント事業（知的財産） 教育事業 所在地: 東京都品川区 所在地: 東京都中央区 所在地: 東京都文京区 所在地: 東京都千代田区 所在地: 東京都港区赤坂７丁目１番１号,株式会社クリーク・アンド・リバー社,drop,,,weak_provider_evidence,https://db.grip.website/detail/1010001101101,,http://www.cri.co.jp/
,ITメディア・サービス事業 マッチングプラットフォームとなるポータルサイト運営を中心とした、終活に関わる情報サービスの提供 自治体に対する高齢者領域での住民サービスの支援 所在地: 東京都 所在地: 東京都八王子市 所在地: 東京都千代田区 所在地: 東京都千代田区 所在地: 東京都国分寺市,株式会社鎌倉新書,drop,,,weak_provider_evidence,https://db.grip.website/detail/9010001040382,,https://www.kamakura-net.co.jp/
,インターネットを主な販売チャネルとする画期的な生命保険会社です。「正直に、わかりやすく、安くて、便利に」をマニフェストに掲げ、シンプルで理解しやすい保険商品を手頃な保険料で提供しています。スマートフォンやPCから24時間いつでも申し込みや手続きが可能であり、特にミレニアル世代やデジタルネイティブ層から高い支持を獲得。テクノロジーを活用した顧客体験の向上と、透明性の高い情報開示を推進しています。 所在地: 東京都中央区 所在地: 東京都港区赤坂７丁目１番１号 所在地: 東京都八王子市 所在地: 東京都 所在地: 東京都中央区,ライフネット生命保険株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/4010001112418,,https://www.lifenet-seimei.co.jp/
,賃貸マンション、アパート、ワンイヤー（家具家電付一年賃貸）、貸店舗等の企画、設計、施工監理ならびに仲介、管理、経営代行業務 所在地: 愛知県名古屋市港区 所在地: 愛知県豊田市 所在地: 愛知県名古屋市東区 所在地: 愛知県名古屋市中区 所在地: 愛知県知立市,東建コーポレーション株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/1180001054828,,http://www.token.co.jp/
,トビラシステムズ株式会社は、2004年4月創業の東京都港区虎ノ門に本社を置く迷惑電話フィルタリングサービス企業です。モバイル・固定電話・ビジネス向けの迷惑情報フィルタ事業を主力とし、統計・機械学習を活用した高度なフィルタリング技術で特殊詐欺やフィッシング詐欺防止に貢献しています。従業員数136名で技術部が約49%を占める技術力の高い企業。プライバシーマーク認証取得で信頼性の高い運営体制を整備しています。 所在地: 愛知県名古屋市中村区 所在地: 愛知県名古屋市中区 所在地: 愛知県みよし市 所在地: 愛知県名古屋市東区 所在地: 愛知県日進市,トビラシステムズ株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/9180001066502,,https://tobila.com/
,株式会社野村総合研究所（NRI）は、日本初の民間シンクタンクとシステムインテグレーターが合併して誕生した、国内最大手の総合コンサルティング・ITソリューション企業です。 主に以下の4つの事業を展開しています。 1.	コンサルティング：シンクタンクとしての知見を活かした政策提言や、企業の経営・事業戦略立案、DX推進などを支援します。 2.	金融ITソリューション：証券、保険、銀行などの金融機関向けに、基幹システムや共同利用型プラットフォームを提供しています。 3.	産業ITソリューション：流通、製造、サービス分野の企業向けに、システム構築や業務改革を支援しています。 4.	IT基盤サービス：システムの運用・管理や、データセンターサービス、セキュリティ関連のソリューションを提供します。 「コンサルティング」から「システムの設計・構築・運用」までをシームレスに提供する「コンソリューション」を強みとし、社会課題の解決や企業の新たな価値創出をトータルでサポートしています。 所在地: 東京都千代田区 所在地: 東京都 所在地: 東京都杉並区 所在地: 東京都 所在地: 東京都渋谷区,株式会社野村総合研究所,drop,,,weak_provider_evidence,https://db.grip.website/detail/4010001054032,,https://www.nri.com/jp/
,?システムインテグレーション事業／コンピューター、複合機、通信機器、ソフトウェアの販売および受託ソフトの開発など ?サービス&サポート事業／サプライ供給、保守、教育支援など 所在地: 東京都 所在地: 東京都 所在地: 東京都港区 所在地: 東京都渋谷区 所在地: 東京都千代田区,株式会社大塚商会,drop,,,weak_provider_evidence,https://db.grip.website/detail/1010001012983,,https://www.otsuka-shokai.co.jp/
,人材紹介事業 所在地: 東京都中央区 所在地: 東京都港区 所在地: 東京都 所在地: 東京都千代田区 所在地: 東京都中央区,株式会社ジェイエイシーリクルートメント,drop,,,weak_provider_evidence,https://db.grip.website/detail/1010001019483,,https://corp.jac-recruitment.jp/
,1. 製品検証サービスIT関連製品（ハードウェア、ソフトウェア）のシステム検証 ・開発支援検証サービス ・認定支援サービス ・検証情報サービス ・テスト環境サービス 2. セキュリティ検証サービスネットワークシステムのセキュリティ分野での検証 ・システム負荷検証サービス ・システム脆弱性検証サービス 3. その他サービスその他製品開発やシステム構築に伴う各種サービス 所在地: 東京都港区 所在地: 東京都渋谷区 所在地: 東京都 所在地: 東京都千代田区 所在地: 東京都国分寺市,株式会社ベリサーブ,drop,,,weak_provider_evidence,https://db.grip.website/detail/7011101032123,,http://www.veriserve.co.jp/
,,三菱ＵＦＪ信託銀行株式会社,drop,,,non_provider_company_type,https://db.grip.website/detail/6010001008770,,https://www.tr.mufg.jp
