address,business_description,company_name,decision,maps_url,phone,reason,source_url,status,url
6040835 京都府京都市中京区御池通高倉西入高宮町２０６番地御池ビル９Ｆ,グラフィックデザイン WEBデザイン フォトディレクション 映像ディレクション 図面トレース 商品企画など 所在地: 京都府京都市中京区 所在地: 京都府京都市下京区 所在地: 京都府京都市左京区 所在地: 京都府京都市伏見区 所在地: 京都府京都市中京区,株式会社ケイ・ユニティー,keep,,,,https://db.grip.website/detail/8130001025488,MEOハブ候補,http://k-unity.com/
5430001 大阪府大阪市天王寺区上本町９丁目５番１２－２０１号,看板製作・シール加工・インクジェット・デザイン設計・施工 所在地: 大阪府大阪市西区 所在地: 大阪府大阪市天王寺区 所在地: 大阪府大阪市西区 所在地: 大阪府大阪市中央区 所在地: 大阪府大阪市淀川区,株式会社アドセイコー,keep,,06-6745-3751,,https://db.grip.website/detail/3120001209864,MEOハブ候補,http://www.e-kanbanya.net/info/company.html
4520932 愛知県清須市朝日城屋敷２４番地,販促物の企画製作、屋内・屋外装飾品、各種印刷物のデザイン製作、イベントグッズ製作、既製品への名入れ、オリジナル商品の製作を行っています。シルクスクリーン印刷・製版も対応しています。 所在地: 愛知県半田市 所在地: 愛知県清須市 所在地: 愛知県豊橋市 所在地: 愛知県 所在地: 愛知県豊田市,株式会社吉田画房,keep,,,,https://db.grip.website/detail/2180001018583,MEOハブ候補,https://yoshidagabou.co.jp/
0530052 北海道苫小牧市新開町４丁目８番２号,パイプハウスの設計・施工、建築土木資材の販売卸、フェンス・外構工事、庭木石の撤去・解体、看板・デザイン、中古足場資材の販売・買取を行っています。 所在地: 北海道札幌市中央区 所在地: 北海道札幌市白石区 所在地: 北海道札幌市東区 所在地: 北海道北広島市 所在地: 北海道札幌市中央区,エイチエムテック株式会社,keep,,0144-51-6776,,https://db.grip.website/detail/8430001055158,MEOハブ候補,https://www.hmtecs.com/
2200024 神奈川県横浜市西区西平沼町４番１－Ｗ１１２７号,NIDOインダストリアルデザイン事務所は、1965年設立の東京都新宿区に拠点を置くデザイン事務所です。主な事業内容は、福祉機器、健康機器、子供の環境用具などの企画から製品デザイン完成までのプロセスを一貫して手がけることです。 所在地: 神奈川県横浜市都筑区 所在地: 神奈川県相模原市南区 所在地: 神奈川県横須賀市 所在地: 神奈川県横浜市青葉区 所在地: 神奈川県藤沢市,有限会社ニドインダストリアルデザイン事務所,keep,,,,https://db.grip.website/detail/9011102009663,MEOハブ候補,http://www.nido-design.co.jp/pages/about.html
1620822 東京都新宿区下宮比町２番１４号,デザイン事務所 所在地: 東京都文京区 所在地: 東京都千代田区 所在地: 東京都新宿区 所在地: 東京都新宿区 所在地: 東京都港区,株式会社千輪堂,keep,,,,https://db.grip.website/detail/3011101069508,MEOハブ候補,http://senrindo.co.jp/
1500002 東京都渋谷区渋谷１丁目２３番２１号ｃｏ－ｌａｂ渋谷キャスト,東京都渋谷区を拠点に、エディトリアル、広告、CI/VI、サイン、ディスプレイなどのアートディレクションとデザインを手がけるグラフィックデザインの会社です。 所在地: 東京都渋谷区 所在地: 東京都港区 所在地: 東京都新宿区 所在地: 東京都千代田区 所在地: 東京都大田区,株式会社フープ,keep,,,,https://db.grip.website/detail/6011001096285,MEOハブ候補,https://hooop.net/
2720824 千葉県市川市菅野６丁目１９番２２号,デザイン事務所 所在地: 千葉県八千代市 所在地: 千葉県千葉市稲毛区 所在地: 千葉県八千代市 所在地: 千葉県千葉市美浜区 所在地: 千葉県柏市,高木雄一郎デザイン事務所株式会社,keep,,03-6277-6767,,https://db.grip.website/detail/1040001028515,MEOハブ候補,https://ark-bress.com/profile/
1070062 東京都港区南青山７丁目１番５－１００７号,港区西麻布のデザイン事務所。JPDA日本パッケージデザイン協会会員。 所在地: 東京都千代田区 所在地: 東京都港区 所在地: 東京都新宿区 所在地: 東京都練馬区 所在地: 東京都渋谷区,株式会社セルロイド,keep,,,,https://db.grip.website/detail/2010401033380,MEOハブ候補,http://www.selloid.com/
0800104 北海道河東郡音更町新通９丁目１番地,看板の企画、デザイン、製作、施工。屋内・屋外サイン、店舗・イベント用造形物のデザイン、製作、施工をトータルで行う製作会社です。 所在地: 北海道札幌市西区 所在地: 北海道札幌市東区 所在地: 北海道苫小牧市 所在地: 北海道札幌市中央区 所在地: 北海道札幌市中央区,有限会社ワタナベ工芸,keep,,0155-42-2441,,https://db.grip.website/detail/5460102003825,MEOハブ候補,http://watanabe-kogei.jp/
1710014 東京都豊島区池袋２丁目６７番１号,家具インテリアの広告デザイン、イベント事業 所在地: 東京都新宿区 所在地: 東京都練馬区 所在地: 東京都千代田区 所在地: 東京都中野区 所在地: 東京都港区,株式会社グリフ,keep,,,,https://db.grip.website/detail/3013301030793,MEOハブ候補,https://glyph.co.jp/
0100951 秋田県秋田市山王１丁目６番２０号,デザイン WEBサイト システム・アプリケーション開発(iOS・Android) CI・VI パンフレット・カタログ、ポスター・店頭POP 雑誌、イラスト、商品パッケージ ラベル 看板 キャラクター開発 所在地: 秋田県大館市 所在地: 秋田県秋田市 所在地: 秋田県秋田市 所在地: 秋田県横手市 所在地: 秋田県秋田市,株式会社ｎｅｃｃｏ,keep,,,,https://db.grip.website/detail/1410001011342,MEOハブ候補,https://necco.inc/
5560014 大阪府大阪市浪速区大国１丁目５番４号ＭＫビル２Ｆ,岡山県岡山市北区で活動中の個人デザイン事務所です。チラシやパンフレットなどの広告印刷物やホームページ各種の企画・デザイン全般を承っております。 所在地: 大阪府大阪市西区 所在地: 大阪府大阪市天王寺区 所在地: 大阪府豊中市 所在地: 大阪府大阪市北区 所在地: 大阪府大阪市中央区,グラッドワークス株式会社,keep,,090-3635-6823,,https://db.grip.website/detail/8120001208614,MEOハブ候補,http://gladworks.jp/about/
1670051 東京都杉並区荻窪２丁目３３－７ブラン荻窪１Ｆ,東京・杉並を拠点としたデザイン事務所で、広告、ロゴ、PR動画、WEB等のグラフィックデザインを中心に事業を展開しています。 所在地: 東京都新宿区 所在地: 東京都新宿区 所在地: 東京都新宿区 所在地: 東京都港区 所在地: 東京都江戸川区,株式会社ボタンデザイン,keep,,,,https://db.grip.website/detail/7011301018789,MEOハブ候補,https://botandesign.com/company/
2160035 神奈川県川崎市宮前区馬絹３丁目２０番３９－１,グラフィックデザイナーが主催するデザイン事務所 所在地: 神奈川県横浜市青葉区 所在地: 神奈川県 所在地: 神奈川県横浜市緑区 所在地: 神奈川県厚木市 所在地: 神奈川県横須賀市,株式会社キガミッツ,keep,,,,https://db.grip.website/detail/3011001070268,MEOハブ候補,http://www.kiga3.jp/index.html
6900845 島根県松江市西茶町４０番地１ワーキングスペースｅｎｕｎ２Ｆ,企業ブランディング 所在地: 島根県松江市 所在地: 島根県安来市 所在地: 島根県浜田市 所在地: 島根県 所在地: 島根県松江市,ＡＶＡＮＴ株式会社,keep,,,,https://db.grip.website/detail/4280001009174,MEOハブ候補,https://avant-brand.co.jp/
5300043 大阪府,宣伝広告物のデザイン・企画・製造・販売 店舗 内/外装のデザイン・企画・製造・販売 シート貼り・サイン取付等の施工業務全般 WEB製作・動画コンテンツの作成 所在地: 大阪府大阪市浪速区 所在地: 大阪府大阪市西淀川区 所在地: 大阪府枚方市 所在地: 大阪府大阪市中央区 所在地: 大阪府大阪市中央区,株式会社キワプランニング,keep,,,,https://db.grip.website/detail/7120901037717,MEOハブ候補,https://kiwa-planning.com/
1510064 東京都渋谷区上原１丁目１５番１号,グラフィックデザインを中心に、映像、ファッション、WEB、プロダクトと幅広い分野のアートワークを手掛ける。2003年設立。 所在地: 東京都新宿区 所在地: 東京都文京区 所在地: 東京都練馬区 所在地: 東京都新宿区 所在地: 東京都新宿区,有限会社草野剛デザイン事務所,keep,,,,https://db.grip.website/detail/1011002033564,MEOハブ候補,http://www.kusano-design.com/
1430004 東京都大田区昭和島１丁目６番３１号,商業印刷 所在地: 東京都港区 所在地: 東京都大田区 所在地: 東京都渋谷区 所在地: 東京都港区 所在地: 東京都中央区,大洋ホールディング株式会社,keep,,03-5764-1511,,https://db.grip.website/detail/7010401017511,MEOハブ候補,https://www.taiyo-p.co.jp/
6930053 島根県出雲市高松町１４００番地,グラフィックデザイン 所在地: 島根県 所在地: 島根県松江市 所在地: 島根県松江市 所在地: 島根県江津市 所在地: 島根県松江市,株式会社あしたの為のＤｅｓｉｇｎ,keep,,,,https://db.grip.website/detail/1280001006884,MEOハブ候補,https://www.funokatsuhide.jp/
1920046 東京都八王子市明神町４丁目１６番１８号,グラフィックデザインの企画作成 所在地: 東京都狛江市 所在地: 東京都港区 所在地: 東京都練馬区 所在地: 東京都中央区 所在地: 東京都新宿区,株式会社ニューモア,keep,,,,https://db.grip.website/detail/2012401036421,MEOハブ候補,https://newmor.net/
1510053 東京都渋谷区代々木１丁目３１番１３号,グラフィックデザイン・webデザイン 所在地: 東京都渋谷区 所在地: 東京都練馬区 所在地: 東京都港区 所在地: 東京都中野区 所在地: 東京都江戸川区,ソフトウェーブ株式会社,keep,,,,https://db.grip.website/detail/2011001042219,MEOハブ候補,http://www.soft-wave.jp/
5030974 岐阜県大垣市久瀬川町７丁目５番地の１,総合印刷会社 広告、カタログ、ＤＭ等の商業印刷 書籍、包装紙、パッケージ等の製作 所在地: 岐阜県岐阜市 所在地: 岐阜県各務原市 所在地: 岐阜県高山市 所在地: 岐阜県下呂市 所在地: 岐阜県大垣市,サンメッセ株式会社,keep,,0584-81-9111,,https://db.grip.website/detail/9200001013658,MEOハブ候補,https://www.sunmesse.co.jp/
1080074 東京都,「デジタル」と「リアル」の力を掛け合わせ、イベントマーケティングに変革を起こす事業を展開しています。 所在地: 東京都港区 所在地: 東京都中央区 所在地: 東京都大田区 所在地: 東京都千代田区 所在地: 東京都町田市,エバーリッジ株式会社,keep,,,,https://db.grip.website/detail/7010401157555,MEOハブ候補,https://www.everidge.co.jp/home/ja
0600002 北海道札幌市中央区北二条西１丁目１番地,北海道博報堂は、博報堂の100％子会社として地域密着型の広告事業を展開。 グループの強みを活かし、北海道の生活者を深く理解し、地域社会に役立つコミュニケーションを提案しています。 ■ブランディング ■広告コミュニケーション ■新商品の市場導入 ■販売促進 ■イベントの実施 など 所在地: 北海道札幌市中央区 所在地: 北海道札幌市白石区 所在地: 北海道札幌市中央区 所在地: 北海道札幌市中央区 所在地: 北海道野付郡別海町,株式会社北海道博報堂,keep,,,,https://db.grip.website/detail/9430001029920,MEOハブ候補,https://www.hokkaido.hakuhodo.co.jp/
