company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,H1,区分,検出ワード
アートム株式会社,https://www.artme.co.jp/,,,,https://www.artme.co.jp/contact/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,フィットネス業界特化支援：スポーツ施設メディア・Web制作・スクール申込決済
株式会社アイサイト,https://www.i-site.co.jp/,,,,https://www.i-site.co.jp/recruit-inquiry/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,フィットネス業界特化支援：運動施設向け会員管理・運動処方システム
株式会社MJカンパニー,https://www.mj-company.co.jp/,,,,https://docs.google.com/forms/d/1SVMMpoDR8tf50OQECA3IX1k7hWrVS05GcsFCg-wEwgE/viewform?ts=6239918c&edit_requested=true,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,フィットネス業界特化支援：施術機器・施設運営セミナー支援
株式会社エースロジジャパン,https://harikaeou.co.jp/,,,,https://harikaeou.co.jp/contact,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,フィットネス業界特化支援：フィットネス機器販売・設置・保守
株式会社オーエルシージャパン,https://olcjapan.com/,,,,https://olcjapan.com/contact,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,フィットネス業界特化支援：スポーツ施設建築・インテリア設計
株式会社OptFit,https://optfit.jp/,,,,https://optfit.jp/contact,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,フィットネス業界特化支援：AIジム運営DXシステム
株式会社ガウラ,https://www.gaura.jp/,,,,https://www.gaura.jp/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,フィットネス業界特化支援：施設向け水素水サーバー導入支援
株式会社クラブビジネスジャパン,https://www.fitnessclub.jp/,,,,https://www.fitnessclub.jp/ask/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,フィットネス業界特化支援：業界経営メディア・求人サービス
ゲルブ・ジャパン株式会社,https://ja.gerb.com/,,,,https://ja.gerb.com/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b%e3%81%8a%e3%82%88%e3%81%b3%e4%b8%96%e7%95%8c%e5%90%84%e5%9c%b0%e3%81%ae%e6%8b%a0%e7%82%b9/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,フィットネス業界特化支援：施設振動・防振コンサルティング
株式会社サラインテリアシステム,https://salainterior.com/,,,,https://salainterior.com/mail/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,フィットネス業界特化支援：施設ロッカー・インテリア設計
株式会社シーディアイ,https://www.cdi.jpn.com/,,,,https://www.cdi.jpn.com/contact/,,,,,,,,,S｜業界特化Web制作・店舗支援ハブ,フィットネス業界特化支援：スポーツ体験機器・サイネージ支援
