company_name,url,contact_url,decision,reason
株式会社10X,https://10x.co.jp/,https://10x.co.jp/contact,accept,no_live_or_master_match
ClipLine株式会社,https://service.clipline.com/,https://service.clipline.com/contact,exclude,existing_sheet_match
GROWIT株式会社,https://www.growit.jp/,https://www.growit.jp/contact,accept,no_live_or_master_match
株式会社J＆J,https://j-taxfree.jp:443/,https://j-taxfree.jp:443/contact/,accept,no_live_or_master_match
Lazuli株式会社,https://lazuli.ninja/,https://lazuli.ninja/contact/,accept,no_live_or_master_match
株式会社エムジェイワイコンサルタント,https://mjy-consult.com/,https://mjy-consult.com/guide,accept,no_live_or_master_match
Recustomer株式会社,https://recustomer.me/,https://recustomer.me/contact,exclude,existing_sheet_match
株式会社SJC,https://www.sjc-sendai.co.jp/,https://www.sjc-sendai.co.jp/contact/,accept,no_live_or_master_match
株式会社TIプランニング,https://paymentnavi.com/,https://paymentnavi.com/contact,accept,no_live_or_master_match
ベスカ株式会社,https://www.vesca.co.jp/,https://www.vesca.co.jp/contact/,exclude,existing_sheet_match
株式会社iTAN,https://itans.jp/,https://itans.jp/contact/,accept,no_live_or_master_match
株式会社infonerv,https://www.infonerv.com/,https://infonerv.com/contact/,accept,no_live_or_master_match
株式会社unerry,https://www.unerry.co.jp/,https://www.unerry.co.jp/contact/,exclude,existing_sheet_match
アイティアクセス株式会社,https://www.itaccess.co.jp/fintech/,https://www.itaccess.co.jp/fintech/contact/,accept,no_live_or_master_match
アイニックス株式会社,https://www.ainix.co.jp/,https://www.ainix.co.jp/contact/,accept,no_live_or_master_match
アクテック株式会社,https://actec1972.co.jp/,https://actec1972.co.jp/inquiry/,accept,no_live_or_master_match
アジアクエスト株式会社,https://www.asia-quest.jp/,https://www.asia-quest.jp/,review,jpx_name_requires_official_domain_check
株式会社アスタリスク,https://www.asx.co.jp/,https://www.asx.co.jp/important/,exclude,existing_sheet_match
イーソル株式会社,https://www.esol.co.jp/,https://www.esol.co.jp/inquiry/,review,jpx_name_requires_official_domain_check
株式会社エナスピレーション,https://enaspiration.com/,https://enaspiration.com/contact.html,accept,no_live_or_master_match
株式会社エフケイシステム,https://www.fksystem.co.jp/,https://www.fksystem.co.jp/inquiry,accept,no_live_or_master_match
オーディーエス株式会社,https://ods.co.jp/,https://ods.co.jp/contact1.html,accept,no_live_or_master_match
株式会社カンリー,https://jp.can-ly.com/,https://jp.can-ly.com/contact/,accept,no_live_or_master_match
グッドプランニング株式会社,https://www.eizo-media.com/,https://www.eizo-media.com/contact,exclude,existing_sheet_match
株式会社グランドデザイン,https://www.grand-design.jp/,https://www.grand-design.jp/contact/,exclude,existing_sheet_match
グローリー株式会社,https://www.glory.co.jp/,https://www.glory.co.jp/contact/,review,jpx_name_requires_official_domain_check
コンポーネントデザイン株式会社,https://www.cmpd.jp/,https://www.cmpd.jp/contact/,accept,no_live_or_master_match
株式会社サイエンスアーツ,https://buddycom.net/,https://buddycom.net/inquiry/,review,jpx_name_requires_official_domain_check
株式会社サーランド・アイエヌイー,https://www.cirland-ine.com/,https://www.cirland-ine.com/contact/,accept,no_live_or_master_match
システムギア株式会社,https://www.systemgear.com/,https://www.systemgear.com/spt/inquiry/top.cgi,accept,no_live_or_master_match
株式会社システムベース,https://www.systembase.co.jp/,https://www.systembase.co.jp/contact/,accept,no_live_or_master_match
スターマーケティングジャパン株式会社,https://www.smjp.star-m.jp/,https://www.smjp.star-m.jp/contact,accept,no_live_or_master_match
株式会社スマレジ,https://smaregi.jp/,https://smaregi.jp/request/,review,jpx_name_requires_official_domain_check
株式会社スマート・ソリューション・テクノロジー,https://www.sstinc.co.jp/,https://www.sstinc.co.jp/contact/,accept,no_live_or_master_match
株式会社セイビ堂,https://seibidou.jp/,https://seibidou.jp/contact/,accept,no_live_or_master_match
株式会社センティリオンシステム,https://www.centsys.jp/,https://www.centsys.jp/contact/,exclude,existing_sheet_match
ソニー株式会社,https://biz.nuro.jp/,https://biz.nuro.jp/service/category/integrated-platform/,exclude,existing_sheet_match
ソニー株式会社,https://www.sony.jp/bravia-biz/signage/,https://www.sony.jp/professional/inquiry/form_simple.html,exclude,existing_sheet_match
ソフネットジャパン株式会社,https://www.sofnetjapan.com/,https://www.sofnetjapan.com/contact/sj/,accept,no_live_or_master_match
タイムリープ株式会社,https://timeleap-rura.com/,https://timeleap-rura.com/contact,accept,no_live_or_master_match
タカヤ株式会社,https://www.takaya.co.jp/,https://www.takaya.co.jp/contact,accept,no_live_or_master_match
タグジャパン株式会社,https://tagjapan.jp/,https://tagjapan.jp/cont2/contact.html,accept,no_live_or_master_match
タッチパネル・システムズ株式会社,https://www.tps.co.jp/,https://www.tps.co.jp/contact/general/default.asp,accept,no_live_or_master_match
株式会社テスク,https://www.kktisc.co.jp/,https://www.kktisc.co.jp/inquiry/,accept,no_live_or_master_match
