company_name,url,contact_url,decision,reason
株式会社CAN EAT,https://biz.caneat.jp/allergyhearing/,https://biz.caneat.jp/allergycontact/contact,accept,no_live_or_master_match
株式会社Do,https://do-inc.jp/,https://do-inc.jp/#contact,exclude,existing_sheet_match
株式会社FUNSEE,https://funsee.co.jp/,https://funsee.co.jp/contact/,exclude,existing_sheet_match
株式会社J-MZ,https://j-mz.jp/tiffany/,https://j-mz.jp/#contact,accept,no_live_or_master_match
合同会社NORTH,https://www.north-nagano.com/,https://www.north-nagano.com/contact,accept,no_live_or_master_match
PIEM株式会社,https://www.piem.jp/,https://tayori.com/f/piem-contact/,accept,no_live_or_master_match
株式会社PKBソリューション,https://www.omoide-card-project.jp/,https://www.omoide-card-project.jp/#inquiry,exclude,existing_sheet_match
株式会社Speria,https://speria.jp/bridal,https://speria.jp/contact?industry=bridal,accept,no_live_or_master_match
株式会社WeBridge,https://webridge.co.jp/meo-genius/,https://webridge.co.jp/contact-01/,exclude,existing_sheet_match
株式会社rusk,https://bridalfair.commitad.com/,https://bridalfair.commitad.com/#contact,accept,no_live_or_master_match
株式会社Vircre,https://vircre.co.jp/,https://vircre.co.jp/contact/,accept,no_live_or_master_match
株式会社あつまる,https://atsu-maru.co.jp/,https://atsu-maru.co.jp/contact/,accept,no_live_or_master_match
株式会社プラスワイズ,https://meoto.jp/,https://meoto.jp/contact/,accept,no_live_or_master_match
ゆめじん有限会社,https://www.yumejin.jp/,https://www.yumejin.jp/Form/Inquiry/InquiryInput.aspx,accept,no_live_or_master_match
株式会社＆Difference,https://and-difference.co.jp/,https://and-difference.co.jp/contact/,exclude,existing_sheet_match
株式会社プリマベーラ,https://bridesnote.jp/,https://bridesnote.jp/contact/,exclude,existing_sheet_match
株式会社オリジナルあい,https://original-ai.jp/,https://original-ai.jp/contact/mailform.php,accept,no_live_or_master_match
株式会社セントラルテクノ,https://www.centraltechno.co.jp/,https://www.centraltechno.co.jp/contact,accept,no_live_or_master_match
株式会社タイムレス,https://timelesstokyo.jp/,https://timelesstokyo.jp/contact,accept,no_live_or_master_match
株式会社トライスパイド,https://www.tricepied.co.jp/,https://www.tricepied.co.jp/contact,accept,no_live_or_master_match
株式会社ニュー・バリュー・フロンティア,https://newvaluefrontier.co.jp/,https://newvaluefrontier.co.jp/contact/,accept,no_live_or_master_match
株式会社バリューブリッジ,https://www.value-bridge.info:443/,https://www.value-bridge.info/contact,accept,no_live_or_master_match
株式会社パプレア,https://paplea.com/,https://paplea.com/contact/,accept,no_live_or_master_match
有限会社ヒカル・オーキッド,https://www.hikaru-orchids.co.jp/,https://www.hikaru-orchids.co.jp/,accept,no_live_or_master_match
ビーハイライト株式会社,https://be-hylite.com/,https://be-hylite.com/contact/,exclude,existing_sheet_match
株式会社フォーディメンション,https://4-dimensions.jp/,https://4-dimensions.jp/contact/,accept,no_live_or_master_match
メモリード・ライフ株式会社,https://www.memoleadlife.co.jp/,https://www.memoleadlife.co.jp/contact/,accept,no_live_or_master_match
ユニオンビズ株式会社,https://ub-activelife.jp/,https://ub-activelife.jp/contact/contact_corporation,accept,no_live_or_master_match
リ・プロダクツ株式会社,https://www.re-products.co.jp/pikapika_pro/,https://www.re-products.co.jp/pikapika_pro/contact/,accept,no_live_or_master_match
一般社団法人ブライダルアライアンス,https://bridal-alliance.com/,https://bridal-alliance.com/contact,accept,no_live_or_master_match
創和プロジェクト株式会社,https://www.sowaproject.jp/,https://www.sowaproject.jp/contact/,accept,no_live_or_master_match
孝芳堂株式会社,https://www.drinkkohodo.com/,https://www.drinkkohodo.com/pages/contact,accept,no_live_or_master_match
株式会社安本武司商店,https://www.yasumoto.jp/powan/,https://www.yasumoto.jp/contact,accept,no_live_or_master_match
山崎実業株式会社,https://www.yamajitsu.co.jp/,https://www.yamajitsu.co.jp/pages/contact,accept,no_live_or_master_match
KGイメージング株式会社,https://www.kg-imaging.com/,https://www.kg-imaging.com/contact/,accept,no_live_or_master_match
カメラのアマノ株式会社,https://www.cameranoamano.co.jp/,https://www.cameranoamano.co.jp/contactus/,accept,no_live_or_master_match
ノーリツプレシジョン株式会社,https://www.noritsu-precision.com/,https://www.noritsu-precision.com/contact/,accept,no_live_or_master_match
一般社団法人写真整理協会,https://photokeep.org/,https://photokeep.org/contact/,accept,no_live_or_master_match
合同会社ZONER,https://www.zoner.com/jp,https://www.zoner.com/jp/contacts,accept,no_live_or_master_match
名古屋カラーウエルテック株式会社,https://www.nagoyacolor.com/,https://www.nagoyacolor.com/contact/,accept,no_live_or_master_match
常盤写真用品株式会社,https://tokiwasyashin.co.jp/,https://tokiwasyashin.co.jp/contact/,accept,no_live_or_master_match
日本ジャンボー株式会社,http://www.jumbo.co.jp/,http://www.jumbo.co.jp/contact/,accept,no_live_or_master_match
