company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,H1,区分,検出ワード
NBSホテルズ＆リゾーツ株式会社,https://www.toroca.jp/,,,,https://www.toroca.jp/contact.php,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／集客支援
宿サポート株式会社,https://hotelbusiness.info/,,,,https://hotelbusiness.info/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／sns運用
株式会社AKS,https://advanced-knowledge-solutions.com/,,,,https://advanced-knowledge-solutions.com/contactus/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／ホームページ制作
株式会社IKIDANE,https://ikidane.jp/,〒101-0054 東京都千代田区神田錦町3-23-1 7階 【Tourist Information Desk】〒111-0032 東京都台東区浅草3-9-2 1階 【許認可等】住宅宿泊管理業登録,,,https://ikidane.jp/contact/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／マーケティング
アコモコネクト株式会社,https://acmc.co.jp/,,,,https://acmc.co.jp/contact/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／集客支援
株式会社イノゲート,https://inogate.co.jp/,〒812-0011 福岡県福岡市博多区博多駅前1丁目23番2号ParkFront博多駅前1丁目5F-B info@inogate.co.jp イノゲートについて イフ,,,https://inogate.co.jp/contact/?type=request,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：ホテル／マーケティング
株式会社MILOKU,https://miloku.co.jp/,,,,https://miloku.co.jp/contact/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：観光／サイト制作
株式会社コンベクション,https://convection.co.jp/,〒154-0004 東京都世田谷区太子堂1-15-6 代表者 代表取締役社長 橋本雅典 社員数 8名 (2024年12月現在 アルバイト等含む) 主な事業内容 ・宿泊,,,https://convection.co.jp/contact/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／予約管理
株式会社オズコンサルタント,https://www.os-hokkaido.com/,,,,https://www.os-hokkaido.com/contact,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／マーケティング
三和システム株式会社,https://www.sanwasystem.com/,〒102-0093 東京都千代田区平河町2-5-3 MIDORI.so Nagatacho 4階 TEL：03-6706-4477 FAX：03-6685-4448,03-6706-4477,,https://www.sanwasystem.com/pamphlet/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：ホテル／予約システム
株式会社スニットコンピュータ,https://www.snitcomputer.net/,,011-823-5743,,https://www.snitcomputer.net/contact-9,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／予約管理
Logio株式会社,https://stellaris.jp/,,,,https://stellaris.jp/contact,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／予約管理
株式会社SOZONEXT,https://inntouch.jp/,〒111-0041 東京都台東区元浅草2-6-4上野コアビル9階 03-3842-1552 営業時間 10:00 - 17:00（土日祝除く） 運営会社 個人情報保護,03-3842-1552,,https://inntouch.jp/contact/?type=download,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／予約管理
株式会社アロッツ,https://www.makai-stay.com/,〒150-0001 東京都渋谷区神宮前6-23-4 桑野ビル2階 050-5433-6381 × Free Consultation 無料診断のご予約 競合施設、貴施,,,https://www.makai-stay.com/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／マーケティング
株式会社コネクター・ジャパン,https://cnctor.jp/,〒105-0004 東京都港区新橋5-14-10 新橋スクエアビル 9F 大阪支店 〒550-0013 大阪府大阪市西区新町2丁目4-2 なにわ筋SIAビル 405 北海道営業所 〒060-0042,,,https://cnctor.jp/contact/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：ホテル／集客支援
Check Inn株式会社,https://checkinn.jp/,〒150-0002 東京都渋谷区渋谷３丁目２６−８ 第５清水ビル４階 アクセス サービスに関するお問い合わせはもちろん 当社との協業や連携・取材などのご相談も お気軽,,,https://checkinn.jp/info-form/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／予約システム
株式会社 陣屋,https://www.jinya-connect.com/,〒257-0001 神奈川県秦野市鶴巻北2-8-24 ・別所温泉 緑屋 〒386-1431 長野県上田市別所温泉225 ・湯村温泉 緑屋 〒669-6821 兵庫県美方,,,https://www.jinya-connect.com/contact/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／マーケティング
株式会社キャディッシュ,https://www.489ban.net/,〒506-0045 岐阜県高山市赤保木町1169-7 TEL: 0577-36-3604 FAX: 0577-35-0202 © CADISH,0577-36-3604,,https://www.489ban.net/contact/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／ホームページ制作
有限会社 宿泊トータルサポート,https://www.s-total.co.jp/,,011-737-1771,,https://www.s-total.co.jp/inquiry/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／集客支援
株式会社リウシス,https://www.hotekan.com/,〒456-0072 愛知県名古屋市熱田区川並町4番7号Rビル304 Tel：052-678-6543 FAX：052-678-6553 ​ 代表取締役 苅谷 治輝 （,052-678-6543,,https://www.hotekan.com/contact,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／マーケティング
株式会社Tabiii,https://tabiii.co.jp/,,,,https://tabiii.co.jp/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：ホテル／マーケティング
梅松株式会社,https://m-host.jp/,825-5444 ホームページ https://umematsu.co.jp/ 免許 宅地建物取引業 東京都知事（２）第99537号 住宅宿泊管理業 国土交通大臣（０１）第F02122号 事業内容 不,03-6825-5444,,https://m-host.jp/,,,,,,,,,S｜業界特化Web制作,旅館・ホテル・観光特化支援：旅館／マーケティング
