_row,company_name,url,contact_url,message,status,error_reason
201,株式会社ブライトコア,https://bright-core.co.jp/work/pastprojects,https://forms.office.com/Pages/ResponsePage.aspx?id=VQG7XUuTukaV8lcHdpnwjVSSfOjn9u5AtjiDy1ROmcVUMUsyN0gyT0E0SUtGRVJTVkdLRkxLNzQ1TCQlQCN0PWcu,,,
202,プラチナソリューション株式会社,https://www.pt-sol.co.jp/,https://www.pt-sol.co.jp/contact/index.html,,,
203,株式会社タビマップ,https://tabimap.net/works/,https://tabimap.net/contact,,,
204,株式会社アーグス,https://www.args.co.jp,https://www.args.co.jp/contact/,,,
205,株式会社カオルデザイン,https://www.kaorudesign.com/works/,https://kaorudesign.com/contact/,,,
206,株式会社クーシー,https://coosy.co.jp/work/,https://coosy.co.jp/contact/,,,
207,合同会社カタカナ,https://ktkn.jp/,https://ktkn.jp/inquiry/,,,
208,株式会社WEBマーケティング総合研究所,https://www.webmarketing.co.jp/,https://www.webmarketing.co.jp/inquiry/,,,
209,株式会社ファイナルワークス,https://finalworks.co.jp/#works,https://finalworks.co.jp/#contact,,,
210,RIDE MEDIA & DESIGN 株式会社,https://www.rmd.co.jp/works/,https://www.rmd.co.jp/contact/,,,
211,株式会社ベイジ,https://baigie.me/work/,https://baigie.me/contact/,,,
212,キュア合同会社,https://cure-inc.jp/works/,https://cure-inc.jp/contact/,,,
213,株式会社ネオキャリア,https://www.neo-career.co.jp/humanresource/newgradservice/creative/website/,https://www.neo-career.co.jp/humanresource/teianform/,,,
214,株式会社キノトロープ,https://www.kinotrope.co.jp/showcase/index.html,https://www.kinotrope.co.jp/fp2/form/95,,,
215,株式会社DPパートナーズ,https://site-hikkoshi.com/voice/,https://site-hikkoshi.com/form/,,,
216,Originate From株式会社,https://www.originatefrom.jp/,https://www.originatefrom.jp,,,
217,株式会社クライマークス,https://www.climarks.com/portfolio/,https://www.climarks.com/contact/,,,
218,株式会社マジック・プロジェクト,http://www.magipro.jp/,http://www.magipro.jp/contact-us/,,,
219,株式会社LYZON,https://www.lyzon.co.jp/works.aspx,https://www.lyzon.co.jp/service/application/Package/web_function/form/,,,
220,株式会社　マッジ,https://www.mmmmm.co.jp/case/,https://www.mmmmm.co.jp/#contacts,,,
221,Niils株式会社,https://niils.com/,https://niils.com/contact/,,,
222,有限会社ビュープランニング,https://viewplanning.jp/?page_id=244,https://viewplanning.jp/#section-12,,,
223,ツアーオンライン株式会社,http://www.touronline.jp/,https://www.touronline.jp/contact,,,
224,株式会社ユニットベース,https://unit-base.com/case/,https://unit-base.com/contact/,,,
225,株式会社スタンダード,https://standard-co.jp/,https://standard-co.jp/contact/,,,
226,株式会社アドミューズ,https://www.ad-muse.com/,https://www.ad-muse.com/contact/,,,
227,株式会社インタラクティブクリエイターズ,https://icreators.jp/,https://icreators.jp/contact/,,,
228,株式会社カスタマ,https://customer.co.jp,https://customer.co.jp/ctcontactform02/,,,
229,株式会社フェアグラウンド,http://www.fairground.jp/,http://www.fairground.jp/contact/,,,
230,株式会社衆,https://web.syu-u.com/works/,https://web.syu-u.com/contact/,,,
231,株式会社ラソナ,https://www.razona.jp/works/,https://www.razona.jp/contact/,,,
232,株式会社K’ｓカンパニー,https://k-s-company.co.jp/,https://k-s-company.co.jp/contact/,,,
233,株式会社プロパゲート,https://www.propagateinc.com/web-design,https://www.propagateinc.com/question,,,
234,株式会社クレセント,https://crescents.jp/works/,https://crescents.jp/inquiry/,,,
235,株式会社Web幹事,https://web-kanji.com,https://web-kanji.com/contact?cta=header_001_new_pc_20251121,,,
236,株式会社エンタクルグラフィックス,http://www.entacl.com/,https://entacl.com/contact/,,,
237,株式会社あーぷ,http://arp-nt.co.jp/results/,https://arp-nt.co.jp/contact/,,,
238,株式会社ウェブライフ,https://www.web-life.co.jp/,https://web-life.co.jp/contact,,,
239,株式会社イマージュ,https://image-image.com/case/,https://image-image.com/contact/,,,
240,株式会社カトリデザイン事務所,https://www.katori.co.jp/works/,https://www.katori.co.jp/contact/,,,
241,株式会社ユニティーサービス,http://www.seo-unity.com/jisseki/index.html,http://www.seo-unity.com/inq/index.html,,,
242,株式会社Sabeevo,http://www.sabeevo.com/design,https://sabeevo.com/#contact,,,
243,株式会社ケイ・ライターズクラブ,http://www.kwc.co.jp/,http://www.kwc.co.jp/inquiry,,,
244,株式会社ブルーパドル,https://blue-puddle.com/works?per_page=10&offset=20&filter%5Bmeta_key%5D=business_type&filter%5Bmeta_value%5D=1,https://blue-puddle.com/contact,,,
245,株式会社マックスストーン,http://www.max-stone.jp/type/works/,https://www.max-stone.jp/cont2208/,,,
246,株式会社コスモス,https://www.7071.co.jp/,https://www.7071.co.jp/contactus.php,,,
247,株式会社ウェブエッジ,https://webedge.jp/works,https://webedge.jp/information,,,
248,株式会社SENK,https://www.senk.co.jp/,https://www.senk.co.jp/contact/,,,
249,LIVECAST株式会社,https://www.livecast.co.jp/,https://www.livecast.co.jp/contact,,,
250,株式会社アジャスト,http://www.adjust.ne.jp/,http://www.adjust.ne.jp/contact/,,,
