address,company_name,confidence,contact_url,discovery_note,evidence_detail,evidence_urls,generic_email,hub_type,last_verified_at,maps_url,margin_fit,phone,recurring_relationship,reject_reason,review_status,source_http_status,source_url,status,store_client_access,url,verification_version,why_fit
,株式会社モノレール・エージェンシー,B,,名簿ロゴ画像の配信元。公式性は別途確認必須,"[{""url"": ""https://www.monorail-agency.co.jp/company/index.html"", ""text"": ""000万円 代表者 代表取締役社長 坂東 直樹 従業員数 42名(2026年7月1日現在) 営業内容 1.総合広告代理業務  2.東京モノレール車内・駅構内の広告媒体意匠製作・作業業務  3.駅構内設置コインロッカー、飲料自販機等の管理運営  4.外商販売業  5.駅・施設保守・清掃業務 ""}, {""url"": ""https://www.monorail-agency.co.jp/company/index.html"", ""text"": ""1964年07月 東京都港区に本社を置き発足。 商号株式会社東京モノレール・エージェンシー 1964年09月 広告代理業と旅行斡旋業の許可を得て創業開始 1969年04月 全酒類販売免許取得 1969年10月 東京モノレールの付帯事業の売店・食堂部門を譲り受け駅ビル店舗の管理業務を受託 1""}]",https://www.monorail-agency.co.jp/company/index.html,,ADD_ON_HUB,2026-08-27T16:01:41,,unknown,0334358491,signal_only,,EVIDENCE_CHECKED,,https://houjin.goo.to/corporations/3010401029592,MEOハブ候補,signal_only,https://www.monorail-agency.co.jp/,20260827-service-pages-v3,公式ページで「000万円 代表者 代表取締役社長 坂東 直樹 従業員数 42名(2026年7月1日現在) 営業内容 1.総合広告代理業務  2.東京モノレール車内・駅構内の広告媒体意匠製作・作業業務  3.駅構内設置コインロッカー、飲料自販機等の管理運営  4.外商販売業  5.駅・」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,(株)エフエム福岡,B,http://fmfukuoka.co.jp/contacts/,,"[{""url"": ""http://fmfukuoka.co.jp/company/copy.html"", ""text"": ""に関して、基本的に制限などはありません。 メール このサイトに関するご意見、ご感想は、 こちらのフォーム からホームページ管理者宛にお寄せ下さい。個別にご返答ができないことがありますが、ご了承下さい。""}]",http://fmfukuoka.co.jp/company/copy.html,,ADD_ON_HUB,2026-08-27T16:01:41,,unknown,,unknown,,EVIDENCE_CHECKED,,https://www.acc-cm.or.jp/about/members4.html,MEOハブ候補,signal_only,http://fmfukuoka.co.jp/,20260827-service-pages-v3,公式ページで「に関して、基本的に制限などはありません。 メール このサイトに関するご意見、ご感想は、 こちらのフォーム からホームページ管理者宛にお寄せ下さい。個別にご返答ができないことがありますが、ご了承下さい。」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,有限会社山野加工,B,,,"[{""url"": ""https://www.yamanokako.co.jp/"", ""text"": ""お問合わせ アクセス 弊社について 弊社は東大阪市でPP樹脂製のクリアファイルやホルダー、バインダー等の文具、販促物を制作しております。 大手メーカーのOEM等で培われた確かな技術をご提供いたします。 お客様の要望ご希望に答えられる会社、小回りがきく会社を目指しております。 新着情報 お気軽""}]",https://www.yamanokako.co.jp/,,ADD_ON_HUB,2026-08-27T16:01:41,,unknown,0729298608,unknown,,EVIDENCE_CHECKED,,https://osaka-pia.or.jp/division09/,MEOハブ候補,unknown,https://www.yamanokako.co.jp/,20260827-service-pages-v3,公式ページで「お問合わせ アクセス 弊社について 弊社は東大阪市でPP樹脂製のクリアファイルやホルダー、バインダー等の文具、販促物を制作しております。 大手メーカーのOEM等で培われた確かな技術をご提供いたします。 お客様の要望ご希望に答えられる会社、小回りがきく会社を目指しておりま」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,株式会社三陽社印刷所,B,http://www.sanyosha.com/form2.html,,"[{""url"": ""http://www.sanyosha.com/summary2.html"", ""text"": ""2-9760 E-mail : info@sanyosha.com 事業内容 企画・デザイン、DTP制作全般、ホームページ制作などマルチメディア制作、 データベース構築、印刷加工全般 DTP制作環境 Macintosh/7台 Windows/8台 PSカラープリンター/2台 スキャナー/2台 印""}]",http://www.sanyosha.com/summary2.html,,ADD_ON_HUB,2026-08-27T16:01:41,,unknown,,unknown,,EVIDENCE_CHECKED,,https://osaka-pia.or.jp/division12/,MEOハブ候補,unknown,http://www.sanyosha.com/,20260827-service-pages-v3,公式ページで「2-9760 E-mail : info@sanyosha.com 事業内容 企画・デザイン、DTP制作全般、ホームページ制作などマルチメディア制作、 データベース構築、印刷加工全般 DTP制作環境 Macintosh/7台 Windows/8台 PSカラープリンター/」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,サガタ印刷,B,http://sagata-insatsu.com/index.php?toiawase,,"[{""url"": ""http://sagata-insatsu.com/index.php?gaiyou"", ""text"": ""*シール・ラベル印刷 ☆版下作成(版下・デザインも承ります) ☆Winによるデータ入・出力 ☆カラーコピー ☆ホームページ作成 ☆パソコン個別指導(Winのみ) 制 作 物 各種事務用伝票(フォーム印刷)・パンフレット・ポスター ちらし・DM・名刺・封筒・カード・その他印刷物 営業日 月曜日~土""}]",http://sagata-insatsu.com/index.php?gaiyou,,ADD_ON_HUB,2026-08-27T16:01:41,,unknown,09085749391,unknown,,EVIDENCE_CHECKED,,https://osaka-pia.or.jp/division13/,MEOハブ候補,unknown,http://sagata-insatsu.com/,20260827-service-pages-v3,公式ページで「*シール・ラベル印刷 ☆版下作成(版下・デザインも承ります) ☆Winによるデータ入・出力 ☆カラーコピー ☆ホームページ作成 ☆パソコン個別指導(Winのみ) 制 作 物 各種事務用伝票(フォーム印刷)・パンフレット・ポスター ちらし・DM・名刺・封筒・カード・その他」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,株式会社 ハザマ印刷,B,,,"[{""url"": ""http://hazama-printing.com/business.html"", ""text"": ""ださい。 一般印刷 特殊印刷 印刷加工 デザイン・企画 Tシャツ デジタル サイネージ セキュリティ カメラ 看板製作・設置 メニュー類 商品箱""}]",http://hazama-printing.com/business.html,,ADD_ON_HUB,2026-08-27T16:01:41,,unknown,0925215138,unknown,,EVIDENCE_CHECKED,,https://fukuoka-pia.or.jp/list/,MEOハブ候補,unknown,http://hazama-printing.com/,20260827-service-pages-v3,公式ページで「ださい。 一般印刷 特殊印刷 印刷加工 デザイン・企画 Tシャツ デジタル サイネージ セキュリティ カメラ 看板製作・設置 メニュー類 商品箱」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,日本紙工印刷㈱,B,http://nihon-shiko.co.jp/cgi-def/admin/C-007/home/visit/form_submit.pl,,"[{""url"": ""http://www.nihon-shiko.co.jp/"", ""text"": ""ついて CMYKについて 製本の種類など 入稿用PDFについて 電子書籍 オリジナル薬袋 案内状・封筒セット チラシ印刷 サイン・立て看板・横断幕 ダイレクトメール 商品券印刷 環境報告書 リンク集 トップページ 会社概要 印刷技術 見積もり依頼 入稿について アクセス 印刷発注の基礎知識""}, {""url"": ""http://www.nihon-shiko.co.jp/category1/"", ""text"": ""ついて CMYKについて 製本の種類など 入稿用PDFについて 電子書籍 オリジナル薬袋 案内状・封筒セット チラシ印刷 サイン・立て看板・横断幕 ダイレクトメール 商品券印刷 環境報告書 リンク集 トップページ 会社概要 印刷技術 見積もり依頼 入稿について アクセス 印刷発注の基礎知識""}, {""url"": ""http://www.nihon-shiko.co.jp/category1/entry1.html"", ""text"": ""ついて CMYKについて 製本の種類など 入稿用PDFについて 電子書籍 オリジナル薬袋 案内状・封筒セット チラシ印刷 サイン・立て看板・横断幕 ダイレクトメール 商品券印刷 環境報告書 リンク集 トップページ 会社概要 印刷技術 見積もり依頼 入稿について アクセス 印刷発注の基礎知識""}, {""url"": ""http://www.nihon-shiko.co.jp/category1/index.html"", ""text"": ""ついて CMYKについて 製本の種類など 入稿用PDFについて 電子書籍 オリジナル薬袋 案内状・封筒セット チラシ印刷 サイン・立て看板・横断幕 ダイレクトメール 商品券印刷 環境報告書 リンク集 トップページ 会社概要 印刷技術 見積もり依頼 入稿について アクセス 印刷発注の基礎知識""}]",http://www.nihon-shiko.co.jp/ | http://www.nihon-shiko.co.jp/category1/ | http://www.nihon-shiko.co.jp/category1/entry1.html | http://www.nihon-shiko.co.jp/category1/index.html,,ADD_ON_HUB,2026-08-27T16:01:42,,unknown,0958274343,unknown,,EVIDENCE_CHECKED,,https://www.nagasaki-pia.org/?page_id=23,MEOハブ候補,unknown,http://www.nihon-shiko.co.jp/,20260827-service-pages-v3,公式ページで「ついて CMYKについて 製本の種類など 入稿用PDFについて 電子書籍 オリジナル薬袋 案内状・封筒セット チラシ印刷 サイン・立て看板・横断幕 ダイレクトメール 商品券印刷 環境報告書 リンク集 トップページ 会社概要 印刷技術 見積もり依頼 入稿について アクセス」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,佐藤印刷(株),B,,,"[{""url"": ""http://www.marup.co.jp/sphp/business/index.html"", ""text"": ""般 高精細印刷・広演色印刷 企画・デザインレイアウト・写真撮影 電子ブック作成・               ホームページ作成・ データベース作成・             オーサリングサービス 包装資材販売 プリオンデ印刷・販売""}]",http://www.marup.co.jp/sphp/business/index.html,,ADD_ON_HUB,2026-08-27T16:01:42,,unknown,0117263345,unknown,,EVIDENCE_CHECKED,,https://www.print.or.jp/association/sapporo.html,MEOハブ候補,unknown,http://www.marup.co.jp/,20260827-service-pages-v3,公式ページで「般 高精細印刷・広演色印刷 企画・デザインレイアウト・写真撮影 電子ブック作成・               ホームページ作成・ データベース作成・             オーサリングサービス 包装資材販売 プリオンデ印刷・販売」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,(株)印刷工房,B,http://insatsu-koubou.co.jp/inq/index.html,,"[{""url"": ""http://insatsu-koubou.co.jp/service/index.html"", ""text"": ""クリエイティブ ・グラフィックデザイン ・コピーライティング ・写真加工・撮影 マルチメディア制作 ・WEB(ホームページ作成) ・CD-ROM/DVD-ROMプレス 請負業務 ・発送代行(DMなど) ©Copyright 2018 INSATSU KOUBOU Co.,Ltd. All rig""}]",http://insatsu-koubou.co.jp/service/index.html,,ADD_ON_HUB,2026-08-27T16:01:42,,unknown,,unknown,,EVIDENCE_CHECKED,,http://www.gifukeninsatsukogyokumiai.jp/gn04-member04.html,MEOハブ候補,unknown,http://insatsu-koubou.co.jp/,20260827-service-pages-v3,公式ページで「クリエイティブ ・グラフィックデザイン ・コピーライティング ・写真加工・撮影 マルチメディア制作 ・WEB(ホームページ作成) ・CD-ROM/DVD-ROMプレス 請負業務 ・発送代行(DMなど) ©Copyright 2018 INSATSU KOUBOU Co.」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,(株)八重洲出版,B,https://www.yaesu-net.co.jp/public-contact/,,"[{""url"": ""https://www.yaesu-net.co.jp/company/privacy-policy/"", ""text"": ""除き、お客様ご自身の選択で情報提供いただくものとしております。 IPアドレス取得、クッキーの利用について 弊社ウェブサイトの管理のために、お客様のご利用されるコンピューターがインターネットに接続するときに使用されたIPアドレスの収集をおこなっております。 弊社が弊社ウェブサーバー上で収集した当該I""}, {""url"": ""https://www.yaesu-net.co.jp/company/privacy-policy/"", ""text"": ""様の個人情報を、紛失、毀損することのないよう、厳重なデータ管理を実施しています。また、お客様の個人情報は、弊社ウェブサイト管理責任者のみアクセス可能な環境下に保管し、第三者に漏洩、または外部から改変されることのないよう、厳重なセキュリティ対策を実施しています。 弊社は、弊社ウェブサイトの運営にか""}]",https://www.yaesu-net.co.jp/company/privacy-policy/,,ADD_ON_HUB,2026-08-27T16:01:42,,unknown,0335528431,unknown,,EVIDENCE_CHECKED,,https://www.zakko.or.jp/about/member,MEOハブ候補,unknown,https://www.yaesu-net.co.jp/,20260827-service-pages-v3,公式ページで「除き、お客様ご自身の選択で情報提供いただくものとしております。 IPアドレス取得、クッキーの利用について 弊社ウェブサイトの管理のために、お客様のご利用されるコンピューターがインターネットに接続するときに使用されたIPアドレスの収集をおこなっております。 弊社が弊社ウェ」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
