address,company_name,confidence,contact_url,discovery_note,evidence_detail,evidence_urls,generic_email,hub_type,last_verified_at,maps_url,margin_fit,phone,recurring_relationship,reject_reason,review_status,source_http_status,source_url,status,store_client_access,url,verification_version,why_fit
福井県福井市問屋町１丁目６番地,株式会社ウィングコーポレーション,B,https://wing-towel.com/contact,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://wing-towel.com/help/about"", ""text"": ""過去お取引の約9割が送料無料となっています。 詳しくはこちら 簡単デザイン シミュレーター インストール不要のWEBデザインシミュレーターで、誰でも簡単にデザインを作成できます。そのままご注文も可能です。 詳しくはこちら ご利用方法・サポート 一連の流れをご案内 ご注文から納品 までの流れ ご""}, {""url"": ""https://wing-towel.com/help/about#about-feature"", ""text"": ""過去お取引の約9割が送料無料となっています。 詳しくはこちら 簡単デザイン シミュレーター インストール不要のWEBデザインシミュレーターで、誰でも簡単にデザインを作成できます。そのままご注文も可能です。 詳しくはこちら ご利用方法・サポート 一連の流れをご案内 ご注文から納品 までの流れ ご""}]",https://wing-towel.com/help/about | https://wing-towel.com/help/about#about-feature,,ADD_ON_HUB,2026-08-27T16:11:10,,unknown,0120939292,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/6210001004691,MEOハブ候補,signal_only,https://wing-towel.com/,20260827-service-pages-v4,公式ページで「過去お取引の約9割が送料無料となっています。 詳しくはこちら 簡単デザイン シミュレーター インストール不要のWEBデザインシミュレーターで、誰でも簡単にデザインを作成できます。そのままご注文も可能です。 詳しくはこちら ご利用方法・サポート 一連の流れをご案内 ご注文」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
福井県あわら市春宮３丁目１９番１５号,株式会社ハロープリント,B,,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://helloprint.co.jp/service"", ""text"": ""ノベルティグッズまで、多種にわたる商材を取り扱っています。 オフセット印刷商品 チラシ・ポスター 効果的な宣伝広告の企画、提案から印刷まで。 パンフレット・冊子 業種、用途に合わせたページ編集で印刷製本します。 広報誌 学校や行政、企業などの写真を活かした広報誌を作り上げます。 賞状 表彰状、感""}]",https://helloprint.co.jp/service,info@helloprint.co.jp,ADD_ON_HUB,2026-08-27T16:11:10,,unknown,0776734513,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/5210002007364,MEOハブ候補,unknown,https://helloprint.co.jp/,20260827-service-pages-v4,公式ページで「ノベルティグッズまで、多種にわたる商材を取り扱っています。 オフセット印刷商品 チラシ・ポスター 効果的な宣伝広告の企画、提案から印刷まで。 パンフレット・冊子 業種、用途に合わせたページ編集で印刷製本します。 広報誌 学校や行政、企業などの写真を活かした広報誌を作り上」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
福井県福井市問屋町１丁目７番地,創文堂印刷株式会社,B,https://www.soubundo.jp/inquiry/policy.html,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.soubundo.jp/"", ""text"": ""限に活かします。 お客様のご相談内容を承り、情報発信のシーンに合わせた最適な企画・提案からはじめます。 印刷、Webサイト構築、CD・DVD制作、電子書籍制作、画像・各種データの処理加工はおまかせください。引き出しを豊富にとり揃えています。 お客様との打ち合わせからニーズ、シーズを掘り起こします""}, {""url"": ""https://www.soubundo.jp/service/"", ""text"": "" サービス 情報発信 企画・提案 編集・制作 各種印刷 製本・加工 配送・発送代行 制作実績 情報発信 印刷、Webサイト構築、CD・DVD制作、電子文書制作、画像・各種データの処理加工はおまかせください。引き出しを豊富にとり揃えています。 紙を媒体とした印刷物の制作に関しては、当社創業から60""}, {""url"": ""https://www.soubundo.jp/service/"", ""text"": ""送作業も承ります。 小ロット印刷はこちら 大量印刷はこちら 実績はこちら インターネット社会の到来に合わせて、ホームページを構築したいというお客様も増えています。専門のプロスタッフが「お客様のお客様」のニーズ・シーズを掘り起こし、大きく貢献するWebサイトを構築いたします。 実績はこちら 記念誌を""}, {""url"": ""https://www.soubundo.jp/service/"", ""text"": ""というお客様も増えています。専門のプロスタッフが「お客様のお客様」のニーズ・シーズを掘り起こし、大きく貢献するWebサイトを構築いたします。 実績はこちら 記念誌を全編FlashでCD化制作したり、報告書・書籍にCDやDVDを添付するお客様が増えています。動きやサウンドで訴求効果を高めるメディアは""}]",https://www.soubundo.jp/ | https://www.soubundo.jp/service/,mail@soubundo.jp,ADD_ON_HUB,2026-08-27T16:11:11,,unknown,0776221313,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/8210001001828,MEOハブ候補,unknown,https://www.soubundo.jp/,20260827-service-pages-v4,公式ページで「限に活かします。 お客様のご相談内容を承り、情報発信のシーンに合わせた最適な企画・提案からはじめます。 印刷、Webサイト構築、CD・DVD制作、電子書籍制作、画像・各種データの処理加工はおまかせください。引き出しを豊富にとり揃えています。 お客様との打ち合わせからニー」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
東京都青梅市新町７丁目３６番地の１２,株式会社美巧社,B,https://www.bicosha.co.jp/contact/,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.bicosha.co.jp/"", ""text"": ""看板屋をお探しなら東京の製作施工の【株式会社美巧社】へ 看板製作をお考えの方は設置までワンストップの株式会社美巧社(びこうしゃ)へご相談下さい。 看板に関するご要望・ご相談・お見積もりのご依頼は、看板製作専門の美巧社まで、何でもお気軽""}, {""url"": ""https://www.bicosha.co.jp/"", ""text"": ""ワンストップの株式会社美巧社(びこうしゃ)へご相談下さい。 看板に関するご要望・ご相談・お見積もりのご依頼は、看板製作専門の美巧社まで、何でもお気軽にご相談ください。 営業時間|平日 8:30〜17:30(日・祝定休) Toggle navigation menu ホーム HOME 当社""}, {""url"": ""https://www.bicosha.co.jp/"", ""text"": ""0(日・祝定休) Toggle navigation menu ホーム HOME 当社の特徴 CONCEPT 看板製作 SIGN BORD 店舗看板 看板の種類 看板製作の流れ ビフォー・アフター 開業セットプラン インクジェットプリンター LED照明施工例 施工実績 RESULTS 不""}, {""url"": ""https://www.bicosha.co.jp/"", ""text"": "" menu ホーム HOME 当社の特徴 CONCEPT 看板製作 SIGN BORD 店舗看板 看板の種類 看板製作の流れ ビフォー・アフター 開業セットプラン インクジェットプリンター LED照明施工例 施工実績 RESULTS 不動産・建築・建設関連 飲食店関連 スーパー・アミュー""}, {""url"": ""https://www.bicosha.co.jp/"", ""text"": "" Q&A 会社案内 COMPANY お問い合わせ CONTACT 採用情報 RECRUIT 当社はあらゆる看板広告のデザインから企画・製作・販売・施工まで、自社一貫システムにこだわり、 真心込めて、看板・サインを提案しています。 看板・サイン業界にもデジタル化が進み、常によりよい看板製作を目指""}]",https://www.bicosha.co.jp/,,ADD_ON_HUB,2026-08-27T16:11:14,,unknown,0428316246,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/7013101003970,MEOハブ候補,signal_only,https://www.bicosha.co.jp/,20260827-service-pages-v4,公式ページで「看板屋をお探しなら東京の製作施工の【株式会社美巧社】へ 看板製作をお考えの方は設置までワンストップの株式会社美巧社(びこうしゃ)へご相談下さい。 看板に関するご要望・ご相談・お見積もりのご依頼は、看板製作専門の美巧社まで、何でもお気軽」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
東京都目黒区目黒２丁目１１番１１号ＨＫビル,株式会社ワイエスプランニング,B,https://www.y-s-plan.co.jp/contact/,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.y-s-plan.co.jp/company/"", ""text"": ""考える仕事の充実を徹底してサポートいたします。 会社概要 会社名 株式会社ワイエスプランニング 事業内容 総合広告代理業 ・厚生労働大臣認可番号 有料職業紹介事業 13-ユ-304097 労働者派遣事業 派 13-306244 ・プライバシーマーク付与事業者 (財)日本情報処理開発協会 登""}]",https://www.y-s-plan.co.jp/company/,,ADD_ON_HUB,2026-08-27T16:11:16,,unknown,0334906073,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/7013201007104,MEOハブ候補,unknown,https://www.y-s-plan.co.jp/,20260827-service-pages-v4,公式ページで「考える仕事の充実を徹底してサポートいたします。 会社概要 会社名 株式会社ワイエスプランニング 事業内容 総合広告代理業 ・厚生労働大臣認可番号 有料職業紹介事業 13-ユ-304097 労働者派遣事業 派 13-306244 ・プライバシーマーク付与事業者 (財)日本」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
静岡県浜松市南区東町３００番地,株式会社スタジオコバ,B,https://www.st-cova.co.jp/contact/,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.st-cova.co.jp/"", ""text"": "" 株式会社スタジオコバ 撮影スタジオ、株式会社スタジオコバ。静岡県袋井市に構える県下最大級の撮影スタジオです。広告制作物をワンストップで制作しています。 ナビゲーション切り替え Home About Studio COVA’s events COVA foto(ヤマハコミュニケーションプ""}, {""url"": ""https://www.st-cova.co.jp/about/"", ""text"": "" 株式会社スタジオコバ 撮影スタジオ、株式会社スタジオコバ。静岡県袋井市に構える県下最大級の撮影スタジオです。広告制作物をワンストップで制作しています。 ナビゲーション切り替え Home About Studio COVA’s events COVA foto(ヤマハコミュニケーションプ""}, {""url"": ""https://www.st-cova.co.jp/about/"", ""text"": ""stagram Facebook Contact About ホーム About 1975年6月27日設立。 広告制作物をワンストップで制作している会社です。 商品の撮影、画像編集、制作、 システム開発、運用、当社にはそれぞれの担当スタッフが所属しているため、相乗効果により業務効率と機密""}]",https://www.st-cova.co.jp/ | https://www.st-cova.co.jp/about/,,ADD_ON_HUB,2026-08-27T16:11:18,,unknown,,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/7080401002589,MEOハブ候補,unknown,https://www.st-cova.co.jp/,20260827-service-pages-v4,公式ページで「 株式会社スタジオコバ 撮影スタジオ、株式会社スタジオコバ。静岡県袋井市に構える県下最大級の撮影スタジオです。広告制作物をワンストップで制作しています。 ナビゲーション切り替え Home About Studio COVA’s events COVA foto(ヤマハコ」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
大阪府貝塚市木積１１９番地,株式会社アトリエ・ティーエムバーガー,B,,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.tmbarger.com/"", ""text"": ""事 、 総合動植物公園(のんほいパーク) バードエリア整備工事/擬木工事 、 総合動植物公園・フクロウの森入口サイン製作設置 2021. 3.30 更新情報 : 歴史拠点施設展示工事/遺構復元工事 2021. 3.26 更新情報 : 平川動物公園・コアラ館擬木工事 2021. 3.16 更""}, {""url"": ""https://www.tmbarger.com/"", ""text"": "" 更新情報 : 平川動物公園・コアラ館擬木工事 2021. 3.16 更新情報 : のんほいパーク遊園地ゲートサイン製作設置 、 1/10サイズのお城の石垣パズル 2021. 1.29 更新情報 : レリーフサイン製作設置 2020 2020. 5.29 更新情報 : ヤギのオブジェ(シュ""}, {""url"": ""https://www.tmbarger.com/"", ""text"": ""遊園地ゲートサイン製作設置 、 1/10サイズのお城の石垣パズル 2021. 1.29 更新情報 : レリーフサイン製作設置 2020 2020. 5.29 更新情報 : ヤギのオブジェ(シュレッダー)FRP造形製作 、 神戸どうぶつ王国・トラ舎造形工事 2020. 5.25 更新情報 :""}, {""url"": ""https://www.tmbarger.com/"", ""text"": ""ニューアルしました mail:info@tmbarger.com HOME アトリエ・ティーエムバーガーとは 看板制作 商業施設 動物園 施工実績 テーマパーク 博物館・水族館 公園・公共施設 実績一覧 製品紹介 FRP製品 GRC製品 擬岩・擬木 模型 レプリカ 滝 その他の製品 エイ""}, {""url"": ""https://www.tmbarger.com/company/index.html"", ""text"": ""ger.com mail : info@tmbarger.com HOME アトリエ・ティーエムバーガーとは 看板制作 商業施設 動物園 施工実績 テーマパーク 博物館・水族館 公園・公共施設 実績一覧 製品紹介 FRP製品 GRC製品 擬岩・擬木 模型 レプリカ 滝 その他の製品 エイ""}]",https://www.tmbarger.com/ | https://www.tmbarger.com/company/index.html,info@tmbarger.com,ADD_ON_HUB,2026-08-27T16:11:20,,unknown,0724471428,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/7120101038664,MEOハブ候補,signal_only,https://www.tmbarger.com/,20260827-service-pages-v4,公式ページで「事 、 総合動植物公園(のんほいパーク) バードエリア整備工事/擬木工事 、 総合動植物公園・フクロウの森入口サイン製作設置 2021. 3.30 更新情報 : 歴史拠点施設展示工事/遺構復元工事 2021. 3.26 更新情報 : 平川動物公園・コアラ館擬木工事 20」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
福井県勝山市滝波町１丁目６０７番地２,株式会社マツイ印刷,B,https://www.insatsuyasan.com/form/otoiawase.html,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.insatsuyasan.com/"", ""text"": ""吉田酒造有限会社 様 印刷定番商品ラインナップ キレイで低価格!印刷屋さんドットコムの定番・人気商品 大ロットチラシ印刷 価格大幅値下! チラシ・リーフレット印刷 名刺印刷 ハガキ・ポストカード印刷 ポスター印刷 折パンフレット印刷 チケット印刷 封筒印刷 中綴じ冊子印刷 無線綴じ冊子印刷""}, {""url"": ""https://www.insatsuyasan.com/"", ""text"": ""・人気商品 大ロットチラシ印刷 価格大幅値下! チラシ・リーフレット印刷 名刺印刷 ハガキ・ポストカード印刷 ポスター印刷 折パンフレット印刷 チケット印刷 封筒印刷 中綴じ冊子印刷 無線綴じ冊子印刷 会報・広報誌印刷 資料プリント印刷 マグネットプリント 特殊対応サービス 出荷代行/持ち込""}, {""url"": ""https://www.insatsuyasan.com/"", ""text"": ""日が迫ってきたため スタンダードクリアファイル 東京都 護国寺読書会 大勢の方にお渡しするチラシ作成をしたい チラシ印刷 徳島 荘司 様 大量のチラシを印刷・仕分け・発送するのに自社では人手も時間も技術も足りず チラシ印刷、仕分けサービス 東京都 篠崎SAパブリックサービス 様 デザインデ""}, {""url"": ""https://www.insatsuyasan.com/"", ""text"": ""したい チラシ印刷 徳島 荘司 様 大量のチラシを印刷・仕分け・発送するのに自社では人手も時間も技術も足りず チラシ印刷、仕分けサービス 東京都 篠崎SAパブリックサービス 様 デザインデータをpdfファイルで受け付けてくれるところを スタンダードクリアファイル印刷 長野県 フキコ 様 個""}, {""url"": ""https://www.insatsuyasan.com/"", ""text"": ""8×210mm) A4クラフト紙印刷(210×297mm) A3クラフト紙印刷(297×420mm) 大ロットチラシ印刷 大ロットチラシ印刷 大ロットチラシ印刷 詳細へ [料金表一覧] 大ロットチラシ印刷 A4(210×297mm) 大ロットチラシ印刷 B5(182×257mm) 大ロット""}]",https://www.insatsuyasan.com/,info@insatsuyasan.com,ADD_ON_HUB,2026-08-27T16:11:22,,unknown,0779880443,signal_only,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/7210001010169,MEOハブ候補,signal_only,https://www.insatsuyasan.com/,20260827-service-pages-v4,公式ページで「吉田酒造有限会社 様 印刷定番商品ラインナップ キレイで低価格!印刷屋さんドットコムの定番・人気商品 大ロットチラシ印刷 価格大幅値下! チラシ・リーフレット印刷 名刺印刷 ハガキ・ポストカード印刷 ポスター印刷 折パンフレット印刷 チケット印刷 封筒印刷 中綴じ冊子印」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
福井県福井市殿下町第４６号３番地,株式会社ジャストコーポレーション,B,https://www.just-shop.jp/contact/kiyaku.asp,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.just-shop.jp/corp/"", ""text"": ""がある Service PRINTEC 喜ばれる「 モノ 」 ちょうど欲しかった! がここにある。 販促品からセールスプロモーション用ビジネスギフト、 一般事務用品、各種印刷物に至るまで、 各商品毎に特徴を活かした専門サイトを運営し、 お客様のニーズにお応えしております。 プリンテック事業紹介 Gre""}]",https://www.just-shop.jp/corp/,,ADD_ON_HUB,2026-08-27T16:11:32,,unknown,0776527800,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/7210001001639,MEOハブ候補,signal_only,https://www.just-shop.jp/corp/,20260827-service-pages-v4,公式ページで「がある Service PRINTEC 喜ばれる「 モノ 」 ちょうど欲しかった! がここにある。 販促品からセールスプロモーション用ビジネスギフト、 一般事務用品、各種印刷物に至るまで、 各商品毎に特徴を活かした専門サイトを運営し、 お客様のニーズにお応えしております」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
東京都中央区築地２丁目４番２号,株式会社宣伝倶楽部,B,https://www.club-s.co.jp/contact/,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.club-s.co.jp/"", ""text"": ""作 アリスタ フードソリューションズ ジャパン(株) 20周年カレンダーデザイン × < > (株)アサンテ ポスターデザイン (株)アサンテ クリアファイルデザイン (株)アサンテ チラシ制作 × < > アメリカン・エキスプレス・インターナショナル, Inc. 手配りツールデザイン アメリカ""}, {""url"": ""https://www.club-s.co.jp/"", ""text"": ""ザイン × < > (株)アサンテ ポスターデザイン (株)アサンテ クリアファイルデザイン (株)アサンテ チラシ制作 × < > アメリカン・エキスプレス・インターナショナル, Inc. 手配りツールデザイン アメリカン・エキスプレス・インターナショナル, Inc. 手配りツールデザイ""}, {""url"": ""https://www.club-s.co.jp/"", ""text"": ""ージデザイン 三喜屋珈琲(株) パッケージデザイン × < > 全国都道府県及び2 0指定都市「春爛漫くじ」 ポスターデザイン × < > 森永製菓(株)(「おいしいコラーゲンドリンク」通販同梱) 冊子制作 森永製菓(株)(「おいしいコラーゲンドリンク」通販同梱) 冊子制作 × < > アメリカ""}, {""url"": ""https://www.club-s.co.jp/"", ""text"": ""デザイン 三喜屋珈琲(株) パッケージデザイン × < > アリスタ フードソリューションズ ジャパン(株) ポスターデザイン × < > アメリカン・エキスプレス・インターナショナル, Inc. 手配りツールデザイン アメリカン・エキスプレス・インターナショナル, Inc. 手配りツールデザイ""}, {""url"": ""https://www.club-s.co.jp/"", ""text"": ""ーナショナル, Inc. 手配りツールデザイン × < > 全国都道府県及び20 指定都市「幸運の女神くじ」 ポスターデザイン × < > (株)コネクト「enherb」 パッケージデザイン (株)コネクト「enherb」 パッケージデザイン、パンフレット制作 × < > 日本ゴルフ協会「JAP""}]",https://www.club-s.co.jp/,,ADD_ON_HUB,2026-08-27T16:11:33,,unknown,0335241128,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/8010001048377,MEOハブ候補,unknown,https://www.club-s.co.jp/,20260827-service-pages-v4,"公式ページで「作 アリスタ フードソリューションズ ジャパン(株) 20周年カレンダーデザイン × < > (株)アサンテ ポスターデザイン (株)アサンテ クリアファイルデザイン (株)アサンテ チラシ制作 × < > アメリカン・エキスプレス・インターナショナル, Inc. 手配」を確認。MEOの追加提案候補（外注意向・採算は未確認）。"
