address,company_name,confidence,contact_url,discovery_note,evidence_detail,evidence_urls,generic_email,hub_type,last_verified_at,maps_url,margin_fit,phone,recurring_relationship,reject_reason,review_status,source_http_status,source_url,status,store_client_access,url,verification_version,why_fit
福岡県福岡市博多区竹下１丁目１１番２５号,有限会社ニー・ビー・オー,B,,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://kanban2bo.konjiki.jp/"", ""text"": ""マグネットシート T シ ャ ツ のぼり・のれん・幕 アクリル看板(加工) そ  の  他 福岡市博多・天神の看板デザイン・看板製作・看板工事に関することはお任せください! 博多の小さな看板屋(有)ニービーオー代表の大坪和也です。 福岡市博多を中心に看板の仕事を始め、22年になりました。 こ""}, {""url"": ""https://kanban2bo.konjiki.jp/"", ""text"": ""ト T シ ャ ツ のぼり・のれん・幕 アクリル看板(加工) そ  の  他 福岡市博多・天神の看板デザイン・看板製作・看板工事に関することはお任せください! 博多の小さな看板屋(有)ニービーオー代表の大坪和也です。 福岡市博多を中心に看板の仕事を始め、22年になりました。 これからも、""}, {""url"": ""https://kanban2bo.konjiki.jp/"", ""text"": ""グで綴っています! 看板のご注文をいただく際、 「看板と一緒に名刺とチラシも作ってもらえませんか?」 とか 「看板のデザインをそのままチラシにしてほしいんですが」 や 「デザインのやり取りが面倒なので」また「手配り用のフライヤーできませんか?」 など、要望が増えてきたため ネットでの注文受付を""}]",https://kanban2bo.konjiki.jp/,kanban@hig.bbiq.jp,ADD_ON_HUB,2026-08-27T15:53:15,,unknown,,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/8290002021826,MEOハブ候補,signal_only,https://kanban2bo.konjiki.jp/,20260827-service-pages-v2,公式ページで「マグネットシート T シ ャ ツ のぼり・のれん・幕 アクリル看板(加工) そ  の  他 福岡市博多・天神の看板デザイン・看板製作・看板工事に関することはお任せください! 博多の小さな看板屋(有)ニービーオー代表の大坪和也です。 福岡市博多を中心に看板の仕事を始め、2」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
山形県新庄市五日町字桂堰１１８６番地の３,有限会社京野工芸,B,https://www.kyono-kougei.com/contact-recruit,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.kyono-kougei.com/"", ""text"": ""新庄市の看板屋/有限会社京野工芸 /看板製作 top of page Home About Us Flow Works Laser Contact・Recruit More Use tab to navigate ""}, {""url"": ""https://www.kyono-kougei.com/"", ""text"": ""e Use tab to navigate through the menu items. 有限会社京野工芸 看板製作 TEL0233-23-3199​ お客様と共に 未来を創る看板づくり 弊社は、山形県新庄市の北部に位置する看板屋です。 デザイン・製作・施工までを自社一貫で行っておりま""}, {""url"": ""https://www.kyono-kougei.com/about-us"", ""text"": ""e Use tab to navigate through the menu items. 有限会社京野工芸 看板製作 TEL0233-23-3199​ 会社情報 ​会社名:有限会社京野工芸 登 録:山形県屋外広告業登録第219号 所在地:〒996-0001 山形県新庄市五日町字桂堰11""}]",https://www.kyono-kougei.com/ | https://www.kyono-kougei.com/about-us,,ADD_ON_HUB,2026-08-27T15:53:21,,unknown,,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/8390002010802,MEOハブ候補,signal_only,https://www.kyono-kougei.com/,20260827-service-pages-v2,公式ページで「新庄市の看板屋/有限会社京野工芸 /看板製作 top of page Home About Us Flow Works Laser Contact・Recruit More Use tab to navigate 」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
神奈川県茅ヶ崎市中島１２１２番地１０,有限会社エス・エス・ピー,B,https://www.ssp-corp.com/contact_us.html,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.ssp-corp.com/"", ""text"": "" 会社案内 お問い合わせ FQA 湘南・茅ヶ崎で 看板一筋 40 年以上 全国展開しているチェーン店様の 各種看板製作を通じ培った技術で 看板の 『困った』 を 解決します!! 営業部長 看太くん はじめましてSSP営業部長を務めます 『看太くん』です!! お客様の大事な店舗に 「安全第""}]",https://www.ssp-corp.com/,,ADD_ON_HUB,2026-08-27T15:53:24,,unknown,,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/9021002010332,MEOハブ候補,signal_only,https://www.ssp-corp.com/,20260827-service-pages-v2,公式ページで「 会社案内 お問い合わせ FQA 湘南・茅ヶ崎で 看板一筋 40 年以上 全国展開しているチェーン店様の 各種看板製作を通じ培った技術で 看板の 『困った』 を 解決します!! 営業部長 看太くん はじめましてSSP営業部長を務めます 『看太くん』です!! お客様の大事」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
広島県広島市中区大手町４丁目７番３号,株式会社広島県農協印刷所,B,https://noin.co.jp/contact/,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://noin.co.jp/"", ""text"": ""アクセス 事業分野 のーいんLabo 商業印刷 事務用印刷 出版印刷 包装・紙器・ 特殊印刷 Webメディア 広告代理業 事業企画サポート 地域貢献活動 関連リンク お問い合わせ Work 業務内容 商業印刷 事務用印刷 出版印刷 包装・紙器・ 特殊印刷 Webメディア 広告代理業 事業企""}, {""url"": ""https://noin.co.jp/"", ""text"": ""ク お問い合わせ Work 業務内容 商業印刷 事務用印刷 出版印刷 包装・紙器・ 特殊印刷 Webメディア 広告代理業 事業企画サポート 地域貢献活動 About 広島県農協印刷所について History 広島の復興とともに 「やってみんさい」の精神で、 地域と暮らしを支えて参りました。""}, {""url"": ""https://noin.co.jp/about/"", ""text"": ""アクセス 事業分野 のーいんLabo 商業印刷 事務用印刷 出版印刷 包装・紙器・ 特殊印刷 Webメディア 広告代理業 事業企画サポート 地域貢献活動 関連リンク お問い合わせ 会社概要 HOME » 会社概要 Message 企業メッセージ “挑戦し続けることで期待に応えたい。” 印刷""}, {""url"": ""https://noin.co.jp/about/#access"", ""text"": ""アクセス 事業分野 のーいんLabo 商業印刷 事務用印刷 出版印刷 包装・紙器・ 特殊印刷 Webメディア 広告代理業 事業企画サポート 地域貢献活動 関連リンク お問い合わせ 会社概要 HOME » 会社概要 Message 企業メッセージ “挑戦し続けることで期待に応えたい。” 印刷""}, {""url"": ""https://noin.co.jp/business_printing/"", ""text"": ""アクセス 事業分野 のーいんLabo 商業印刷 事務用印刷 出版印刷 包装・紙器・ 特殊印刷 Webメディア 広告代理業 事業企画サポート 地域貢献活動 関連リンク お問い合わせ HOME » 事務用印刷 事務用印刷 お客さまとのコミュニケーションを大切にし、ご要望に沿う“カタチ”でご提案""}]",https://noin.co.jp/ | https://noin.co.jp/about/ | https://noin.co.jp/about/#access | https://noin.co.jp/business_printing/,,ADD_ON_HUB,2026-08-27T15:53:29,,unknown,0822412360,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/8240001009513,MEOハブ候補,unknown,https://noin.co.jp/,20260827-service-pages-v2,公式ページで「アクセス 事業分野 のーいんLabo 商業印刷 事務用印刷 出版印刷 包装・紙器・ 特殊印刷 Webメディア 広告代理業 事業企画サポート 地域貢献活動 関連リンク お問い合わせ Work 業務内容 商業印刷 事務用印刷 出版印刷 包装・紙器・ 特殊印刷 Webメディア」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
広島県広島市安佐南区沼田町大字阿戸６５７番地の１,株式会社沼田総合印刷,B,https://numain.co.jp/contact/,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://numain.co.jp/"", ""text"": ""沼田総合印刷 伝票、チラシの印刷から各種デザインまで、印刷のことなら沼田総合印刷へ TEL. 082-839-2500(8:15~17:00) トップ サービス NUMAINにできること 印刷 伝票印刷""}, {""url"": ""https://numain.co.jp/company/"", ""text"": ""企業情報(会社概要) | 沼田総合印刷 伝票、チラシの印刷から各種デザインまで、印刷のことなら沼田総合印刷へ TEL. 082-839-2500(8:15~17:00) トップ サービス NUMAINにできること 印刷 伝票印刷""}, {""url"": ""https://numain.co.jp/company/equipment/"", ""text"": ""設備紹介 | 沼田総合印刷 伝票、チラシの印刷から各種デザインまで、印刷のことなら沼田総合印刷へ TEL. 082-839-2500(8:15~17:00) トップ サービス NUMAINにできること 印刷 伝票印刷""}, {""url"": ""https://numain.co.jp/service/"", ""text"": ""サービス(NUMAINにできること) | 沼田総合印刷 伝票、チラシの印刷から各種デザインまで、印刷のことなら沼田総合印刷へ TEL. 082-839-2500(8:15~17:00) トップ サービス NUMAINにできること 印刷 伝票印刷""}, {""url"": ""https://numain.co.jp/service/"", ""text"": ""サービス(NUMAINにできること) | 沼田総合印刷 伝票、チラシの印刷から各種デザインまで、印刷のことなら沼田総合印刷へ TEL. 082-839-2500(8:15~17:00) トップ サービス NUMAINにできること 印刷 伝票印刷""}]",https://numain.co.jp/ | https://numain.co.jp/company/ | https://numain.co.jp/company/equipment/ | https://numain.co.jp/service/,,ADD_ON_HUB,2026-08-27T15:53:35,,unknown,,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/8240001008688,MEOハブ候補,unknown,https://numain.co.jp/,20260827-service-pages-v2,公式ページで「沼田総合印刷 伝票、チラシの印刷から各種デザインまで、印刷のことなら沼田総合印刷へ TEL. 082-839-2500(8:15~17:00) トップ サービス NUMAINにできること 印刷 伝票印刷」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
茨城県水戸市加倉井町１０２１番地の１,有限会社商工美術社,B,https://www.kanban-skart.com/contact,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.kanban-skart.com/"", ""text"": ""ですので、地域特性に精通しており、茨城県内であれば、取り付け後のメンテナンスにも迅速に対応可能です。茨城県内で看板の制作をお考えでしたら、商工美術社までお気軽にご相談ください。 制作から設置まで 自社一貫制作 ​豊富な看板デザインで 高い集客効果 まずはご相談 見積り無料 |ご依頼から納品""}, {""url"": ""https://www.kanban-skart.com/"", ""text"": ""で看板の制作をお考えでしたら、商工美術社までお気軽にご相談ください。 制作から設置まで 自社一貫制作 ​豊富な看板デザインで 高い集客効果 まずはご相談 見積り無料 |ご依頼から納品までの流れ| ご依頼・ご相談 電話、FAX、メール等でご相談・ご依頼をお受け致します。 ※現場調査が必要な場合""}, {""url"": ""https://www.kanban-skart.com/"", ""text"": ""提案させていただきます。 デザイン ​お見積り 打ち合わせがまとまり次第、デザイン、お見積を作成いたします。 看板制作 お見積・デザインが決まりましたら看板制作に入ります。​制作工程すべてを社内で行いますので迅速です。 納品・取付 制作終了後、納品日・取付日をお知らせいたします。 メンテ""}, {""url"": ""https://www.kanban-skart.com/"", ""text"": ""積り 打ち合わせがまとまり次第、デザイン、お見積を作成いたします。 看板制作 お見積・デザインが決まりましたら看板制作に入ります。​制作工程すべてを社内で行いますので迅速です。 納品・取付 制作終了後、納品日・取付日をお知らせいたします。 メンテナンス 取付後の、電球切れ、自然災害、老朽""}]",https://www.kanban-skart.com/,info@kanban-skart.com,ADD_ON_HUB,2026-08-27T15:53:35,,unknown,,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/9050002001669,MEOハブ候補,signal_only,https://www.kanban-skart.com/,20260827-service-pages-v2,公式ページで「ですので、地域特性に精通しており、茨城県内であれば、取り付け後のメンテナンスにも迅速に対応可能です。茨城県内で看板の制作をお考えでしたら、商工美術社までお気軽にご相談ください。 制作から設置まで 自社一貫制作 ​豊富な看板デザインで 高い集客効果 まずはご相談 見積り無」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,Design Studio 彩,B,https://dsai.jp/contact.html,,"[{""url"": ""https://dsai.jp/"", ""text"": ""ebサイトや グラフィック作成の指揮。 デザイン制作 デザイン制作 企画提案や取材 ヒアリングなどを参考に、 Webサイトを作成 ライティング ライティング デザインは見た目だけで なく、コピーなども必要です。 コピー経験も活かします。 動画作成 動画作成 現在は動画もとても大事。 デザイン制作と""}]",https://dsai.jp/,,ADD_ON_HUB,2026-08-27T15:57:39,,unknown,,signal_only,,EVIDENCE_CHECKED,,https://homepage-kimete.com/company/design-studio-%e5%bd%a9/,MEOハブ候補,unknown,https://dsai.jp/,20260827-service-pages-v2,公式ページで「ebサイトや グラフィック作成の指揮。 デザイン制作 デザイン制作 企画提案や取材 ヒアリングなどを参考に、 Webサイトを作成 ライティング ライティング デザインは見た目だけで なく、コピーなども必要です。 コピー経験も活かします。 動画作成 動画作成 現在は動画も」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,株式会社 ゲンズ,B,https://gen-s.jp/contact/,,"[{""url"": ""https://gen-s.jp/service/"", ""text"": "" EN Service ホーム Service 株式会社ゲンズでは、3DCG・ゲームエンジン・AI・映像制作・WEB制作・各種デザイン制作を承っております。 お客様にとって最適なソリューションを高い専門技術で提供いたします。 AI Solutions Movie Production WE""}, {""url"": ""https://gen-s.jp/service/"", ""text"": ""ション映像をご提供します。 実績はこちら Web HP制作 コーポレートサイトからLPまで、目的に応じた最適なWebサイトを制作します。ユーザーが迷わない導線設計(UI/UX)はもちろん、今後の検索トレンドとなる「AIO(AIへの最適化:AI検索エンジンに認識・引用されやすい構造)」も視野に入れた""}, {""url"": ""https://gen-s.jp/service/#ai"", ""text"": "" EN Service ホーム Service 株式会社ゲンズでは、3DCG・ゲームエンジン・AI・映像制作・WEB制作・各種デザイン制作を承っております。 お客様にとって最適なソリューションを高い専門技術で提供いたします。 AI Solutions Movie Production WE""}, {""url"": ""https://gen-s.jp/service/#ai"", ""text"": ""ション映像をご提供します。 実績はこちら Web HP制作 コーポレートサイトからLPまで、目的に応じた最適なWebサイトを制作します。ユーザーが迷わない導線設計(UI/UX)はもちろん、今後の検索トレンドとなる「AIO(AIへの最適化:AI検索エンジンに認識・引用されやすい構造)」も視野に入れた""}, {""url"": ""https://gen-s.jp/service/#movie"", ""text"": "" EN Service ホーム Service 株式会社ゲンズでは、3DCG・ゲームエンジン・AI・映像制作・WEB制作・各種デザイン制作を承っております。 お客様にとって最適なソリューションを高い専門技術で提供いたします。 AI Solutions Movie Production WE""}]",https://gen-s.jp/service/ | https://gen-s.jp/service/#ai | https://gen-s.jp/service/#movie,,ADD_ON_HUB,2026-08-27T15:57:53,,unknown,0273869299,signal_only,,EVIDENCE_CHECKED,,https://homepage-kimete.com/company/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be-%e3%82%b2%e3%83%b3%e3%82%ba/,MEOハブ候補,unknown,https://gen-s.jp/,20260827-service-pages-v2,公式ページで「 EN Service ホーム Service 株式会社ゲンズでは、3DCG・ゲームエンジン・AI・映像制作・WEB制作・各種デザイン制作を承っております。 お客様にとって最適なソリューションを高い専門技術で提供いたします。 AI Solutions Movie Pro」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
東京都文京区関口１丁目９番７号,株式会社交文社,B,https://www.kobunsha-print.com/contact/,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.kobunsha-print.com/business/index.html"", ""text"": ""アクリル製品 ステッカー・シール印刷 ファイル・バインダー                 ダイレクトメール ホームページ作成 デザイン、コーディング、SEO、スマートフォン最適化、その他会社案内とホームページの連携提案など デジタルサービス CD-R、web用pdf作成、excel、filem""}]",https://www.kobunsha-print.com/business/index.html,,ADD_ON_HUB,2026-08-27T15:57:58,,unknown,,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/3010001002611,MEOハブ候補,unknown,https://www.kobunsha-print.com/,20260827-service-pages-v2,公式ページで「アクリル製品 ステッカー・シール印刷 ファイル・バインダー                 ダイレクトメール ホームページ作成 デザイン、コーディング、SEO、スマートフォン最適化、その他会社案内とホームページの連携提案など デジタルサービス CD-R、web用pdf作」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
東京都新宿区西新宿７丁目７番２９号西新宿ビル２Ｆ,株式会社ＭＡＮＴＥＮ,B,https://manten-ad.com/mailform/contact.html,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://manten-ad.com/company.html"", ""text"": ""EN | 会社概要 会社名 株式会社MANTEN 住所 東京都新宿区西新宿7-7-29 西新宿ビル2階 業種 総合広告代理店 広告・宣伝の企画及び制作 書籍・雑誌の企画及び制作 インターネットのシステム構築及びコンテンツの企画 設立年月日 平成16年4月13日 代表取締役 田中豪人 関係会社 ""}, {""url"": ""https://manten-ad.com/business.html"", ""text"": ""株式会社 MANTEN | 事業内容 広告代理業 WEBを中心に日々新しい宣伝媒体・方法が誕生する昨今において、いかに最新の情報を収集し、またそれを活かす技術を構築し、クライアントに還元することができるか、それをモット""}, {""url"": ""https://manten-ad.com/business.html"", ""text"": ""最新の情報を収集し、またそれを活かす技術を構築し、クライアントに還元することができるか、それをモットーに幅広い広告代理業務を承っております。 ~取扱い媒体~ WEB営業広告 WEB求人広告 各種ノベルティー制作 フリーペーパー(営業) フリーペーパー(求人) 雑誌(女性誌・男性誌・専門誌等""}]",https://manten-ad.com/company.html | https://manten-ad.com/business.html,,ADD_ON_HUB,2026-08-27T15:58:39,,unknown,,unknown,,EVIDENCE_CHECKED,200,https://houjin.goo.to/corporations/3011101054443,MEOハブ候補,unknown,https://manten-ad.com/,20260827-service-pages-v2,公式ページで「EN | 会社概要 会社名 株式会社MANTEN 住所 東京都新宿区西新宿7-7-29 西新宿ビル2階 業種 総合広告代理店 広告・宣伝の企画及び制作 書籍・雑誌の企画及び制作 インターネットのシステム構築及びコンテンツの企画 設立年月日 平成16年4月13日 代表取締」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
