address,company_name,confidence,contact_url,discovery_note,evidence_detail,evidence_urls,generic_email,hub_type,last_verified_at,maps_url,margin_fit,phone,recurring_relationship,reject_reason,review_status,source_http_status,source_url,status,store_client_access,url,verification_version,why_fit
,株式会社京応,B,,,"[{""url"": ""https://keio-web.com/"", ""text"": ""京応 | 中小企業のコンサルティングファーム ホーム 京応にできること 保険のご相談 WEB制作・企画事業 経営コンサルティング 会社概要 企業情報 アクセスマップ Well-being型健康経営プロジェクト 採用情報 お問い合わせ 個人情報保護方針 運営サイト 保""}, {""url"": ""https://keio-web.com/"", ""text"": ""い合わせ 個人情報保護方針 運営サイト 保険相談ホームページ 保険相談 京都 京応にできること 保険のご相談 WEB制作・企画事業 経営コンサルティング 企業情報 お役立ち情報 お問い合わせ ライフステージに寄り添いたい 保険も資産形成もご相談ください サービスはこちら WEB・LINEを""}, {""url"": ""https://keio-web.com/"", ""text"": ""のご相談 保険の見直し・お金の相談も 「もしも」への備えだけじゃない 家計の最適化・老後の備えも 詳しく見る WEB制作・企画事業 ウェブサイト・LINEを軸とした マーケティング戦略を構築 デザイン・EC立ち上げ・運用サポートも 詳しく見る 経営コンサルティング 成果に繋がる「健康経営」""}, {""url"": ""https://keio-web.com/profile.html"", ""text"": ""企業情報 | 京応 中小企業のコンサルティングファーム ホーム 京応にできること 保険のご相談 WEB制作・企画事業 経営コンサルティング 会社概要 企業情報 アクセスマップ Well-being型健康経営プロジェクト 採用情報 お問い合わせ 個人情報保護方針 運営サイト 保""}, {""url"": ""https://keio-web.com/profile.html"", ""text"": ""い合わせ 個人情報保護方針 運営サイト 保険相談ホームページ 保険相談 京都 京応にできること 保険のご相談 WEB制作・企画事業 経営コンサルティング 企業情報 お役立ち情報 お問い合わせ ABOUT US 企業情報 コミュニケーションを 一番大事にする会社です 代表あいさつ 2キロ先の""}]",https://keio-web.com/ | https://keio-web.com/profile.html,,ADD_ON_HUB,2026-08-27T15:23:14,,unknown,0752412608,unknown,,EVIDENCE_CHECKED,,https://kyoinko.jp/,MEOハブ候補,signal_only,https://keio-web.com/,,公式ページで「京応 | 中小企業のコンサルティングファーム ホーム 京応にできること 保険のご相談 WEB制作・企画事業 経営コンサルティング 会社概要 企業情報 アクセスマップ Well-being型健康経営プロジェクト 採用情報 お問い合わせ 個人情報保護方針 運営サイト 保」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,株式会社 モトヤ 株式会社 モトヤ,B,https://www.motoya.co.jp/contact/free_consultation.html,,"[{""url"": ""https://www.motoya.co.jp/"", ""text"": ""程管理ソフト「PRINT MANAGER」 自動画像補正ソフト「Noritsu AccuSmart」 次世代型販促支援サービス「CARM2」 ファブリックサインシステム「LUFAS」 紙面昇温装置「SION」 新発想除電装置「放射式除電装置」 反転高積紙揃機「ミューパイルジョガー」 デジ""}, {""url"": ""https://www.motoya.co.jp/"", ""text"": ""程管理ソフト「PRINT MANAGER」 自動画像補正ソフト「Noritsu AccuSmart」 次世代型販促支援サービス「CARM2」 ファブリックサインシステム「LUFAS」 紙面昇温装置「SION」 新発想除電装置「放射式除電装置」 反転高積紙揃機「ミューパイルジョガー」 デジ""}, {""url"": ""https://www.motoya.co.jp/company.html"", ""text"": ""程管理ソフト「PRINT MANAGER」 自動画像補正ソフト「Noritsu AccuSmart」 次世代型販促支援サービス「CARM2」 ファブリックサインシステム「LUFAS」 紙面昇温装置「SION」 新発想除電装置「放射式除電装置」 反転高積紙揃機「ミューパイルジョガー」 デジ""}, {""url"": ""https://www.motoya.co.jp/company.html"", ""text"": ""程管理ソフト「PRINT MANAGER」 自動画像補正ソフト「Noritsu AccuSmart」 次世代型販促支援サービス「CARM2」 ファブリックサインシステム「LUFAS」 紙面昇温装置「SION」 新発想除電装置「放射式除電装置」 反転高積紙揃機「ミューパイルジョガー」 デジ""}, {""url"": ""https://www.motoya.co.jp/business.html"", ""text"": ""程管理ソフト「PRINT MANAGER」 自動画像補正ソフト「Noritsu AccuSmart」 次世代型販促支援サービス「CARM2」 ファブリックサインシステム「LUFAS」 紙面昇温装置「SION」 新発想除電装置「放射式除電装置」 反転高積紙揃機「ミューパイルジョガー」 デジ""}]",https://www.motoya.co.jp/ | https://www.motoya.co.jp/company.html | https://www.motoya.co.jp/business.html,,ADD_ON_HUB,2026-08-27T15:23:20,,unknown,,unknown,,EVIDENCE_CHECKED,,https://osaka-pia.or.jp/,MEOハブ候補,unknown,https://www.motoya.co.jp/,,公式ページで「程管理ソフト「PRINT MANAGER」 自動画像補正ソフト「Noritsu AccuSmart」 次世代型販促支援サービス「CARM2」 ファブリックサインシステム「LUFAS」 紙面昇温装置「SION」 新発想除電装置「放射式除電装置」 反転高積紙揃機「ミューパイ」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,(株)日栄,B,,,"[{""url"": ""http://nichiei-dc.co.jp/corporation/index.html"", ""text"": ""売促進の企画・制作 印刷宣伝物の企画・デザイン・製作 情報処理、名簿作成 DMの作成、発送に関する一切の業務 ホームページ制作及び運営管理 名簿 所在地 〒232-0022 神奈川県横浜市南区高根町3-17 045(231)2866 045(261)3594 [アクセス] 役員 代表取締役社長:""}]",http://nichiei-dc.co.jp/corporation/index.html,nichiei@nichiei-dc.co.jp,ADD_ON_HUB,2026-08-27T15:23:32,,unknown,,unknown,,EVIDENCE_CHECKED,,http://kanagawapia.or.jp/%E7%B5%84%E5%90%88%E5%93%A1%E5%90%8D%E7%B0%BF/,MEOハブ候補,unknown,http://nichiei-dc.co.jp/,,公式ページで「売促進の企画・制作 印刷宣伝物の企画・デザイン・製作 情報処理、名簿作成 DMの作成、発送に関する一切の業務 ホームページ制作及び運営管理 名簿 所在地 〒232-0022 神奈川県横浜市南区高根町3-17 045(231)2866 045(261)3594 [アクセス」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,六三四堂印刷（株）,B,https://musashido-insatsu.co.jp/contact.html,,"[{""url"": ""https://musashido-insatsu.co.jp/business.html"", ""text"": ""ができます。\r             その他、各種Webサービスを承ります。お気軽にお問い合わせください。 Webサイト企画・制作 デジタルコンテンツ企画・制作 ネットショップ運営 TOP""}]",https://musashido-insatsu.co.jp/business.html,,ADD_ON_HUB,2026-08-27T15:23:32,,unknown,,unknown,,EVIDENCE_CHECKED,,https://www.saipia.net/sosiki/kaiinn/,MEOハブ候補,unknown,https://www.musashido-insatsu.co.jp/,,"公式ページで「ができます。
             その他、各種Webサービスを承ります。お気軽にお問い合わせください。 Webサイト企画・制作 デジタルコンテンツ企画・制作 ネットショップ運営 TOP」を確認。MEOの追加提案候補（外注意向・採算は未確認）。"
,(株)日相印刷,B,https://www.print-nisso.com/contact/postmail.html,,"[{""url"": ""http://www.print-nisso.com/company/index.htm"", ""text"": ""本金 3,000万円 従業員 20名 敷地面積 409.2m2 事業所及び工場面積 660.0m2 事業内容 販促支援/総合印刷/自費出版/企画・デザイン・編集/ 撮影・ライティング/広告代理店業務/ WEB作成/各種製本/前項に付帯する業務全般 商品・サービスなど 【教育機関関連】 学""}]",http://www.print-nisso.com/company/index.htm,,ADD_ON_HUB,2026-08-27T15:23:38,,unknown,,unknown,,EVIDENCE_CHECKED,,http://kanagawapia.or.jp/%E7%B5%84%E5%90%88%E5%93%A1%E5%90%8D%E7%B0%BF/,MEOハブ候補,signal_only,http://www.print-nisso.com/,,"公式ページで「本金 3,000万円 従業員 20名 敷地面積 409.2m2 事業所及び工場面積 660.0m2 事業内容 販促支援/総合印刷/自費出版/企画・デザイン・編集/ 撮影・ライティング/広告代理店業務/ WEB作成/各種製本/前項に付帯する業務全般 商品・サービスなど 【」を確認。MEOの追加提案候補（外注意向・採算は未確認）。"
,(株)連合社印刷,B,https://www.rengosha.co.jp/inquiry_form.html,,"[{""url"": ""https://www.rengosha.co.jp/"", ""text"": "" 【連合社印刷のお進め】 ●チラシ+ランディングページ =チラシにQRコード、閲覧者をWeb上で解析 解析付きランディングページ制作設置無料 (解析でチラシの効果をチェック!) ●パンフレット+スマホ対応 =ホームページを作ってから5年、そろそろスマホに対応しましょう。大掛かりにしなくても対応できます""}, {""url"": ""https://www.rengosha.co.jp/"", ""text"": "":00 「トータル・ソリューション・プロバイダー」として従来の印刷業に留まらず、デザイン、データの作成、動画、Web制作、企画、マーケティング、イベント、リクルートなど、広告宣伝から事業運営に関わるあらゆることをお任せ頂けます。 それが「印刷プラス」です。 印刷のもっと先へ。「プラス」なん""}, {""url"": ""https://www.rengosha.co.jp/"", ""text"": "" 歴史を持つ印刷会社。 豊富な知識と経験で、 様々な企画をご提案致します。 従来の印刷業に留まらず、デザインやWeb制作、 企画、マーケティング、イベント、リクルートなど、 広告宣伝に関わるすべてを手がけていきます。 これまで培ってきた豊富な知識と経験、 ニーズやターゲットへの分析、 新し""}, {""url"": ""https://www.rengosha.co.jp/"", ""text"": ""。この看板は「フレキシブルシート(FFシート)」による施工のものです。 詳しくは動画で 閉じる ホームページ ランディングページ 制作 信頼はこの1ページから ホームページやLP(ランディングページ)は紙媒体とリンクするべき戦略ツールです! 会社案内も商品パンフレットもホームページとリンクしてこそ本領を""}, {""url"": ""https://www.rengosha.co.jp/"", ""text"": "" 【連合社印刷のお進め】 ●チラシ+ランディングページ =チラシにQRコード、閲覧者をWeb上で解析 解析付きランディングページ制作設置無料 (解析でチラシの効果をチェック!) ●パンフレット+スマホ対応 =ホームページを作ってから5年、そろそろスマホに対応しましょう。大掛かりにしなくても対応できます""}]",https://www.rengosha.co.jp/,,ADD_ON_HUB,2026-08-27T15:23:39,,unknown,0453016142,unknown,,EVIDENCE_CHECKED,,http://kanagawapia.or.jp/%E7%B5%84%E5%90%88%E5%93%A1%E5%90%8D%E7%B0%BF/,MEOハブ候補,signal_only,https://www.rengosha.co.jp/,,公式ページで「 【連合社印刷のお進め】 ●チラシ+ランディングページ =チラシにQRコード、閲覧者をWeb上で解析 解析付きランディングページ制作設置無料 (解析でチラシの効果をチェック!) ●パンフレット+スマホ対応 =ホームページを作ってから5年、そろそろスマホに対応しましょう。」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,ネオライト工業株式会社,B,,,"[{""url"": ""https://www.neolight.co.jp/"", ""text"": ""まで対応 探究心とチャレンジ精神 ▶︎ サービス 企画・デザイン制作 POP・グッズ制作 ロゴ制作 ノーコードWEB制作 動画制作 PowerPoint資料作成 オンラインリモート校正 DTPオペレーション 印 刷 ▶︎ 企業情報 会社概要 アクセス ▶︎ 制作実績 ▶︎ お客様の声 ▶︎""}, {""url"": ""https://www.neolight.co.jp/"", ""text"": ""まで対応 探究心とチャレンジ精神 ▶︎ サービス 企画・デザイン制作 POP・グッズ制作 ロゴ制作 ノーコードWEB制作 動画制作 PowerPoint資料作成 オンラインリモート校正 DTPオペレーション 印 刷 ▶︎ 企業情報 会社概要 アクセス ▶︎ 制作実績 ▶︎ お客様の声 ▶︎""}, {""url"": ""https://www.neolight.co.jp/"", ""text"": ""まで対応 探究心とチャレンジ精神 ▶︎ サービス 企画・デザイン制作 POP・グッズ制作 ロゴ制作 ノーコードWEB制作 動画制作 PowerPoint資料作成 オンラインリモート校正 DTPオペレーション 印 刷 ▶︎ 企業情報 会社概要 アクセス ▶︎ 制作実績 ▶︎ お客様の声 ▶︎""}, {""url"": ""https://www.neolight.co.jp/"", ""text"": ""ました → 一覧 Service サービス 企画・ デザイン制作 POP・ グッズ制作 ロゴ制作 ノーコード WEB制作 動画制作 PowerPoint 資料作成 オンライン リモート校正 DTP オペレーション 印 刷 Service サービス 企画・ デザイン制作 POP・ グッズ制作""}, {""url"": ""https://www.neolight.co.jp/"", ""text"": ""ーション 印 刷 Service サービス 企画・ デザイン制作 POP・ グッズ制作 ロゴ制作 ノーコード WEB制作 動画制作 PowerPoint 資料作成 オンライン リモート校正 DTP オペレーション 印 刷 Service サービス 企画・ デザイン制作 POP・ グッズ制作""}]",https://www.neolight.co.jp/,,ADD_ON_HUB,2026-08-27T15:23:40,,unknown,0668856655,unknown,,EVIDENCE_CHECKED,,https://osaka-pia.or.jp/division04/,MEOハブ候補,unknown,https://www.neolight.co.jp/,,公式ページで「まで対応 探究心とチャレンジ精神 ▶︎ サービス 企画・デザイン制作 POP・グッズ制作 ロゴ制作 ノーコードWEB制作 動画制作 PowerPoint資料作成 オンラインリモート校正 DTPオペレーション 印 刷 ▶︎ 企業情報 会社概要 アクセス ▶︎ 制作実績 ▶」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,株式会社宮本印刷,B,http://p-miyamoto.co.jp/contact/index.html,,"[{""url"": ""http://p-miyamoto.co.jp/"", ""text"": ""市城東区永田4-1-20 © 2015 株式会社 宮本印刷 All Rights Reserved. 運営: ホームページ制作 デジスタジオ""}, {""url"": ""http://p-miyamoto.co.jp/company/index.html"", ""text"": ""市城東区永田4-1-20 © 2015 株式会社 宮本印刷 All Rights Reserved. 運営: ホームページ制作 デジスタジオ""}]",http://p-miyamoto.co.jp/ | http://p-miyamoto.co.jp/company/index.html,,ADD_ON_HUB,2026-08-27T15:23:40,,unknown,,unknown,,EVIDENCE_CHECKED,,https://osaka-pia.or.jp/division04/,MEOハブ候補,unknown,http://p-miyamoto.co.jp/,,公式ページで「市城東区永田4-1-20 © 2015 株式会社 宮本印刷 All Rights Reserved. 運営: ホームページ制作 デジスタジオ」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,(株)印刷の栄文社,B,https://www.eibunsya.com/contact/,,"[{""url"": ""https://www.eibunsya.com/company/"", ""text"": ""T2200001000324 資本金 1,000万円 営業種目 オフセット美術印刷・オンデマンドデジタル印刷・WEB制作 部門紹介 営業部門 管理部門 デザイン・製版部門 印刷・製本部門 販売先 北海道 青森、 岩手、秋田、宮城、山形、福島 東京、 神奈川、埼玉、千葉、茨城、栃木、群馬 山""}]",https://www.eibunsya.com/company/,info@eibunsya.com,ADD_ON_HUB,2026-08-27T15:23:42,,unknown,0582296300,unknown,,EVIDENCE_CHECKED,,http://www.gifukeninsatsukogyokumiai.jp/gn04-member11.html,MEOハブ候補,signal_only,https://www.eibunsya.com/,,"公式ページで「T2200001000324 資本金 1,000万円 営業種目 オフセット美術印刷・オンデマンドデジタル印刷・WEB制作 部門紹介 営業部門 管理部門 デザイン・製版部門 印刷・製本部門 販売先 北海道 青森、 岩手、秋田、宮城、山形、福島 東京、 神奈川、埼玉、千葉、」を確認。MEOの追加提案候補（外注意向・採算は未確認）。"
,高山印刷(株),B,https://takayama-dp.com/contact,,"[{""url"": ""https://takayama-dp.com/"", ""text"": ""ィ等を制作します。 動画制作・編集 動画制作・編集を行います。デジタルサイネージシステムの構築もいたします。 ウェブサイト制作 WEBサイトを制作します。サイトと連動した入場管理システムなどもできます。 Company 会社案内 Read more Contact Us お問い合わせ From ""}, {""url"": ""https://takayama-dp.com/"", ""text"": "" 動画制作・編集 動画制作・編集を行います。デジタルサイネージシステムの構築もいたします。 ウェブサイト制作 WEBサイトを制作します。サイトと連動した入場管理システムなどもできます。 Company 会社案内 Read more Contact Us お問い合わせ From here 高山印刷(""}, {""url"": ""https://takayama-dp.com/company"", ""text"": ""い長尺印刷、カッティングプロッタを使ったノベルティグッズの製作なども手掛けております。 また、印刷だけでなく、WEBサイト制作、動画制作・編集、飛騨地域就職支援冊子「Route飛騨」の企画編集・発行なども行い、様々な分野で皆様の「想い」を「カタチ」にしています。 飛騨地域就職支援冊子「Route""}]",https://takayama-dp.com/ | https://takayama-dp.com/company,,ADD_ON_HUB,2026-08-27T15:23:42,,unknown,,unknown,,EVIDENCE_CHECKED,,http://www.gifukeninsatsukogyokumiai.jp/gn04-member11.html,MEOハブ候補,unknown,https://takayama-dp.com/,,公式ページで「ィ等を制作します。 動画制作・編集 動画制作・編集を行います。デジタルサイネージシステムの構築もいたします。 ウェブサイト制作 WEBサイトを制作します。サイトと連動した入場管理システムなどもできます。 Company 会社案内 Read more Contact Us」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
