company_name,url,address,phone,maps_url,service_evidence,pages_checked,affinity_grade,affinity_score,local_hits,competitor_hits
NTTタウンページ株式会社,https://www.ntttp-dlead.com,〒164-0011 東京都中野区中央 3,,,SNS platform + operation service,https://www.ntttp-dlead.com/works/clinic/saika-ityou-byouin-sama.html | https://www.ntttp-dlead.com/services/ | https://www.ntttp-dlead.com/services/homepage-sakusei-service/ | https://www.ntttp-dlead.com/services/contents-sakusei-service/,A,18,20,3
sozo.inc,https://www.sozoinc.jp,〒102-0073 東京都千代田区九段北１,03-3222-0870,,SNS platform + operation service,https://www.sozoinc.jp/school/e-learning/interview01 | https://www.sozoinc.jp/about | https://www.sozoinc.jp/about/atsumi | https://www.sozoinc.jp/service,A,18,8,0
株式会社アダチファクトリー,https://www.a-dachi.com,〒130-0026 東京都墨田区両国3,03-6808-1345,,SNSマーケティング,https://www.a-dachi.com/17261998270609 | https://www.a-dachi.com/contacts.html | https://www.a-dachi.com/227797146 | https://www.a-dachi.com/16219300342631,A,18,31,0
Aidma Holdings Inc. All Rights Reserved.,https://kei-do.com,〒141-0021 東京都 品川区上大崎 2,03-6455-7935,,SNS運用支援 / Instagram運用 / SNS運用 / SNSマーケティング,https://kei-do.com/interview2/02737/ | https://kei-do.com/interview2/company_size/company-size01/ | https://kei-do.com/interview2/company_size/company-size02/ | https://kei-do.com/interview2/sector/sector04/,A,18,67,0
K・Pクリエイションズ株式会社,https://mksjapan.net,〒162-0805 東京都新宿区矢来町6,03-6303-1103,,SNS platform + operation service,https://mksjapan.net/information/tochigi/ | https://mksjapan.net/contact/ | https://mksjapan.net/company/ | https://mksjapan.net/company/rinen/,A,18,19,0
株式会社ディーアイシー,https://www.d-ic.com,〒373-0026 群馬県太田市東本町2,0276-60-5440,,SNS platform + operation service,https://www.d-ic.com/news | https://www.d-ic.com/company | https://www.d-ic.com/service | https://www.d-ic.com/service/home-page,A,18,20,0
株式会社cantik,https://cantik.co.jp,〒252-0314 神奈川県相模原市南区南台5,080-7084-3102,,SNS運用 / SNSマーケティング,https://cantik.co.jp/nursing/ | https://cantik.co.jp/about/ | https://cantik.co.jp/contact/,A,18,88,18
ゴウリカ株式会社,https://gourica.co.jp,〒150-0002 東京都渋谷区渋谷1,03-6427-1750,,SNS platform + operation service,https://gourica.co.jp/service/goinsight/goinsight-column/gi-20220317/ | https://gourica.co.jp/service/goinsight/ | https://gourica.co.jp/service/ | https://gourica.co.jp/service/magonote/,A,18,56,0
株式会社BRING,https://bring-corp.jp,〒140-0002 東京都品川区東品川4,06-6204-1251,,SNS platform + operation service,https://bring-corp.jp/topics/%E3%80%8C%E9%83%8A%E5%A4%96%E5%9E%8B%E6%AC%A1%E4%B8%96%E4%BB%A3%E3%82%B9%E3%83%BC%E3%83%91%E3%83%BC%E3%80%8D%E3%82%AA%E3%83%BC%E3%83%97%E3%83%B3%E3%81%AB%E8%BE%BC%E3%82%81%E3%81%9F-bring%E3%81%AE/ | https://bring-corp.jp/company/ | https://bring-corp.jp/access/,A,18,29,0
株式会社ライトアップ,https://www.biz4.jp,〒150-0002 東京都渋谷区渋谷2,03-5784-0702,,SNS運用 / Instagram運用 / SNSマーケティング,https://www.biz4.jp/column/sns_marketing_02 | https://www.biz4.jp/aboutus | https://www.biz4.jp/form | https://www.biz4.jp/services,A,18,23,0
