company_name,url,address,phone,maps_url,service_evidence,pages_checked
プライバシーポリシー,https://www.lycorp.co.jp/ja/company/privacypolicy/,〒102-8282 東京都千代田区紀尾井町1,,,SNS platform + operation service,https://www.lycorp.co.jp/ja/company/privacypolicy/ | https://www.lycorp.co.jp/ja/company/ | https://www.lycorp.co.jp/en/company/privacypolicy/ | https://www.lycorp.co.jp/ko/company/privacypolicy/
LICOMA,https://www.ridiajapanllc-licoma.com/,〒060-0004 北海道札幌市中央区北4,,,SNS platform + operation service,https://www.ridiajapanllc-licoma.com/ | https://www.ridiajapanllc-licoma.com/
【TikTok更新】初心者でもわかりやすい!!これを見れば理解できます ...,https://probiz.jp/media/post_48/,〒105-0001 東京都港区虎ノ門4,03-6825-0650,,SNSマーケティング / SNS運用 / SNS運用支援,https://probiz.jp/media/post_48/ | https://probiz.jp/contact/ | https://probiz.jp/company/ | https://probiz.jp/sns-marketing/
韓国SNSスタジオ『소셜인사이트랩（Social Insight Lab）』の事業 ...,https://hokkaidotimes.jp/press-release/5233/,〒150-0011 東京都渋谷区東2,,,SNSマーケティング / SNS運用支援 / SNS広告運用,https://hokkaidotimes.jp/press-release/5233/ | https://hokkaidotimes.jp/about/ | https://hokkaidotimes.jp/company-interview/ | https://hokkaidotimes.jp/operating-company/
「サズカルステップ」導入事務所様の声,https://www.samika.jp/news/post/voice001,〒060-0042 北海道札幌市中央区大通西1,,,SNS platform + operation service,https://www.samika.jp/news/post/voice001 | https://www.samika.jp/about-us | https://www.samika.jp/contact
北海道デジタル・アンド・コンサルティング,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25023,〒001-0906 北海道 札幌市北区新琴似六条五丁目,,,SNS platform + operation service,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25023 | https://messe.nikkei.co.jp/inquiry/form/RT/25023 | https://messe.nikkei.co.jp/exhibitor/category/RT/ja/447
WEB マーケティング,https://www.aria-inc.co.jp/marketing.html,〒151-0053 東京都渋谷区代々木2,03-6258-2610,,SNS運用 / Instagram運用 / SNSマーケティング,https://www.aria-inc.co.jp/marketing.html | https://www.aria-inc.co.jp/index.html
不動産専門のSEO・ LPO 対策,https://www.j-s-p.com/seo/,〒180-0002 東京都武蔵野市吉祥寺東町１,0120-965-805,,SNS platform + operation service,https://www.j-s-p.com/seo/ | https://www.j-s-p.com/analysis_tool/ | https://www.j-s-p.com/contact_form/
役員紹介,https://www.fabercompany.co.jp/company/staff/,〒105-6923 東京都港区虎ノ門4,,,SNS platform + operation service,https://www.fabercompany.co.jp/company/staff/ | https://www.fabercompany.co.jp/ | https://www.fabercompany.co.jp/news/ | https://www.fabercompany.co.jp/feature/
LPO,https://a4jp.com/services-list/web-design/lpo-landing-page-optimization/,〒060-0806 北海道札幌市北区北6,011-768-8116,,SNS platform + operation service,https://a4jp.com/services-list/web-design/lpo-landing-page-optimization/ | https://a4jp.com/services-list/ | https://a4jp.com/services-list/photography/ | https://a4jp.com/services-list/recording/
私たちについて,https://tachibana5.webnode.jp/%E7%A7%81%E3%81%9F%E3%81%A1%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6/,〒062-0034 北海道札幌市豊平区西岡四条8,080-1972-5486,,SNS運用代行,https://tachibana5.webnode.jp/%E7%A7%81%E3%81%9F%E3%81%A1%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6/ | https://tachibana5.webnode.jp/%E3%82%B5%E3%83%BC%E3%83%93%E3%82%B9/ | https://tachibana5.webnode.jp/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/
WORK GROWS,https://www.zehitomo.com/profile/workgrows/pro,〒141-0031 東京都品川区西五反田7,,,SNSマーケティング,https://www.zehitomo.com/profile/workgrows/pro | https://www.zehitomo.com/service-list | https://www.zehitomo.com/about
会員紹介,https://asc-net.jp/members/,〒070-0033 北海道旭川市3,090-6213-6814,,SNS platform + operation service,https://asc-net.jp/members/ | https://asc-net.jp/about/
ボードメンバー,https://onboardvc.com/team/,〒105-6415 東京都港区虎ノ門 1,,,SNS platform + operation service,https://onboardvc.com/team/ | https://onboardvc.com/about/ | https://onboardvc.com/contact/ | https://onboardvc.com/contact_program/
会社 概要,https://www.f-usac.co.jp/company/,〒078-8373 北海道旭川市旭神3,0166-68-2626,,SNS platform + operation service,https://www.f-usac.co.jp/company/ | https://www.f-usac.co.jp/service/ | https://www.f-usac.co.jp/recuit-info/ | https://www.f-usac.co.jp/contact/
心の専門家による顧客心理 コンサル,https://hsmana.com/consulting,〒041-0844 北海道函館市川原町1,03-0000-0000,,SNS platform + operation service,https://hsmana.com/consulting | https://hsmana.com/free/profile | https://hsmana.com/free/access | https://hsmana.com/free/profile
ビジネスとIT活用に役立つ情報（株式 会社 アーティス）,https://blog.asobou.co.jp/,〒430-7720 静岡県浜松市中央区板屋町1,053-459-1700,,SNS platform + operation service,https://blog.asobou.co.jp/ | https://blog.asobou.co.jp/web/ai-search | https://blog.asobou.co.jp/web/accessibility-revision | https://blog.asobou.co.jp/case-study/case-jectec
【地域に愛ある革命を!】未利用食材を活用した新商品開発を通して,https://www.project-index.jp/intern/28538,〒150-0011 東京都渋谷区東1,050-1743-6743,,SNS platform + operation service,https://www.project-index.jp/intern/28538 | https://www.project-index.jp/contact | https://www.project-index.jp/about
サツキャリ、業歴56年の 函館 マネキンより人材サービス事業を承継,https://impact-h.co.jp/news/press20210226,〒107-6023 東京都港区赤坂1,011-281-5422,,SNS platform + operation service,https://impact-h.co.jp/news/press20210226 | https://impact-h.co.jp/contact/ | https://impact-h.co.jp/company/ | https://impact-h.co.jp/company/reason/
リッツのWEBマーケティング webではじめる新戦略,https://ritz-web.net/,〒041-0811 北海道函館市富岡町3,0138-83-8222,,Instagram運用代行,https://ritz-web.net/ | https://ritz-web.net/about/ | https://ritz-web.net/about/
169Managing合同 会社,https://baseconnect.in/companies/db281bc4-8c2a-4d9c-9ddc-7886013635e4,〒064-0916 北海道札幌市中央区南十六条西９,03-1234-5678,,SNS運用代行,https://baseconnect.in/companies/db281bc4-8c2a-4d9c-9ddc-7886013635e4 | https://baseconnect.in/search/company
Our Network,https://www.japan.dentsu.com/jp/ournetwork.html,〒105-7050 東京都港区東新橋1,03-6217-6600,,SNS platform + operation service,https://www.japan.dentsu.com/jp/ournetwork.html | https://www.japan.dentsu.com/jp/about/message.html | https://www.japan.dentsu.com/jp/about.html
セミナー・講演会,http://www.enspire.co.jp/seminar.html,〒950-0913 新潟県新潟市中央区鐙1,080-3366-9288,,SNS platform + operation service,http://www.enspire.co.jp/seminar.html | http://www.enspire.co.jp/legal.html
電話番号05053268064/050-5326-8064の詳細情報,https://www.jpnumber.com/ipphone/numberinfo_050_5326_8064.html,〒221-6670 青森県庁／教育庁／生涯学習課／共通ＦＡＸ 長坂バロック株式会社／新潟営業所 プレミアムウォーター イオン薬局イオンスタイル岡山青江 0,0478-79-7796,,SNS platform + operation service,https://www.jpnumber.com/ipphone/numberinfo_050_5326_8064.html | https://www.jpnumber.com/numberinfo_075_953_8538.html | https://www.jpnumber.com/numberinfo_0254_53_0588.html | https://www.jpnumber.com/numberinfo_096_327_2311.html
函館市 産業支援センター::卒業企業紹介,https://www.techakodate.or.jp/sangyou/syokai/sotugyo.html,〒160-0022 東京都新宿区新宿2,0138-34-2561,,SNS platform + operation service,https://www.techakodate.or.jp/sangyou/syokai/sotugyo.html | https://www.techakodate.or.jp/sangyou/access/ | https://www.techakodate.or.jp/zaidan/description/outline.html | https://www.techakodate.or.jp/zaidan/description/access.html
JA 青森 様主催の研修会を実施 「LINE・SNSの活用方法」,https://skillpath.jp/20260515_seminar/,〒225-0023 神奈川県横浜市青葉区大場町1,045-971-7104,,SNS platform + operation service,https://skillpath.jp/20260515_seminar/ | https://skillpath.jp/ | https://skillpath.jp/contact/ | https://skillpath.jp/contact/
