company_name,url,address,phone,maps_url,service_evidence,pages_checked
法人：スライムワークデザイン株式会社,https://slime-work.com,〒064-0805 北海道札幌市中央区南5,050-5574-2060,,SNS運用代行,https://slime-work.com/aboutus/ | https://slime-work.com/service/ | https://slime-work.com/contact/
株式会社トライン,https://try-in.com,〒060-0001 北海道札幌市中央区北1,011-211-5142,,SNS運用,https://try-in.com/ | https://try-in.com/contact/ | https://try-in.com/contact/
株式会社 D-motion,https://d-motion.co.jp,〒064-0802 北海道札幌市南2,,,SNS platform + operation service,https://d-motion.co.jp/store/ | https://d-motion.co.jp/business/ | https://d-motion.co.jp/about/ | https://d-motion.co.jp/contact/
"RUTSUBO, Inc.",https://rutsubo.co.jp,〒111-0053 東京都台東区浅草橋３,03-6822-6948,,SNS運用,https://rutsubo.co.jp/ | https://rutsubo.co.jp/about/ | https://rutsubo.co.jp/contact/ | https://rutsubo.co.jp/service-consulting/
合同会社SuzuLabo,https://suzulabo.co.jp,〒063-0862 北海道札幌市西区八軒二条東3,070-8999-9932,,SNS platform + operation service,https://suzulabo.co.jp/information/261/ | https://suzulabo.co.jp/about/ | https://suzulabo.co.jp/service/ | https://suzulabo.co.jp/company/
株式会社メディプラン,https://hhd-mp.com,〒101-0044 東京都千代田区鍛冶町1,011-200-7555,,SNS platform + operation service,https://hhd-mp.com/service/doctor/consulting/ | https://hhd-mp.com/company/ | https://hhd-mp.com/company/about/ | https://hhd-mp.com/company/history/
株式会社ファミライズ,https://familize.net,〒320-0031 栃木県宇都宮市戸祭元町2,,,SNS運用,https://familize.net/blog | https://familize.net/company | https://familize.net/service | https://familize.net/contact
"Crypton Future Media, INC.",https://www.crypton.co.jp,〒060-0003 北海道札幌市中央区北三条西4,,,SNS platform + operation service,https://www.crypton.co.jp/recruit/career/job_marketing.html | https://www.crypton.co.jp/recruit/career/job_music-service.html | https://www.crypton.co.jp/recruit/career/job_music-service-assistant.html
株式会社 楽将,https://www.xn--pet362a.com,〒007-0803 北海道札幌市東区東苗穂3,011-887-0069,,SNS platform + operation service,https://www.xn--pet362a.com/%E4%BA%8B%E6%A5%AD%E8%A9%B3%E7%B4%B0/ | https://www.xn--pet362a.com/content/
株式会社evolia（エヴォリア）,https://www.evolia.co.jp,〒104-8139 東京都中央区銀座3,03-6734-7150,,SNS platform + operation service,https://www.evolia.co.jp/news/ | https://www.evolia.co.jp/contact/ | https://www.evolia.co.jp/ooh-sp/machibell/ | https://www.evolia.co.jp/company/
パラシュート株式会社,https://parachute.co.jp,〒101-0044 東京都千代田区鍛冶町1,011-865-8180,,SNS platform + operation service,https://parachute.co.jp/company/ | https://parachute.co.jp/service/ | https://parachute.co.jp/service_category/plan-strategy/ | https://parachute.co.jp/service_category/creative/
シナジーメディア株式会社,https://www.synergymedia.co.jp,〒158-0094 東京都世田谷区玉川2,03-6432-7513,,SNS platform + operation service,https://www.synergymedia.co.jp/room_s.html | https://www.synergymedia.co.jp/service.html | https://www.synergymedia.co.jp/company.html | https://www.synergymedia.co.jp/contact.html
株式会社船井総合研究所 （Funai Consulting Incorporated）,https://www.funaisoken.co.jp,〒100-0005 東京都千代田区丸の内１,0120-958-270,,SNS platform + operation service,https://www.funaisoken.co.jp/seminar/107925 | https://www.funaisoken.co.jp/solution/vi-shared_service_704_S074 | https://www.funaisoken.co.jp/solution/vi-newbusiness-subsidy_807_S087 | https://www.funaisoken.co.jp/solution/vi-contactcenter-strategy_802_S105
株式会社シェアスタック,https://www.surestack.net,〒107-0062 東京都港区南青山2,011-522-9739,,SNS運用代行,https://www.surestack.net/%E8%A4%87%E8%A3%BD-meo-google%E3%83%9E%E3%83%83%E3%83%97-%E5%AF%BE%E7%AD%96 | https://www.surestack.net/corporate-branding | https://www.surestack.net/company | https://www.surestack.net/about-us
株式会社ソリューションセンター［旭川市］,https://solutioncenter.co.jp,〒070-0033 北海道旭川市3,0166-29-5656,,SNS platform + operation service,https://solutioncenter.co.jp/ | https://solutioncenter.co.jp/company/ | https://solutioncenter.co.jp/service/ | https://solutioncenter.co.jp/contact/
株式会社デザイングロウ,https://design-glow.jp,〒861-0142 熊本県熊本市北区植木町鐙田1,096-295-2241,,SNS platform + operation service,https://design-glow.jp/led1/336fc163-8721-4a22-bed9-c212d2e9b100/f6282ef4-85de-48d7-bddc-25f273379024 | https://design-glow.jp/company/ | https://design-glow.jp/contact/
株式会社ラルズネット,https://www.sfkoutori.or.jp,〒102-0083 東京都千代田区麹町1,03-3261-3811,,SNS platform + operation service,https://www.sfkoutori.or.jp/sanjokaiin/%E6%A0%AA%E3%83%A9%E3%83%AB%E3%82%BA%E3%83%8D%E3%83%83%E3%83%88/ | https://www.sfkoutori.or.jp/about/ | https://www.sfkoutori.or.jp/contact_information/ | https://www.sfkoutori.or.jp/access/
有限会社ハドル,https://huddle55.jp,〒541-0059 大阪府大阪市中央区博労町４,06-6120-3385,,SNS platform + operation service,https://huddle55.jp/led1/1f2e3c1b-404e-4686-ae2e-d60b559409d7 | https://huddle55.jp/company/ | https://huddle55.jp/contact/ | https://huddle55.jp/led1/ca3189ef-b6bd-451b-94f2-0ca45cd55115
株式会社博士.com,https://www.j-s-p.com,〒180-0002 東京都武蔵野市吉祥寺東町１,0120-965-805,,SNS platform + operation service,https://www.j-s-p.com/ | https://www.j-s-p.com/analysis_tool/ | https://www.j-s-p.com/contact_form/ | https://www.j-s-p.com/function_list/
必須 (例：株式会社 心理商事),https://hsmana.com,〒041-0844 北海道函館市川原町1,03-0000-0000,,SNS platform + operation service,https://hsmana.com/consulting | https://hsmana.com/free/profile | https://hsmana.com/free/access | https://hsmana.com/free/profile
Aidma Holdings Inc. All Rights Reserved.,https://www.aidma-hd.jp,〒141-0021 東京都品川区上大崎2,03-6455-7935,,SNS運用,https://www.aidma-hd.jp/case/zirei-461/ | https://www.aidma-hd.jp/vision/ | https://www.aidma-hd.jp/profile/ | https://www.aidma-hd.jp/service/
Ritz-Computer Inc.,https://ritz-web.net,〒041-0811 北海道函館市富岡町3,0138-83-8222,,Instagram運用代行,https://ritz-web.net/ | https://ritz-web.net/about/ | https://ritz-web.net/about/
サロミー株式会社 （salome Inc.）,https://salome.co.jp,〒150-0013 東京都渋谷区恵比寿2,,,SNS platform + operation service,https://salome.co.jp/space | https://salome.co.jp/company | https://salome.co.jp/company/privacy
株式会社エフディークリエイト,http://fdcreate.jp,〒031-0841 青森県八戸市鮫町忍町3,,,SNS platform + operation service,http://fdcreate.jp/blog/webadvisor/ | http://fdcreate.jp/service/ | http://fdcreate.jp/aboutus/ | http://fdcreate.jp/contact/
株式会社ハイネット,https://isp.hi-net.ne.jp,〒031-0072 青森県八戸市城下４,0178-73-8720,,SNS platform + operation service,https://isp.hi-net.ne.jp/service/web-design/ | https://isp.hi-net.ne.jp/service/ | https://isp.hi-net.ne.jp/about/ | https://isp.hi-net.ne.jp/contact/
本社・親会社名 REGAIN GROUP株式会社 所在地：東京都港区,https://www.hachinohe-yuchi.jp,〒031-0032 青森県八戸市大字三日町4,0178-72-3117,,SNS platform + operation service,https://www.hachinohe-yuchi.jp/lets-work/corporate-file/corpfile_m-02/ | https://www.hachinohe-yuchi.jp/location-environment/access/ | https://www.hachinohe-yuchi.jp/corporate-voices/ | https://www.hachinohe-yuchi.jp/lets-work/corporate-file/
株式会社 キックス,https://www.bizloop.jp,〒105-0003 東京都港区西新橋2,019-629-2777,,SNS platform + operation service,https://www.bizloop.jp/t955804/s1/ | https://www.bizloop.jp/t955804/access/s1/ | https://www.bizloop.jp/t955804/est/?s=s1 | https://www.bizloop.jp/c00000102/
2026 合同会社8（8LLC）. All rights reserved.,https://www.8llc.jp,〒039-1101 青森県八戸市大字尻内町字熊ノ沢3,,,SNS platform + operation service,https://www.8llc.jp/activity/%E4%B8%AD%E5%B0%8F%E4%BC%81%E6%A5%AD%E3%81%AE%E3%81%9F%E3%82%81%E3%81%AE%E3%83%9E%E3%83%BC%E3%82%B1%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E6%94%AF%E6%8F%B4%E4%BA%8B%E4%BE%8B/ | https://www.8llc.jp/representative/ | https://www.8llc.jp/business/ | https://www.8llc.jp/company/
株式会社COCOHARETE,https://coco-harete.com,〒020-0022 岩手県盛岡市大通三丁目,,,SNS platform + operation service,https://coco-harete.com/regional-revitalization/ | https://coco-harete.com/ | https://coco-harete.com/contact/
株式会社スリーウェルマネジメント,https://www.threewell.co,〒104-0061 東京都中央区銀座１,03-4567-6094,,SNSマーケティング,https://www.threewell.co/business | https://www.threewell.co/company | https://www.threewell.co/contact
株式会社Daysコンサルティング,https://days-consulting.com,〒980-0014 宮城県仙台市青葉区本町一丁目,080-4184-8952,,SNS platform + operation service,https://days-consulting.com/topics/%E3%80%90%E6%94%AF%E6%8F%B4%E4%BA%8B%E4%BE%8B%E2%91%A2%E3%80%91%E7%B5%8C%E5%96%B6%E8%80%85%E4%BA%A4%E4%BB%A3%E3%81%AE%E7%AF%80%E7%9B%AE%E3%81%ABcoo%E4%BB%A3%E8%A1%8C%E3%82%B5%E3%83%BC%E3%83%93/ | https://days-consulting.com/about/ | https://days-consulting.com/contact/ | https://days-consulting.com/topics/%E3%80%90%E6%94%AF%E6%8F%B4%E4%BA%8B%E4%BE%8B%E2%91%A2%E3%80%91%E7%B5%8C%E5%96%B6%E8%80%85%E4%BA%A4%E4%BB%A3%E3%81%AE%E7%AF%80%E7%9B%AE%E3%81%ABcoo%E4%BB%A3%E8%A1%8C%E3%82%B5%E3%83%BC%E3%83%93/
有限会社オリエントコーティング,https://www.orientcoating.jp,〒984-0002 宮城県仙台市若林区卸町東2,022-788-2960,,SNS運用支援,https://www.orientcoating.jp/support/ | https://www.orientcoating.jp/company/ | https://www.orientcoating.jp/service/ | https://www.orientcoating.jp/contact/
Aidma Holdings Inc. All Rights Reserved.,https://biz-maps.com,〒020-0026 岩手県盛岡市開運橋通3,,,SNS platform + operation service,https://biz-maps.com/s/cities/032018/m-inds/198 | https://biz-maps.com/contact
㈱ビッグバングループ,https://bigbang-group.jimdofree.com,〒980-0803 宮城県仙台市青葉区国分町2,022-224-7751,,SNS platform + operation service,https://bigbang-group.jimdofree.com/ | https://bigbang-group.jimdofree.com/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/ | https://bigbang-group.jimdofree.com/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/
株式会社KSB,https://lp.ksb-sendai.co.jp,〒980-0802 宮城県仙台市青葉区二日町8,022-281-9163,,SNS運用支援,https://lp.ksb-sendai.co.jp/
2026 Northern Iwate Transportation Inc.,https://www.iwate-kenpokubus.co.jp,〒020-0124 岩手県盛岡市厨川一丁目,019-641-7711,,SNS platform + operation service,https://www.iwate-kenpokubus.co.jp/archives/14377/ | https://www.iwate-kenpokubus.co.jp/contact/ | http://www.iwate-kenpokubus.co.jp/contact/ | https://www.iwate-kenpokubus.co.jp/company/
株式会社ZitzGen,https://zitzgen.com,〒103-0015 東京都中央区日本橋箱崎町5,03-6663-9906,,SNS platform + operation service,https://zitzgen.com/voice/945/ | https://zitzgen.com/contact/ | https://zitzgen.com/inquiry/ | https://zitzgen.com/corporate/
合同会社マーチエーディング,https://www.march-ading.com,〒010-1436 秋田県秋田市大住三丁目,018-835-8290,,SNS platform + operation service,https://www.march-ading.com/owner/ | https://www.march-ading.com/company/ | https://www.march-ading.com/contact/
株式会社 学文社 学術書・研究書・大学テキスト 専門書出版社,https://www.gakubunsha.com,〒153-0064 東京都目黒区下目黒3,03-3715-1501,,SNS platform + operation service,https://www.gakubunsha.com/book/b474016.html | https://www.gakubunsha.com/company/cc1306.html | https://www.gakubunsha.com/contact/ | https://www.gakubunsha.com/company/cc1316.html
廣告社株式会社,https://www.kokoku-direct.jp,〒160-8441 東京都新宿区新宿3,,,SNS platform + operation service,https://www.kokoku-direct.jp/massmedia/radiocm/ | https://cm.kokoku-direct.jp/contact2 | https://www.kokoku-direct.jp/estimate_service/soudan/ | https://cm.kokoku-direct.jp/contact2
屋号または法人名 株式会社ヘアーピース,https://www.yrmc.jp,〒230-0015 神奈川県横浜市鶴見区 寺谷2,03-6848-0490,,SNS運用,https://www.yrmc.jp/%E5%B0%82%E9%96%80%E5%AE%B6%E7%B4%B9%E4%BB%8B-%E9%BB%92%E6%9C%A8%E5%A4%AA%E9%99%BD/ | https://www.yrmc.jp/consulting/ | https://www.yrmc.jp/service-2/ | https://www.yrmc.jp/service-2/hojo/
オーパスプラン有限会社,https://opus-plan.net,〒020-8507 岩手県盛岡市清水町１,,,SNS運用代行,https://opus-plan.net/area/iwate/ | https://opus-plan.net/aboutus/ | https://opus-plan.net/services/
株式会社いえらぶGROUP,https://www.ielove-group.jp,〒160-0023 東京都新宿区西新宿2,03-6551-2345,,SNSマーケティング,https://www.ielove-group.jp/news/detail-244 | https://www.ielove-group.jp/company/ | https://www.ielove-group.jp/company/group/ | https://www.ielove-group.jp/service/
株式会社ドリームゲート,https://dreamgate-inc.com,〒990-0831 山形県山形市西田2,023-645-1515,,SNS運用,https://dreamgate-inc.com/corporate/ | https://dreamgate-inc.com/business/ | https://dreamgate-inc.com/corporate/ | https://dreamgate-inc.com/contactus/
運営：株式会社あきたタウン情報,https://akita-saiyo-navi.com,〒010-0952 秋田県秋田市山王新町1,018-838-1225,,SNS platform + operation service,https://akita-saiyo-navi.com/services/service-42/ | https://akita-saiyo-navi.com/services/ | https://akita-saiyo-navi.com/contact/ | https://akita-saiyo-navi.com/cases/item-40/
株式会社昭文社,https://sp-mapple.jp,〒102-8238 東京都千代田区麹町3,,,SNS platform + operation service,https://sp-mapple.jp/post-9784398143112/ | https://sp-mapple.jp/solution-service/ | https://sp-mapple.jp/solution-service/advertisement/ | https://sp-mapple.jp/solution-service/giveaway/
セキ株式会社,https://www.seki.co.jp,〒790-8586 愛媛県松山市湊町7,,,SNS広告運用,https://www.seki.co.jp/company/group | https://www.seki.co.jp/company | https://www.seki.co.jp/company/pmv | https://www.seki.co.jp/company/history
