company_name,url,address,phone,maps_url,service_evidence,pages_checked,affinity_grade,affinity_score,local_hits,competitor_hits
オーパスプラン有限会社,https://opus-plan.net,〒680-8570 鳥取県鳥取市東町１,,,SNS運用代行,https://opus-plan.net/area/tottori/ | https://opus-plan.net/aboutus/ | https://opus-plan.net/services/,A,18,6,7
株式会社コアソフト,https://www.coresoft-net.co.jp,〒111-0053 東京都台東区浅草橋 5,03-5825-8575,,SNS platform + operation service,https://www.coresoft-net.co.jp/works/hp/ | https://www.coresoft-net.co.jp/service/development/ | https://www.coresoft-net.co.jp/service/ar/ | https://www.coresoft-net.co.jp/service/yayoi01/,A,18,8,0
合同会社ネットランド,https://www.netland-gk.co.jp,〒819-0030 福岡県福岡市西区室見ヶ丘1,,,SNS運用,https://www.netland-gk.co.jp/ | https://www.netland-gk.co.jp/service/ | https://www.netland-gk.co.jp/service/website/ | https://www.netland-gk.co.jp/service/ec-site/,A,18,4,15
株式会社シーサイド,https://c-side.co.jp,〒874-0934 大分県別府市駅前本町9,,,SNS運用 / SNS広告運用,https://c-side.co.jp/company/ | https://c-side.co.jp/service/ | https://c-side.co.jp/service/homepage/ | https://c-side.co.jp/service/webmedia/,A,18,6,0
株式会社 NTRANS.（エントランス）,https://ntrans.jp,〒901-2113 沖縄県浦添市大平3,090-9600-0956,,SNS platform + operation service,https://ntrans.jp/company/companyprofile/ | https://ntrans.jp/service/ | https://ntrans.jp/service/web/ | https://ntrans.jp/service/seo/,A,18,8,0
株式会社 街づくり岩国,https://machi-iwk.jp,〒740-0018 山口県岩国市麻里布町2,0827-28-6565,,SNS platform + operation service,https://machi-iwk.jp/events/3451/ | https://machi-iwk.jp/classlabo/ | https://machi-iwk.jp/company/ | https://machi-iwk.jp/contact/,A,16,13,0
株式会社WIAR,https://wiar-co-ltd.com,〒833-0012 福岡県筑後市溝口7,0942-48-4122,,SNS運用,https://wiar-co-ltd.com/projects/ | https://wiar-co-ltd.com/about/ | https://wiar-co-ltd.com/contact/,A,16,16,0
2025 Enchanted Lab.株式会社 All rights reserved.,https://enchantedlab.world,〒847-0056 佐賀県唐津市坊主町5,,,SNS platform + operation service,https://enchantedlab.world/services/itoshima/ | https://enchantedlab.world/company/ | https://enchantedlab.world/services/ | https://enchantedlab.world/contact/,A,16,4,0
マーケティングミックス株式会社,https://motomutto.jp,〒834-0024 福岡県八女市津江3,,,SNS platform + operation service,https://motomutto.jp/company/marketingmix/recruit-detail/job-description | https://motomutto.jp/company/marketingmix/recruit-detail/job-description/139 | https://motomutto.jp/company/marketingmix/recruit-detail/job-description/140 | https://motomutto.jp/company/marketingmix/recruit-detail/job-description/141,A,16,3,0
鳥取県倉吉市 運送・観光・イベント 流通株式会社,https://ryu-tsu.jp,〒682-0801 鳥取県倉吉市巌城9,0120-22-1211,,SNS platform + operation service,https://ryu-tsu.jp/news/7954/ | https://ryu-tsu.jp/about/ | https://ryu-tsu.jp/service/ | https://ryu-tsu.jp/contact/,A,14,24,0
株式会社リコネクト,https://www.active-hiroshima.jp,〒730-0811 広島県広島市中区中島町3,082-247-0221,,SNS platform + operation service,https://www.active-hiroshima.jp/activenews/20240903start-production/ | https://www.active-hiroshima.jp/contact/ | https://www.active-hiroshima.jp/about/ | https://www.active-hiroshima.jp/about/?anchor-id=access,A,14,13,0
有限会社アルカディア,https://www.inc-arcadia.com,〒754-1101 山口県山口市秋穂東８,083-984-5512,,SNS platform + operation service,https://www.inc-arcadia.com/column/%E5%B1%B1%E5%8F%A3%E7%9C%8C%E5%86%85%E3%81%A7%E6%98%A0%E5%83%8F%E5%88%B6%E4%BD%9C%E3%82%92%E4%BE%9D%E9%A0%BC%E3%81%99%E3%82%8B%E3%83%A1%E3%83%AA%E3%83%83%E3%83%88%EF%BD%9C%E5%9C%B0%E5%9F%9F%E5%AF%86/ | https://www.inc-arcadia.com/service/ | https://www.inc-arcadia.com/about-us/ | https://www.inc-arcadia.com/contact/,A,14,4,0
株式会社リトルワールド,https://gourmetpress.net,〒150-0013 東京都渋谷区恵比寿2,,,SNS platform + operation service,https://gourmetpress.net/1389125/ | https://gourmetpress.net/about/ | https://gourmetpress.net/contact/,A,14,17,0
