"company_name","url","address","phone","maps_url","area_hint","query"
"㈱デルタマーケティング 札幌支社","https://www.deltamarketing.co.jp/","札幌市 南１条西６丁目１５−１ 札幌あおばビル10階","011-522-8617","https://www.google.com/maps/place/%E3%88%B1%E3%83%87%E3%83%AB%E3%82%BF%E3%83%9E%E3%83%BC%E3%82%B1%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0+%E6%9C%AD%E5%B9%8C%E6%94%AF%E7%A4%BE/data=!4m7!3m6!1s0x5f0b29bc1bf3b3f7:0x52e2a9abb3d6ba02!8m2!3d43.0587485!4d141.3487497!16s%2Fg%2F11gy1kd1y7!19sChIJ97PzG7wpC18RArrWs6up4lI?authuser=0&hl=ja&rclk=1","札幌市","札幌市 デジタルマーケティング会社"
"㈱NDPマーケティング","https://www.ndpmarketing.co.jp/","札幌市 北２条西１丁目1−７ ＯＲＥ札幌ビル 7階","011-596-0509","https://www.google.com/maps/place/%E3%88%B1NDP%E3%83%9E%E3%83%BC%E3%82%B1%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0/data=!4m7!3m6!1s0x5f0b2983e3cfffff:0x628b56f715ddf62d!8m2!3d43.0640363!4d141.3550795!16s%2Fg%2F11rp22yvvs!19sChIJ___P44MpC18RLfbdFfdWi2I?authuser=0&hl=ja&rclk=1","札幌市","札幌市 デジタルマーケティング会社"
"㈱ジョブマーケティング北海道","http://www.jm-hokkaido.com/","札幌市 大通西９丁目１−１","011-215-1903","https://www.google.com/maps/place/%E3%88%B1%E3%82%B8%E3%83%A7%E3%83%96%E3%83%9E%E3%83%BC%E3%82%B1%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E5%8C%97%E6%B5%B7%E9%81%93/data=!4m7!3m6!1s0x5f0b299a5d307fcb:0xf0d60cff1bfcf962!8m2!3d43.0587977!4d141.3441657!16s%2Fg%2F11b5qtwzbg!19sChIJy38wXZopC18RYvn8G_8M1vA?authuser=0&hl=ja&rclk=1","札幌市","札幌市 デジタルマーケティング会社"
"エイチ･アールエージェンシー","https://hragency.jimdoweb.com/","札幌市 南１条西８丁目９−１","","https://www.google.com/maps/place/%E3%82%A8%E3%82%A4%E3%83%81%EF%BD%A5%E3%82%A2%E3%83%BC%E3%83%AB%E3%82%A8%E3%83%BC%E3%82%B8%E3%82%A7%E3%83%B3%E3%82%B7%E3%83%BC/data=!4m7!3m6!1s0x5f0b299a9c954d0d:0x7b0a0f53aa8ef12a!8m2!3d43.0575455!4d141.345115!16s%2Fg%2F1tw_n0sb!19sChIJDU2VnJopC18RKvGOqlMPCns?authuser=0&hl=ja&rclk=1","札幌市","札幌市 インターネット広告代理店"
"㈱パネット 札幌支社","https://panet-ad.co.jp/","札幌市 南７条西４丁目４２２−１４ 札幌７・４Ｌビル ４０４","011-215-0581","https://www.google.com/maps/place/%E3%88%B1%E3%83%91%E3%83%8D%E3%83%83%E3%83%88+%E6%9C%AD%E5%B9%8C%E6%94%AF%E7%A4%BE/data=!4m7!3m6!1s0x5f0b29a1949f3a4d:0x1f5916f7495c3838!8m2!3d43.0518554!4d141.3534409!16s%2Fg%2F11b7stmpk7!19sChIJTTqflKEpC18RODhcSfcWWR8?authuser=0&hl=ja&rclk=1","札幌市","札幌市 インターネット広告代理店"
"㈱サイネックス 札幌支店","http://scinex.co.jp/","札幌市 北１０条西１丁目10−１ 2F","011-737-7167","https://www.google.com/maps/place/%E3%88%B1%E3%82%B5%E3%82%A4%E3%83%8D%E3%83%83%E3%82%AF%E3%82%B9+%E6%9C%AD%E5%B9%8C%E6%94%AF%E5%BA%97/data=!4m7!3m6!1s0x5f0b29ccc06ff1d7:0x95a8f189feaae21a!8m2!3d43.0731749!4d141.3523453!16s%2Fg%2F11j3v7_7sv!19sChIJ1_FvwMwpC18RGuKq_onxqJU?authuser=0&hl=ja&rclk=1","札幌市","札幌市 インターネット広告代理店"
"㈱GP360","http://gp360.jp/","札幌市 大通東１０丁目15−５６ E 1ビル 305号室","080-4477-4871","https://www.google.com/maps/place/%E3%88%B1GP360/data=!4m7!3m6!1s0x5f0b299d92cce3d5:0x815b967b664f94fa!8m2!3d43.0647064!4d141.3725746!16s%2Fg%2F11ggrrpy3v!19sChIJ1ePMkp0pC18R-pRPZnuWW4E?authuser=0&hl=ja&rclk=1","札幌市","札幌市 インターネット広告代理店"
"北海道広告社 / エイトノット㈱","http://www.h-ad.com/","札幌市 北５条西９丁目11−番地 シャトーブラン59 2階","011-876-8221","https://www.google.com/maps/place/%E5%8C%97%E6%B5%B7%E9%81%93%E5%BA%83%E5%91%8A%E7%A4%BE+%2F+%E3%82%A8%E3%82%A4%E3%83%88%E3%83%8E%E3%83%83%E3%83%88%E3%88%B1/data=!4m7!3m6!1s0x5f0b298adb733397:0xa9c3fc3585144578!8m2!3d43.0662102!4d141.3412387!16s%2Fg%2F1tcwfsbd!19sChIJlzNz24opC18ReEUUhTX8w6k?authuser=0&hl=ja&rclk=1","札幌市","札幌市 インターネット広告代理店"
"㈱メディアコム","http://mediacoms.net/","札幌市 南１条東４丁目７ 第２渡辺ビル","011-241-6111","https://www.google.com/maps/place/%E3%88%B1%E3%83%A1%E3%83%87%E3%82%A3%E3%82%A2%E3%82%B3%E3%83%A0/data=!4m7!3m6!1s0x5f0b297852d9d66b:0x45cfdfa303ae7178!8m2!3d43.0608306!4d141.3625084!16s%2Fg%2F11gw0r5b80!19sChIJa9bZUngpC18ReHGuA6Pfz0U?authuser=0&hl=ja&rclk=1","札幌市","札幌市 インターネット広告代理店"
"㈱東急エージェンシー 北海道支社","https://www.tokyu-agc.co.jp/company/network.html","札幌市 北３条西２丁目２−１","011-231-5841","https://www.google.com/maps/place/%E3%88%B1%E6%9D%B1%E6%80%A5%E3%82%A8%E3%83%BC%E3%82%B8%E3%82%A7%E3%83%B3%E3%82%B7%E3%83%BC+%E5%8C%97%E6%B5%B7%E9%81%93%E6%94%AF%E7%A4%BE/data=!4m7!3m6!1s0x5f0b299d8b7fca2f:0x82e39ffa4c0766da!8m2!3d43.0656549!4d141.3533891!16s%2Fg%2F1tdx3y7l!19sChIJL8p_i50pC18R2mYHTPqf44I?authuser=0&hl=ja&rclk=1","札幌市","札幌市 インターネット広告代理店"
