company_name,url,result
㈱doco,https://www.do-co.jp/,no_service
NAGATA AGENT株式会社 旭川営業所,https://ad-nagata.com/,kept
㈱エイペックスエーディー,http://www.apex-ad.co.jp/,kept
ライナー専属代理店 ㈱ライナー企画,https://liner-kikaku.com/,no_service
㈱美広社,https://www.bikosya.info/,no_service
㈱リアルグロウ,https://realgrow.co.jp/,kept
㈲ドーエープラス,https://www.doa-plus.com/,fetch_failed
㈱青いぽすと,https://aopos.jp/,no_service
㈱総合広告アドバンス / ㈱アドバンス,https://www.h-adv.jp/,no_service
有限会社オフィスブレーン,https://officebrain.me/,kept
㈱フジプロ 帯広オフィス,http://www.fujipro-inc.com/,no_service
㈱プロコム北海道,http://procomh.co.jp/,kept
㈱総合エージェンシー,https://agencycompany.web.fc2.com/,no_service
DoFor㈱,https://dofor.co.jp/,kept
ドットウェブ,http://www.e053.com/,no_company
J-TRADE合同会社(ジェイトレード),https://www.j-trade.org/,fetch_failed
㈲苫小牧広告美術社,http://fukui-kanban.boy.jp/,fetch_failed
㈱愛京広告,https://aikyo-ad.com/,fetch_failed
株式会社OTis,https://otis.company/,kept
ミツモリーナ,https://mitsumorina-lp.otis.company/,no_service
㈱アズクリエイション,http://azcre.jp/,kept
ポップアラヤ,https://tomakomai.mypl.net/shop/00000364049/,no_service
㈱E-wings,http://e-wings.jp/,no_company
濱野販促企画㈱,http://www.hamanosp.com/,kept
KNMマーケティングオフィス合同会社,http://knm-moffice.com/,no_company
㈱STAFF,https://www.d-staff.jp/,kept
SipuoFare!,http://www.web-p.jp/,no_service
㈱プロサポ,https://pro-sapo.jp/,kept
㈱プラスアート,http://www.plusart.co.jp/about/,no_service
㈱WORK-S,http://www.work-s-inc.jp/,no_service
週刊求人誌求人君 釧路オフィス,http://www.q-jinkun.info/,no_service
ゲインズ株式会社,https://gainz.co.jp/,kept
デジタルハリウッドSTUDIO青森,https://school.dhw.co.jp/school/aomori/,no_service
ブレイン株式会社青森オフィス,https://www.blayn.co.jp/,no_service
株式会社KIZUNA,https://kizuna-a.co.jp/,hard_exclude
ウェブサポートDRIVER,https://it-driver.jp/,fetch_failed
JapanInsider,https://japaninsider.net/,fetch_failed
株式会社アール・エー・ビーサービス,https://rab-service.co.jp/,kept
㈲岩田広告社,http://www.iwaco.jp/,kept
ACTION,http://www.action-s.jp/index.html,no_service
株式会社ルートビジョン,http://rootvision.tokyo/,fetch_failed
㈱協同,http://www.kyodo-ad.com/,no_service
"Winch,LLC",http://www.winch-llc.jp/,no_service
㈱スマーティ,https://smarty.co.jp/,no_service
株式会社ヒューマンクリエイティブ,https://www.human-c.jp/,kept
㈱フージェット,https://www.fudget.co.jp/,no_service
株式会社ゼストリー,https://hachinohe.mypl.net/shop/00000368278/,no_service
㈱リズム･エージェンシー,http://plus-plus.info/contact,kept
株式会社テクノス,http://www.i-technos.co.jp/,kept
㈱ニシキデザイン,http://nishiki-design.net/,no_service
キヤノンマーケティングジャパン㈱ 盛岡営業所,https://cweb.canon.jp/corporate/outline/location.html,fetch_failed
㈱岩手日報広告社,http://www.inp-ad.com/,no_service
ティーズ,http://www.ad-ts.com/,kept
KOHOメディア株式会社,https://windcross.co.jp/,fetch_failed
株式会社ツバサ,https://tsubasa-co.jp/,kept
ノースコマース株式会社,https://north-commerce.jp/,kept
㈱サキガケアドバ,https://www.s-adv.co.jp/,kept
㈱ウィズ,https://wiz-ad.com/,kept
㈱アド秋田,http://www.ado-akita.jp/,no_service
㈱秋田毎日広告社,http://www.t-mainichi.jp/akita/index.html,no_service
つなぐホームページ,https://tsunagu-hp.jp/,kept
サム・コミュニケーションズ(広告代理店),https://sam-com.co.jp/,kept
ハンズバリュー㈱,https://handsvalue.co.jp/,kept
㈱データスケープ,https://www.datascape.co.jp/,kept
シー･キャド㈱,https://www.c-cad.jp/,kept
㈱山形IS,http://www.yamagata-is.jp/,kept
Focus（広告代理店）,https://focus-yg.com/,no_company
株式会社山新広告社,http://koukokusya-np.co.jp/,kept
㈱ハイスタッフ,http://highstaff.co.jp/,kept
㈱山形アドビューロ,http://www.y-ab.co.jp/,kept
株式会社MTS&プランニング,https://mts-p.jp/,hard_exclude
合同会社シェアード・エスイー,https://s-se.co.jp/,no_service
まいぷれ福島,https://fukushima.mypl.net/,kept
アドポス福島センター,https://www.adpos.jp/company/fukushima/,no_service
アド・エージェント,https://adagent.jp/,no_service
㈱ライカマーケティング,https://laikamarketing.com/,kept
株式会社Rocal,http://rocal.co.jp/,kept
Koriyama Webrage Lab. (株式会社ウェブレッジ),https://webrage.jp/,kept
.WAVE,https://dot-wave.com/,no_service
株式会社アディカ,https://adica.co.jp/,kept
ビオス,https://www.b-i-o-s.co.jp/,kept
SESSION株式会社,https://session-inc.net/,no_service
株式会社 スパーダ・デザイン,https://spada-d.com/,kept
株式会社コスモアトリエホールディングス,http://www.cosmo-a.co.jp/,kept
株式会社ホワイトインタラクティブ,https://www.white-interactive.co.jp/,kept
サンシャイン・ソリューション,https://sun-sol.jp/,no_company
有限会社ビーボックス,https://bbox-i.com/,no_service
株式会社アベ広告,https://f-kanban.jp/member-iwaki-abekoukoku/,no_service
有限会社スエヒロ広告,https://iwaki-kanban.com/,no_service
株式会社 秋南企画,https://shunankikaku.studio.site/,no_service
Hi Magazine,https://hi-maga.com/,no_service
合同会社root2,https://root2.co.jp/,kept
株式会社ドットコム・マーケティング,https://www.com-m.com/,kept
グローカルマーケティング株式会社 新潟事務所,https://glocal-marketing.jp/,kept
イーンスパイア株式会社,https://yokotashurin.com/,kept
くすのき経営事務所,https://kusunoki-keiei.com/,no_company
studio-TH,https://studio-th.net/,kept
有限会社マーケティングプロジェクト,https://www.makepro-niigata.com/,kept
株式会社リプロネクスト 新潟オフィス,https://lipronext.com/,no_service
株式会社アイ･シー･オー,https://www.ico-ad.co.jp/,no_service
株式会社新潟日報メディアネット,http://www.nnj-net.co.jp/,fetch_failed
株式会社 中央広告,https://ad-chukoh.co.jp/,kept
株式会社流通広告社,http://ryuko-inc.com/,kept
