company_name,url,address,phone,maps_url,service_evidence,pages_checked
株式会社ホワイトカンパニー,https://white-co.jp,〒001-0045 北海道札幌市北区麻生町1,011-563-9955,,SNS platform + operation service,https://white-co.jp/company/ | https://white-co.jp/business/ | https://white-co.jp/inquiry/
合同会社SuzuLabo（スズラボ）,https://suzulabo.co.jp,〒063-0862 北海道札幌市西区八軒二条東3,070-8999-9932,,SNS platform + operation service,https://suzulabo.co.jp/service/nurturing/ | https://suzulabo.co.jp/about/ | https://suzulabo.co.jp/service/ | https://suzulabo.co.jp/company/
株式会社フィルムリンク,https://www.filmlink.jp,〒062-0933 北海道札幌市豊平区平岸3,,,SNS platform + operation service,https://www.filmlink.jp/staff/ | https://www.filmlink.jp/about/ | https://www.filmlink.jp/service/ | https://www.filmlink.jp/contact/
株式会社アサプリ ルースター事業部,https://www.rooster.co.jp,〒103-0012 東京都中央区日本橋堀留町2,03-3669-3790,,SNS platform + operation service,https://www.rooster.co.jp/news/news-detail.php?id=28 | https://www.rooster.co.jp/
・株式会社PR TIMES,https://www.hsc.or.jp,〒107-0052 東京都港区赤坂1,011-232-2001,,SNS platform + operation service,https://www.hsc.or.jp/about_us/renkei_prtimes/ | https://www.hsc.or.jp/access/ | https://www.hsc.or.jp/consul/internet_contact/ | https://www.hsc.or.jp/consul_cat/marketing/
Webアドバンスは株式会社フロムノースが運営しています。,https://web-advance.co.jp,〒060-0033 北海道札幌市中央区北3,011-206-9270,,SNS運用代行,https://web-advance.co.jp/media/company/ | https://web-advance.co.jp/media/contact/ | https://web-advance.co.jp/media/contact/
株式会社MIRAIZU,https://www.miraizu-inc.jp,〒060-0004 北海道札幌市中央区北4,050-5897-0413,,SNS platform + operation service,https://www.miraizu-inc.jp/company/ | https://www.miraizu-inc.jp/contact/ | https://www.miraizu-inc.jp/contact | https://www.miraizu-inc.jp/about/
株式会社CPS,http://www.cps-1.co.jp,〒001-0014 北海道札幌市北区北1,011-214-1390,,SNS platform + operation service,http://www.cps-1.co.jp/company/
株式会社Goals,https://goals.co.jp,〒108-0014 東京都港区芝5,03-6823-5428,,SNS platform + operation service,https://goals.co.jp/news/pr/entry-800/ | https://goals.co.jp/ | https://goals.co.jp/company/message/ | https://goals.co.jp/company/philosophy/
株式会社クリエイティブネットドア,https://www.cn-door.com,〒060-0042 北海道札幌市中央区大通西5,011-280-2371,,SNSマーケティング,https://www.cn-door.com/company/recruit/videocreator/ | https://www.cn-door.com/service/ | https://www.cn-door.com/service/production/ | https://www.cn-door.com/service/production/brand-site/
