company_name,url,address,phone,maps_url,service_evidence,pages_checked
株式会社タスクライズ,https://taskraiz.net,〒400-0046 山梨県甲府市下石田２,055-268-2960,,SNS platform + operation service,https://taskraiz.net/person/ | https://taskraiz.net/jigyo/ | https://taskraiz.net/companyoverview/ | https://taskraiz.net/contact/
株式会社TAS,https://www.tasnet.co.jp,〒914-0812 福井県敦賀市昭和町2,0770-24-3501,,SNS platform + operation service,https://www.tasnet.co.jp/business/sib/saas/ | https://www.tasnet.co.jp/business/ | https://www.tasnet.co.jp/corporateinfo/ | https://www.tasnet.co.jp/corporateinfo/greeting/
株式会社リック,https://www.lic-mydo.com,〒417-0826 静岡県富士市中里2,0120-69-5365,,SNS platform + operation service,https://www.lic-mydo.com/works/ | https://www.lic-mydo.com/service/ | https://www.lic-mydo.com/service/posting_service/ | https://www.lic-mydo.com/service/posting_service/posting/
"aiESG, Inc.",https://aiesg.co.jp,〒105-7508 東京都港区海岸 1,092-419-2598,,SNS platform + operation service,https://aiesg.co.jp/topics/news/250922-business-solution/ | https://aiesg.co.jp/aboutus/ | https://aiesg.co.jp/service/ | https://aiesg.co.jp/company/
EXEDIA Holdings LLC,https://exedia.biz,〒540-0026 大阪府大阪市中央区内本町1,,,SNS platform + operation service,https://exedia.biz/4598 | https://exedia.biz/about_exedia | https://exedia.biz/service
NTTタウンページ株式会社,https://www.ntttp-dlead.com,〒164-0011 東京都中野区中央 3,,,SNS platform + operation service,https://www.ntttp-dlead.com/works/profession/saizawa-syakai-hoken-roumusi-zimusyo-sama.html | https://www.ntttp-dlead.com/services/ | https://www.ntttp-dlead.com/services/homepage-sakusei-service/ | https://www.ntttp-dlead.com/services/contents-sakusei-service/
細川商事株式会社,https://hosokawashoji.co.jp,〒510-0042 三重県四日市市高砂町1,059-351-7171,,SNS platform + operation service,https://hosokawashoji.co.jp/entry-form/ | https://hosokawashoji.co.jp/business/ | https://hosokawashoji.co.jp/company/ | https://hosokawashoji.co.jp/contact/
株式会社linkwin,https://clinic.linkwin.jp,〒860-0078 熊本県熊本市中央区京町1,0120-983-581,,SNS platform + operation service,https://clinic.linkwin.jp/webdesign/ | https://clinic.linkwin.jp/webdesign/service/ | https://clinic.linkwin.jp/webdesign/company/ | https://clinic.linkwin.jp/webdesign/service/
2026 YAOYA Inc.,https://yaoya.io,〒550-0014 大阪府大阪市西区北堀江1,06-7713-2060,,SNS platform + operation service,https://yaoya.io/ | https://yaoya.io/service | https://yaoya.io/about | https://yaoya.io/contact
株式会社モビックス,https://mobix-car.com,〒350-1335 埼玉県狭山市柏原3,,,SNS platform + operation service,https://mobix-car.com/ | https://mobix-car.com/%E3%82%B5%E3%83%BC%E3%83%93%E3%82%B9%E4%B8%80%E8%A6%A7/ | https://mobix-car.com/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/
インクリメントラボ株式会社,https://www.incrementlab.com,〒453-0018 愛知県名古屋市中村区佐古前町1,052-485-4061,,SNS platform + operation service,https://www.incrementlab.com/work.html | https://www.incrementlab.com/contact.html | https://www.incrementlab.com/service.html | https://www.incrementlab.com/profile.html
Higashikaigan Inc.,https://oscar-japan.co.jp,〒816-0864 福岡県春日市須玖北5,092-585-5605,,SNS platform + operation service,https://oscar-japan.co.jp/business/ | https://oscar-japan.co.jp/company/ | https://oscar-japan.co.jp/contact/
株式会社Gluuche,https://gluuche.com,〒503-0904 岐阜県大垣市桐ヶ崎町6,,,SNS運用代行,https://gluuche.com/ | https://gluuche.com/contact | https://gluuche.com/company | https://gluuche.com/service-01
株式会社アババイ,https://www.ababai.nagoya,〒465-0025 愛知県名古屋市名東区上社4,052-715-6060,,SNSマーケティング / SNS運用代行,https://www.ababai.nagoya/company | https://www.ababai.nagoya/contact | https://www.ababai.nagoya/about | https://www.ababai.nagoya/contact
株式会社SSブレイン,https://ss-brain.com,〒430-0904 静岡県浜松市中央区中沢町2,053-401-2260,,SNS運用,https://ss-brain.com/outline/ | https://ss-brain.com/inquiry/
ブリューエン株式会社,https://bluhen.org,〒507-0033 岐阜県多治見市本町 6,050-1791-0275,,SNS platform + operation service,https://bluhen.org/tag/%E3%82%A4%E3%83%B3%E3%83%90%E3%82%A6%E3%83%B3%E3%83%89/ | https://bluhen.org/about/ | https://bluhen.org/work/ | https://bluhen.org/contact/
ZeLo FAS株式会社,https://zelojapan.com,〒135-0061 東京都江東区豊洲三丁目,03-5859-0310,,SNS platform + operation service,https://zelojapan.com/member/tomonori-nagano | https://zelojapan.com/about-zelo | https://zelojapan.com/service | https://zelojapan.com/contact
株式会社ココロバレ,https://cocorobare.com,〒466-0064 愛知県名古屋市昭和区鶴舞1,052-990-3500,,SNS platform + operation service,https://cocorobare.com/works/chouchou/ | https://cocorobare.com/about/ | https://cocorobare.com/corporate/ | https://cocorobare.com/corporate/corporate-site/
株式会社cantik,https://cantik.co.jp,〒252-0314 神奈川県相模原市南区南台5,080-7084-3102,,SNS運用 / SNSマーケティング,https://cantik.co.jp/shigyo/ | https://cantik.co.jp/about/ | https://cantik.co.jp/contact/ | https://cantik.co.jp/contact/?service=web
AZGRAPH inc. All Rights Reserved.,https://azgraph.jp,〒399-8301 長野県安曇野市穂高有明3,0263-88-2086,,SNS platform + operation service,https://azgraph.jp/ | https://azgraph.jp/about/ | https://azgraph.jp/service/ | https://azgraph.jp/contact/
2026 レゾンプランニング株式会社,https://www.raisonplanning.jp,〒509-0106 岐阜県各務原市各務西町1,058-377-2124,,SNS platform + operation service,https://www.raisonplanning.jp/?page_id=14 | https://www.raisonplanning.jp/?page_id=15
株式会社エアロクルーズ,https://www.sco-adproduce.com,〒509-0147 岐阜県各務原市鵜沼川崎町2,,,SNS platform + operation service,https://www.sco-adproduce.com/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/ | https://www.sco-adproduce.com/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/ | https://www.sco-adproduce.com/%E3%81%8A%E5%95%8F%E5%90%88%E3%82%8F%E3%81%9B/
㈱集客デザイン研究所,https://acd.bz,〒411-0858 静岡県三島市中央町6,,,SNS platform + operation service,https://acd.bz/company/ | https://acd.bz/business/ | https://acd.bz/contact/
株式会社アシロ,https://houmu-pro.com,〒604-8101 京都府京都市中京区柳馬場通御池下る柳八幡町6,075-254-7977,,SNS platform + operation service,https://houmu-pro.com/offices/kyoto/118/ | https://houmu-pro.com/corporatelegal/ | https://houmu-pro.com/offices/kyoto/corporate-governance/ | https://houmu-pro.com/offices/corporate-governance/
株式会社わかせ建設,https://www.rock-river.jp,〒417-0801 静岡県富士市大淵3,0545-87-2709,,SNS platform + operation service,https://www.rock-river.jp/case/ | https://www.rock-river.jp/company/ | https://www.rock-river.jp/contact/form.php | https://www.rock-river.jp/case/company/347/
株式会社アーティスティックス,https://hp-shizuoka.jp,〒410-0056 静岡県沼津市高島町 1,055-928-6500,,SNS platform + operation service,https://hp-shizuoka.jp/ | https://hp-shizuoka.jp/ | https://hp-shizuoka.jp/service/ | https://hp-shizuoka.jp/service/corporate_site/
