"company_name","url","address","phone","maps_url","area_hint","query"
"株式会社シティネット 横浜本社｜横浜市 不動産売買","https://www.citinet.jp/","横浜市 楠町１４−５","045-317-5501","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%B7%E3%83%86%E3%82%A3%E3%83%8D%E3%83%83%E3%83%88+%E6%A8%AA%E6%B5%9C%E6%9C%AC%E7%A4%BE%EF%BD%9C%E6%A8%AA%E6%B5%9C%E5%B8%82+%E4%B8%8D%E5%8B%95%E7%94%A3%E5%A3%B2%E8%B2%B7/data=!4m7!3m6!1s0x60185c08ebcf3665:0xf0fcb750e02f1bba!8m2!3d35.4670639!4d139.6131374!16s%2Fg%2F1tj1s14b!19sChIJZTbP6whcGGARuhsv4FC3_PA?authuser=0&hl=ja&rclk=1","横浜市","横浜市 不動産マーケティング会社"
"株式会社アメックス","https://www.amex-u.com/","横浜市 相生町４丁目６４ 関内馬車道CORKビル 8階","045-315-5708","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A2%E3%83%A1%E3%83%83%E3%82%AF%E3%82%B9/data=!4m7!3m6!1s0x60185cedbcfd3d8d:0xb6b14847e684e329!8m2!3d35.4475345!4d139.6368606!16s%2Fg%2F11n7m1qh22!19sChIJjT39vO1cGGARKeOE5kdIsbY?authuser=0&hl=ja&rclk=1","横浜市","横浜市 不動産マーケティング会社"
"株式会社GOIng 横浜本店","https://www.going-519.co.jp/","横浜市 北幸２丁目１−２２ 2階","045-577-9058","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BEGOIng+%E6%A8%AA%E6%B5%9C%E6%9C%AC%E5%BA%97/data=!4m7!3m6!1s0x60185d6aff46346f:0x919c2fefd6b65ddc!8m2!3d35.4661174!4d139.6178912!16s%2Fg%2F11ydz_cxgk!19sChIJbzRG_2pdGGAR3F221u8vnJE?authuser=0&hl=ja&rclk=1","横浜市","横浜市 不動産マーケティング会社"
"横浜不動産再生パートナーズ株式会社","https://yokohama-saisei-partners.co.jp/","横浜市 伊勢佐木町６丁目１４６−３ ストーク伊勢佐木六番館 2F","045-341-3603","https://www.google.com/maps/place/%E6%A8%AA%E6%B5%9C%E4%B8%8D%E5%8B%95%E7%94%A3%E5%86%8D%E7%94%9F%E3%83%91%E3%83%BC%E3%83%88%E3%83%8A%E3%83%BC%E3%82%BA%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE/data=!4m7!3m6!1s0x60185d6ac3453c37:0xd0d413c1510707b0!8m2!3d35.4388998!4d139.6245293!16s%2Fg%2F11z6pc8lxl!19sChIJNzxFw2pdGGARsAcHUcET1NA?authuser=0&hl=ja&rclk=1","横浜市","横浜市 不動産マーケティング会社"
"株式会社KIZUNA","https://www.kp-yokohama.co.jp/","横浜市 不老町２丁目９−１ 関内ワイズビル ２F","045-323-9009","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BEKIZUNA/data=!4m7!3m6!1s0x60185d676a45f7fd:0x59458056846a4c23!8m2!3d35.4420515!4d139.6360438!16s%2Fg%2F11s90g79mw!19sChIJ_fdFamddGGARI0xqhFaARVk?authuser=0&hl=ja&rclk=1","横浜市","横浜市 不動産マーケティング会社"
"エルスピートリアルティ株式会社","https://ls-realty.co.jp/","横浜市 扇町２丁目４番２ 横浜関内京浜ビル３Ｆ","045-325-8655","https://www.google.com/maps/place/%E3%82%A8%E3%83%AB%E3%82%B9%E3%83%94%E3%83%BC%E3%83%88%E3%83%AA%E3%82%A2%E3%83%AB%E3%83%86%E3%82%A3%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE/data=!4m7!3m6!1s0x60185ddc0d847a45:0x9597b0e07fc784ed!8m2!3d35.4409243!4d139.638873!16s%2Fg%2F11kh41k6qb!19sChIJRXqEDdxdGGAR7YTHf-Cwl5U?authuser=0&hl=ja&rclk=1","横浜市","横浜市 不動産マーケティング会社"
"株式会社いえまる","http://www.iemarunet.co.jp/","川崎市 砂子１丁目2−１２ ハレーちとせ 502","044-201-6130","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%81%84%E3%81%88%E3%81%BE%E3%82%8B/data=!4m7!3m6!1s0x60185e2d8626087f:0x8c38e3601707805a!8m2!3d35.5320056!4d139.7016477!16s%2Fg%2F1tqyfgns!19sChIJfwgmhi1eGGARWoAHF2DjOIw?authuser=0&hl=ja&rclk=1","川崎市","川崎市 不動産マーケティング会社"
"輝エステート株式会社","https://hikariestate.co.jp/","川崎市 桜本２丁目４−１０ 2階","044-201-7875","https://www.google.com/maps/place/%E8%BC%9D%E3%82%A8%E3%82%B9%E3%83%86%E3%83%BC%E3%83%88%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE/data=!4m7!3m6!1s0x601867ccfa20686f:0xea8cc9819b8f570c!8m2!3d35.5211344!4d139.7229147!16s%2Fg%2F11n3m2psb9!19sChIJb2gg-sxnGGARDFePm4HJjOo?authuser=0&hl=ja&rclk=1","川崎市","川崎市 不動産マーケティング会社"
"株式会社KAERO","https://kaero-08.jp/","川崎市 大宮町14−５ 尊昌ビル ６F","044-589-5708","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BEKAERO/data=!4m7!3m6!1s0x6018616fc4db4a03:0xa4bba29569e6f6a4!8m2!3d35.531418!4d139.6927582!16s%2Fg%2F11kby7ysg3!19sChIJA0rbxG9hGGARpPbmaZWiu6Q?authuser=0&hl=ja&rclk=1","川崎市","川崎市 不動産マーケティング会社"
"住まいる川崎","http://www.smilekawasaki.com/","川崎市 砂子２丁目６−２ 三恵ビル 5F","044-222-0540","https://www.google.com/maps/place/%E4%BD%8F%E3%81%BE%E3%81%84%E3%82%8B%E5%B7%9D%E5%B4%8E/data=!4m7!3m6!1s0x601860a2f24ba7d3:0x73e46f50652c40cf!8m2!3d35.5288281!4d139.6995993!16s%2Fg%2F113jq7l87!19sChIJ06dL8qJgGGARz0AsZVBv5HM?authuser=0&hl=ja&rclk=1","川崎市","川崎市 不動産マーケティング会社"
