company_name,url,address,phone,maps_url,service_evidence,pages_checked
株式会社まるしん商事,https://www.marushin-corp.co.jp,〒063-0051 北海道札幌市西区宮の沢1,011-661-9777,,SNS platform + operation service,https://www.marushin-corp.co.jp/web/ | https://www.marushin-corp.co.jp/company/ | https://www.marushin-corp.co.jp/contact/
株式会社ルシダス,https://www.lucidas.co.jp,〒078-8382 北海道旭川市西神楽2,,,SNS platform + operation service,https://www.lucidas.co.jp/casestudy | https://www.lucidas.co.jp/service | https://www.lucidas.co.jp/company | https://www.lucidas.co.jp/company/team
Aidma Holdings Inc. All Rights Reserved.,https://biz-maps.com,〒062-0053 北海道札幌市豊平区月寒東三条1,,,SNS広告運用,https://biz-maps.com/s/prefs/1/b-inds/55 | https://biz-maps.com/contact
株式会社アイディアサンタ,https://ideasanta.com,〒070-0841 北海道旭川市大町1,0166-73-6711,,SNS platform + operation service,https://ideasanta.com/company/ | https://ideasanta.com/contact/ | https://ideasanta.com/result_category/web_company/ | https://ideasanta.com/contact/
2025 DENTSU CORPORATE ONE INC. ALL RIGHTS RESERVED.,https://www.japan.dentsu.com,〒105-7050 東京都港区東新橋1,03-6217-6600,,SNS platform + operation service,https://www.japan.dentsu.com/jp/ournetwork.html | https://www.japan.dentsu.com/jp/about/message.html | https://www.japan.dentsu.com/jp/about.html
株式会社ブログル,https://blogle.co.jp,〒141-0001 東京都品川区北品川5,,,SNS platform + operation service,https://blogle.co.jp/company | https://blogle.co.jp/services | https://blogle.co.jp/contact
エス・エス・ピー株式会社,https://s-ssp.co.jp,〒062-0903 北海道札幌市豊平区豊平3,011-598-6199,,SNS platform + operation service,https://s-ssp.co.jp/service/ | https://s-ssp.co.jp/about-spp/ | https://s-ssp.co.jp/company/ | https://s-ssp.co.jp/contact/
Cross Propworks Inc. All Rights Reserved.,https://www.propworks.co.jp,〒163-1424 東京都新宿区西新宿3,,,SNS運用 / SNS運用支援,https://www.propworks.co.jp/service/sns.html | https://www.propworks.co.jp/about/index.html | https://www.propworks.co.jp/form/contact.html
Ritz-Computer Inc.,https://ritz-web.net,〒041-0811 北海道函館市富岡町3,0138-83-8222,,Instagram運用代行,https://ritz-web.net/ | https://ritz-web.net/about/ | https://ritz-web.net/about/
株式会社ハイネット,https://ec.hi-net.co.jp,〒031-0072 青森県八戸市城下4,0178-20-8041,,SNS platform + operation service,https://ec.hi-net.co.jp/production.html | https://ec.hi-net.co.jp/companyprofile.html | https://ec.hi-net.co.jp/contact.html
株式会社協同,https://www.kyodo-ad.com,〒030-0812 青森県青森市堤町2,017-777-4191,,SNS platform + operation service,https://www.kyodo-ad.com/works.html | https://www.kyodo-ad.com/about.html
株式会社 太洋堂,https://www.love.co.jp,〒104-0033 東京都中央区新川1,075-323-9329,,SNS platform + operation service,https://www.love.co.jp/inq/shourokuya/index.html | https://www.love.co.jp | https://www.love.co.jp | https://www.love.co.jp
必須 (例：株式会社 心理商事),https://hsmana.com,〒041-0844 北海道函館市川原町1,03-0000-0000,,SNS platform + operation service,https://hsmana.com/consulting | https://hsmana.com/free/profile | https://hsmana.com/free/access | https://hsmana.com/free/profile
名古屋の広告代理店 株式会社アクティブフェローズ,https://www.a-fellows.co.jp,〒461-0004 愛知県名古屋市東区葵1,,,SNS platform + operation service,https://www.a-fellows.co.jp/jirei_web.html | https://www.a-fellows.co.jp/contact.html | https://www.a-fellows.co.jp/campany.html
