"company_name","url","address","phone","maps_url","status"
"（株）アイジャスト","http://www.ijust.jp","東京都千代田区麹町3-5-2 ビュレックス麹町4階","03-6261-3770","https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%8D%83%E4%BB%A3%E7%94%B0%E5%8C%BA%E9%BA%B9%E7%94%BA3-5-2%20%E3%83%93%E3%83%A5%E3%83%AC%E3%83%83%E3%82%AF%E3%82%B9%E9%BA%B9%E7%94%BA4%E9%9A%8E","未送信"
"（株）ｅｃｂｅｉｎｇ","https://www.ecbeing.net/","東京都渋谷区渋谷2-15-1渋谷クロスタワー","03-3486-5259","https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%8B%E8%B0%B7%E5%8C%BA%E6%B8%8B%E8%B0%B72-15-1%E6%B8%8B%E8%B0%B7%E3%82%AF%E3%83%AD%E3%82%B9%E3%82%BF%E3%83%AF%E3%83%BC","未送信"
"（株）インターファクトリー","https://www.interfactory.co.jp/","東京都千代田区富士見2丁目10番2号飯田橋ｸﾞﾗﾝ・ﾌﾞﾙｰﾑ4階","","https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%8D%83%E4%BB%A3%E7%94%B0%E5%8C%BA%E5%AF%8C%E5%A3%AB%E8%A6%8B2%E4%B8%81%E7%9B%AE10%E7%95%AA2%E5%8F%B7%E9%A3%AF%E7%94%B0%E6%A9%8B%EF%BD%B8%EF%BE%9E%EF%BE%97%EF%BE%9D%E3%83%BB%EF%BE%8C%EF%BE%9E%EF%BE%99%EF%BD%B0%EF%BE%914%E9%9A%8E","未送信"
"（株）ＡＤＫダイレクト","https://www.adk-direct.jp/","105-6312 東京都港区虎ノ門1-23-1虎ノ門ヒルズ森タワー12階","","https://www.google.com/maps/search/?api=1&query=105-6312%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E8%99%8E%E3%83%8E%E9%96%801-23-1%E8%99%8E%E3%83%8E%E9%96%80%E3%83%92%E3%83%AB%E3%82%BA%E6%A3%AE%E3%82%BF%E3%83%AF%E3%83%BC12%E9%9A%8E","未送信"
"（株）ＡＤＫマーケティング・ソリューションズ","https://www.adkms.jp/","東京都港区虎ノ門1-23-1虎ノ門ヒルズ森タワー","","https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E8%99%8E%E3%83%8E%E9%96%801-23-1%E8%99%8E%E3%83%8E%E9%96%80%E3%83%92%E3%83%AB%E3%82%BA%E6%A3%AE%E3%82%BF%E3%83%AF%E3%83%BC","未送信"
"（株）エシカライブ","http://ethicalive.jp/","東京都港区赤坂1-12-12 榎坂ビル","03-5575-5160","https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E8%B5%A4%E5%9D%821-12-12%20%E6%A6%8E%E5%9D%82%E3%83%93%E3%83%AB","未送信"
"（株）カスタマーリレーションテレマーケティング","http://www.crtm.co.jp/","大阪府大阪市北区曽根崎1-2-9 梅新ファーストビル","","https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A4%A7%E9%98%AA%E5%B8%82%E5%8C%97%E5%8C%BA%E6%9B%BD%E6%A0%B9%E5%B4%8E1-2-9%20%E6%A2%85%E6%96%B0%E3%83%95%E3%82%A1%E3%83%BC%E3%82%B9%E3%83%88%E3%83%93%E3%83%AB","未送信"
"（株）ＧＲＯＷＴＨ　ＶＥＲＳＥ","https://growth-verse.ai","105-6238 東京都港区愛宕2-5-1愛宕グリーンヒルズMORIタワー38F","","https://www.google.com/maps/search/?api=1&query=105-6238%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E6%84%9B%E5%AE%952-5-1%E6%84%9B%E5%AE%95%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%83%92%E3%83%AB%E3%82%BAMORI%E3%82%BF%E3%83%AF%E3%83%BC38F","未送信"
"サヴァリ（株）","https://savari.jp/","東京都中央区東日本橋二丁目4番1号","03-6825-5538","https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%AD%E5%A4%AE%E5%8C%BA%E6%9D%B1%E6%97%A5%E6%9C%AC%E6%A9%8B%E4%BA%8C%E4%B8%81%E7%9B%AE4%E7%95%AA1%E5%8F%B7","未送信"
"ＺＥＴＡ（株）","https://zeta.inc","1540024 東京都世田谷区三軒茶屋2-11-22サンタワーズセンタービル17F","0120-859-433","https://www.google.com/maps/search/?api=1&query=1540024%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%96%E7%94%B0%E8%B0%B7%E5%8C%BA%E4%B8%89%E8%BB%92%E8%8C%B6%E5%B1%8B2-11-22%E3%82%B5%E3%83%B3%E3%82%BF%E3%83%AF%E3%83%BC%E3%82%BA%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%93%E3%83%AB17F","未送信"
"（株）ゼネラルアサヒ","http://www.generalasahi.co.jp/","福岡県福岡市東区松田3-777","092-611-8311","https://www.google.com/maps/search/?api=1&query=%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%A6%8F%E5%B2%A1%E5%B8%82%E6%9D%B1%E5%8C%BA%E6%9D%BE%E7%94%B03-777","未送信"
"（株）ダーウィンズ","http://www.darwinz.jp/","東京都千代田区神田三崎町3-8-5 千代田JEBL 5F","03-6862-7310","https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%8D%83%E4%BB%A3%E7%94%B0%E5%8C%BA%E7%A5%9E%E7%94%B0%E4%B8%89%E5%B4%8E%E7%94%BA3-8-5%20%E5%8D%83%E4%BB%A3%E7%94%B0JEBL%205F","未送信"
"（株）ダイレクト・ホールディングス","https://direct-holdings.co.jp/","東京都新宿区西新宿3-20-2東京ｵﾍﾟﾗｼﾃｨﾀﾜｰ39階","03-6416-4822","https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%96%B0%E5%AE%BF%E5%8C%BA%E8%A5%BF%E6%96%B0%E5%AE%BF3-20-2%E6%9D%B1%E4%BA%AC%EF%BD%B5%EF%BE%8D%EF%BE%9F%EF%BE%97%EF%BD%BC%EF%BE%83%EF%BD%A8%EF%BE%80%EF%BE%9C%EF%BD%B039%E9%9A%8E","未送信"
"（株）ダイレクトマーケティンググループ","http://www.dmg-one.co.jp/","東京都千代田区飯田橋3-2-2 飯田橋3丁目ビル8階","03-6261-5399","https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%8D%83%E4%BB%A3%E7%94%B0%E5%8C%BA%E9%A3%AF%E7%94%B0%E6%A9%8B3-2-2%20%E9%A3%AF%E7%94%B0%E6%A9%8B3%E4%B8%81%E7%9B%AE%E3%83%93%E3%83%AB8%E9%9A%8E","未送信"
"（株）ディーエムネットワーク","https://www.dmnetwork.jp/","福岡県福岡市東区馬出1-13-9D-1ﾋﾞﾙ701","092-632-7778","https://www.google.com/maps/search/?api=1&query=%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%A6%8F%E5%B2%A1%E5%B8%82%E6%9D%B1%E5%8C%BA%E9%A6%AC%E5%87%BA1-13-9D-1%EF%BE%8B%EF%BE%9E%EF%BE%99701","未送信"
"（株）ディー・クリエイト","http://www.d-create.co.jp","105-0014 東京都港区芝2-14-5","","https://www.google.com/maps/search/?api=1&query=105-0014%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E8%8A%9D2-14-5","未送信"
"（株）Dダイレクションズ","https://d-direction.jp/","108-0014 東京都港区芝4-1-23三田NNビル15階","","https://www.google.com/maps/search/?api=1&query=108-0014%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E8%8A%9D4-1-23%E4%B8%89%E7%94%B0NN%E3%83%93%E3%83%AB15%E9%9A%8E","未送信"
"（株）ディレクタス","http://www.direct-us.jp/","東京都中央区銀座4-10-3セントラルビル7F","","https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%AD%E5%A4%AE%E5%8C%BA%E9%8A%80%E5%BA%A74-10-3%E3%82%BB%E3%83%B3%E3%83%88%E3%83%A9%E3%83%AB%E3%83%93%E3%83%AB7F","未送信"
"（株）フォー・レディー","http://www.forlady.co.jp/","東京都中央区銀座1-16-7銀座大栄ビル9F","03-3545-0461","https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%AD%E5%A4%AE%E5%8C%BA%E9%8A%80%E5%BA%A71-16-7%E9%8A%80%E5%BA%A7%E5%A4%A7%E6%A0%84%E3%83%93%E3%83%AB9F","未送信"
