"company_name","url","address","phone","maps_url","status"
"株式会社 AbemaTV","https://abematv.co.jp/","〒150-0042 東京都渋谷区宇田川町40番1号 Abema Towers\n\u003C\u002Ftd\u003E\n \u003C\u002Ftr\u003E\n \u003Ctr\u003E\n \u003Ct","","",""
"カタリナマーケティングジャパン株式会社","https://catalinamarketing.co.jp/","〒105-0001 東京都港区虎ノ門二丁目2番1号 住友不動産虎ノ門タワー33階","03-6748-3400","",""
"株式会社 クライド","https://www.craid-inc.com/","〒150-0044 東京都渋谷区円山町3番6号 E・スペースタワー 8F","03-5728-5880","",""
"株式会社 CMerTV","https://www.cmertv.co.jp/","〒100-0005 東京都千代田区丸の内3-3-1 新東京ビル4階","03-6263-9905","",""
"株式会社 Japan Nexus Intelligence","https://j-ni.com/","〒162-0843 東京都新宿区市谷田町3丁目8","03-5579-2597","",""
"ソフトバンク株式会社","https://www.softbank.jp/","〒105-7529 東京都港区海岸一丁目7番1号","03-6889-2000","",""
"TOPPAN株式会社","https://www.toppan.com/ja/","〒112-8531 東京都文京区水道1-3-3","","",""
"株式会社 PECO","https://corp.peco-japan.com/","〒151-0051 東京都渋谷区千駄ヶ谷3-60-7","","",""
"ユナイテッドマーケティングテクノロジーズ株式会社","https://mt.united.jp/","〒150-0002 東京都渋谷区渋谷1-2-5 MFPR渋谷ビル","","",""
"楽天グループ株式会社","https://corp.rakuten.co.jp/","〒158-0094 東京都世田谷区玉川一丁目14番1号","050-5581-6910","",""
