company_name,url,address,phone,maps_url,service_evidence,pages_checked
NTTタウンページ株式会社,https://www.ntttp-dlead.com,〒164-0011 東京都中野区中央 3,,,SNS platform + operation service,https://www.ntttp-dlead.com/works/clinic/saika-ityou-byouin-sama.html | https://www.ntttp-dlead.com/services/ | https://www.ntttp-dlead.com/services/homepage-sakusei-service/ | https://www.ntttp-dlead.com/services/contents-sakusei-service/
株式会社セブンスフロア :: 経営コンサルティング、経営管理指標、数値管理、数値分析、Web広告効果測定、ネットビジネス起業支援,https://www.7thfloor.co.jp,〒261-7102 千葉県千葉市美浜区中瀬2,043-441-6107,,SNS platform + operation service,https://www.7thfloor.co.jp/lp/funeral_marketing/
Aidma Holdings Inc. All Rights Reserved.,https://www.aidma-hd.jp,〒141-0021 東京都品川区上大崎2,03-6455-7935,,SNS運用,https://www.aidma-hd.jp/case/zirei-461/ | https://www.aidma-hd.jp/vision/ | https://www.aidma-hd.jp/profile/ | https://www.aidma-hd.jp/service/
株式会社フジテックス,https://med.fjtex.co.jp,〒164-0001 東京都中野区中野二丁目,,,SNS platform + operation service,https://med.fjtex.co.jp/service/support/?srsltid=AfmBOop4pMaK7P8oWFWIOfeROSHlOZT2gDG7RkzkDVBKXD8C6hlBDpZ8 | https://med.fjtex.co.jp/service/ | https://med.fjtex.co.jp/service/healthy/ | https://med.fjtex.co.jp/service/support/
株式会社 博報堂プロダクツ,https://orange-goat-507a8ebc4ca85c6e.znlc.jp,〒135-8619 東京都江東区豊洲5,03-5144-7306,,SNS platform + operation service,https://orange-goat-507a8ebc4ca85c6e.znlc.jp/solutions/groups/
株式会社アクセルパートナーズ,https://dev.listing-partners.com,〒141-0022 東京都品川区東五反田4,0120-659-057,,SNS platform + operation service,https://dev.listing-partners.com/member/shirai/ | https://dev.listing-partners.com/company/ | https://dev.listing-partners.com/form/
sozo.inc,https://www.sozoinc.jp,〒102-0073 東京都千代田区九段北１,03-3222-0870,,SNS platform + operation service,https://www.sozoinc.jp/school/e-learning/interview01 | https://www.sozoinc.jp/about | https://www.sozoinc.jp/about/atsumi | https://www.sozoinc.jp/service
2018 XROSS SPORTS MARKETING INC.,https://www.xsmktg.com,〒101-0054 東京都千代田区神田錦町3,03-5282-7655,,SNS platform + operation service,https://www.xsmktg.com/about/ | https://www.xsmktg.com/about/access/ | https://www.xsmktg.com/about/koukoku/ | https://www.xsmktg.com/contact/
株式会社IRODORI LIFE,https://irodorilife22.jp,〒460-0007 愛知県名古屋市中区新栄２,052-848-7134,,SNS運用,https://irodorilife22.jp/starting_a_business/2e3db372-a4f4-4c17-b04a-6af2aac079d9/ | https://irodorilife22.jp/company/ | https://irodorilife22.jp/contact/
株式会社ビジネス・フォーラム事務局,https://www.b-forum.net,〒101-0047 東京都千代田区内神田1,03-3518-6531,,SNS platform + operation service,https://www.b-forum.net/event/jp770jijh/detail.html | https://www.b-forum.net/quote/ | https://www.b-forum.net/about/ | https://www.b-forum.net/corporate/
SportsEntertainment株式会社,https://spoen.co.jp,〒530-0047 大阪府大阪市北区西天満６,,,SNS運用代行,https://spoen.co.jp/company/ | https://spoen.co.jp/about/ | https://spoen.co.jp/service/ | https://spoen.co.jp/service/company/
株式会社マーケティング研究協会,https://www.marken.co.jp,〒105-0012 東京都港区芝大門1,03-6435-6347,,SNS platform + operation service,https://www.marken.co.jp/seminar/006360post_77.php | https://www.marken.co.jp/company_information/ | https://www.marken.co.jp/company_information/message/ | https://www.marken.co.jp/company_information/member/
株式会社 キックス,https://www.bizloop.jp,〒105-0003 東京都港区西新橋2,019-629-2777,,SNS platform + operation service,https://www.bizloop.jp/t955804/s1/ | https://www.bizloop.jp/t955804/access/s1/ | https://www.bizloop.jp/t955804/est/?s=s1 | https://www.bizloop.jp/c00000102/
株式会社サンウェイ,https://liserju-wedding.com,〒023-0891 岩手県奥州市水沢内匠田5,,,SNS platform + operation service,https://liserju-wedding.com/staff_shunichi_ito/ | https://liserju-wedding.com/about-us/ | https://liserju-wedding.com/contact/
s (C) 2020 Discover Japan Inc. All Rights Reserved.,https://discoverjapan-web.com,〒150-0042 東京都渋谷区宇田川町1,0191-48-4795,,SNS platform + operation service,https://discoverjapan-web.com/article/92436 | https://discoverjapan-web.com/advertising | https://discoverjapan-web.com/company
"スポーツマーケティング&エンターテイメントビジネスのコンサルティング会社 Fan Circle inc,のコーポレートサイト",https://fan-circle.com,〒150-0034 東京都渋谷区代官山町9,,,SNS platform + operation service,https://fan-circle.com/member/ | https://fan-circle.com/service/ | https://fan-circle.com/
株式会社アダチファクトリー,https://www.a-dachi.com,〒130-0026 東京都墨田区両国3,03-6808-1345,,SNSマーケティング,https://www.a-dachi.com/17261998270609 | https://www.a-dachi.com/contacts.html | https://www.a-dachi.com/227797146 | https://www.a-dachi.com/16219300342631
株式会社シンクエイト,https://thinkeight.co.jp,〒460-0005 愛知県名古屋市中区東桜2,052-908-0505,,SNS platform + operation service,https://thinkeight.co.jp/case | https://thinkeight.co.jp/service | https://thinkeight.co.jp/company | https://thinkeight.co.jp/contact
株式会社ウィズプロデュース,https://with-produce.co.jp,〒104-0061 東京都中央区銀座1,03-6697-1884,,SNS運用支援,https://with-produce.co.jp/photo-movie/company | https://with-produce.co.jp/corporate/ | https://with-produce.co.jp/photo-movie/company/company-history | https://with-produce.co.jp/photo-movie/company/message
Aidma Holdings Inc. All Rights Reserved.,https://kei-do.com,〒141-0021 東京都 品川区上大崎 2,03-6455-7935,,SNS運用支援 / Instagram運用 / SNS運用 / SNSマーケティング,https://kei-do.com/interview2/02737/ | https://kei-do.com/interview2/company_size/company-size01/ | https://kei-do.com/interview2/company_size/company-size02/ | https://kei-do.com/interview2/sector/sector04/
"VITAL-NET, Inc. ALL RIGHTS RESERVED.",https://www.vitalnet.jp,〒980-8581 宮城県仙台市青葉区大手町1,022-266-4511,,SNS platform + operation service,https://www.vitalnet.jp/solution/pharmacy | https://www.vitalnet.jp/company/message | https://www.vitalnet.jp/company/outline | https://www.vitalnet.jp/company/philosophy
合同会社Circular Thanks,https://yori-i.org,〒990-8580 山形県山形市城南町1,,,SNS platform + operation service,https://yori-i.org/boardmember/ | https://yori-i.org/about/ | https://yori-i.org/service/ | https://yori-i.org/contact/
国分グループ本社株式会社 公式サイト,https://www.kokubu.co.jp,〒103-8241 東京都中央区日本橋1,03-3276-4000,,SNS platform + operation service,https://www.kokubu.co.jp/touhoku/characteristic/business/ | https://www.kokubu.co.jp/company/group/ | https://www.kokubu.co.jp/touhoku/company/ | https://www.kokubu.co.jp/touhoku/company/greetings/
2026 株式会社ヤマザワ薬品 All rights reserved.,https://www.yamazawa-drg.co.jp,〒990-0025 山形県山形市あこや町3,023-632-3366,,SNS platform + operation service,https://www.yamazawa-drg.co.jp/news/4283 | https://www.yamazawa-drg.co.jp/about/ | https://www.yamazawa-drg.co.jp/contact/
アスリート・マーケティング株式会社,https://www.athletemarketing.co.jp,〒105-0004 東京都港区新橋5,03-6402-3660,,SNS platform + operation service,https://www.athletemarketing.co.jp/member/ | https://www.athletemarketing.co.jp/company/ | https://www.athletemarketing.co.jp/contact/
ソフトウェア開発、ITソリューションの株式会社ブライセン,https://www.brycen.co.jp,〒104-6591 東京都中央区明石町8,03-6261-3612,,SNS platform + operation service,https://www.brycen.co.jp/news/2022/221031-2/ | https://www.brycen.co.jp/company/ | https://www.brycen.co.jp/company/information/ | https://www.brycen.co.jp/service/
株式会社ディーアイシー,https://www.d-ic.com,〒373-0026 群馬県太田市東本町2,0276-60-5440,,SNS platform + operation service,https://www.d-ic.com/news | https://www.d-ic.com/company | https://www.d-ic.com/service | https://www.d-ic.com/service/home-page
