company_name,url,address,phone,maps_url,service_evidence,pages_checked
"インダステクノロジーズ株式会社 （英文名 INDUS technologie, Inc.）",https://www.indus-technologies.io,〒150-0031 東京都渋谷区桜丘町1,,,SNS運用,https://www.indus-technologies.io/
株式会社 OPS,https://www.o-p-s.jp,〒341-0038 埼玉県三郷市中央1,048-951-4083,,SNS platform + operation service,https://www.o-p-s.jp/c_home_page.html | https://www.o-p-s.jp/company.html
バレットグループ株式会社,https://bltinc.co.jp,〒163-0536 東京都新宿区西新宿1,03-5315-0602,,SNS platform + operation service,https://bltinc.co.jp/service/ | https://bltinc.co.jp/company/ | https://bltinc.co.jp/company/mvv/ | https://bltinc.co.jp/company/dmc/
MRSO Inc. All rights reserved.,https://www.mrso.co.jp,〒106-6133 東京都港区六本木6,03-6435-6692,,SNS platform + operation service,https://www.mrso.co.jp/service/ | https://www.mrso.co.jp/ | https://www.mrso.co.jp/company/ | https://www.mrso.co.jp/company/member/
株式会社Fast Fitness Japan,https://www.fastfitnessjapan.jp,〒160-0023 東京都新宿区西新宿六丁目,,,SNS platform + operation service,https://www.fastfitnessjapan.jp/tag/af/ | https://www.fastfitnessjapan.jp/corporate-philosophy/ | https://www.fastfitnessjapan.jp/company/ | https://www.fastfitnessjapan.jp/company/location/
アストロラボ株式会社,https://www.astrolab.co.jp,〒107-0062 東京都港区南青山1,,,SNS platform + operation service,https://www.astrolab.co.jp/digitalmarketing/ | https://www.astrolab.co.jp/aboutus/ | https://www.astrolab.co.jp/dxintroduction/optimization/ | https://www.astrolab.co.jp/dxintroduction/development/
CMO株式会社,https://cmoinc.jp,〒151-0051 東京都渋谷区千駄ヶ谷 5,,,SNS platform + operation service,https://cmoinc.jp/about | https://cmoinc.jp/services | https://cmoinc.jp/services/marketing | https://cmoinc.jp/services/recruiting
2025 TableCheck Inc. All rights reserved,https://www.tablecheck.com,〒104-0061 東京都中央区銀座2,03-5565-0112,,SNS platform + operation service,https://www.tablecheck.com/ja/join/features/analytics/ | https://www.tablecheck.com/ja/join/features/contactless-pay/ | https://www.tablecheck.com/ja/join/about-us/ | https://www.tablecheck.com/ja/join/about-us/team/
株式会社トータルマネジメントビジネス,https://www.total-mb.co.jp,〒104-0033 東京都中央区新川1,075-241-5172,,SNS platform + operation service,https://www.total-mb.co.jp/company/info.html | https://www.total-mb.co.jp/jinzai/index.html | https://www.total-mb.co.jp/contact/agreement.html
Aizoon合同会社,https://aizoon.jp,〒272-0142 千葉県市川市欠真間1,050-8886-8264,,SNS platform + operation service,https://aizoon.jp/ | https://aizoon.jp/marunage.html
2025 NewHistory株式会社. All rights reserved.,https://new-history.co.jp,〒271-0091 千葉県松⼾市本町1,,,SNS platform + operation service,https://new-history.co.jp/services/contents | https://new-history.co.jp/about | https://new-history.co.jp/services/recruitment | https://new-history.co.jp/services/data-support
transcosmos online communications株式会社,https://kanameto.me,〒170-6015 東京都豊島区東池袋三丁目,03-5904-9091,,SNS platform + operation service,https://kanameto.me/second.html | https://kanameto.me/case/sakatacity.html | https://kanameto.me/contact/index.html | https://kanameto.me/company.html
オーパスプラン有限会社,https://opus-plan.net,〒330-8669 埼玉県さいたま市大宮区桜木町１,,,SNS運用代行,https://opus-plan.net/area/saitama/ | https://opus-plan.net/aboutus/ | https://opus-plan.net/services/
事業承継センター株式会社,https://www.jigyousyoukei.co.jp,〒105-0011 東京都港区芝公園3,03-5408-5506,,SNS platform + operation service,https://www.jigyousyoukei.co.jp/2025/04/53968/ | https://www.jigyousyoukei.co.jp/contact/ | https://www.jigyousyoukei.co.jp/aboutus/ | https://www.jigyousyoukei.co.jp/aboutus/ceo/
thinkjam.Inc.,https://thinkjam.co.jp,〒101-0032 東京都千代田区岩本町2,,,SNS platform + operation service,https://thinkjam.co.jp/about/ | https://thinkjam.co.jp/service/ | https://thinkjam.co.jp/service/gathering/ | https://thinkjam.co.jp/service/study/
株式会社博士.com,https://www.j-s-p.com,〒180-0002 東京都武蔵野市吉祥寺東町１,0120-965-805,,SNS platform + operation service,https://www.j-s-p.com/blog/page_988.html | https://www.j-s-p.com/analysis_tool/ | https://www.j-s-p.com/contact_form/
