company_name,url,address,phone,maps_url,service_evidence,pages_checked
プライバシーポリシー,https://www.lycorp.co.jp/ja/company/privacypolicy/,〒102-8282 東京都千代田区紀尾井町1,,,SNS platform + operation service,https://www.lycorp.co.jp/ja/company/privacypolicy/ | https://www.lycorp.co.jp/ja/company/ | https://www.lycorp.co.jp/en/company/privacypolicy/ | https://www.lycorp.co.jp/ko/company/privacypolicy/
地方企業を 支援 するデジタル マーケティング会社 「サンロフト」,https://www.sunloft.co.jp/dx/,〒425-0074 静岡県焼津市柳新屋4,054-626-3366,,SNSマーケティング,https://www.sunloft.co.jp/dx/ | https://www.sunloft.co.jp/dx/about/ | https://www.sunloft.co.jp/dx/contact/ | https://www.sunloft.co.jp/dx/download/
DX・業務効率化 支援,https://www.tax-iwasaki.com/efficiency/,〒410-0022 静岡県沼津市大岡9,055-922-9870,,SNS platform + operation service,https://www.tax-iwasaki.com/efficiency/ | https://www.tax-iwasaki.com/inquiry/ | https://www.tax-iwasaki.com/service/ | https://www.tax-iwasaki.com/outline/
支援 実績紹介,https://www.itc-expert.jp/suppor-tachievement/,〒150-0002 東京都渋谷区渋谷3,,,SNSマーケティング,https://www.itc-expert.jp/suppor-tachievement/ | https://www.itc-expert.jp/contact/
ソリューション実例,https://s-mkg.com/solution.html,〒112-0012 東京都文京区大塚２,03-3941-5639,,SNS platform + operation service,https://s-mkg.com/solution.html | https://s-mkg.com/ | https://s-mkg.com/contact.html
事業詳細・サービス,https://toubundou.co.jp/service/,〒426-0061 静岡県藤枝市田沼一丁目,054-635-1305,,SNS platform + operation service,https://toubundou.co.jp/service/ | https://toubundou.co.jp/ | https://toubundou.co.jp/company/ | https://toubundou.co.jp/contact/
6月5日（金）の「会計事務所5％倶楽部®」参加受付中です,https://obcreate.co.jp/5club/,〒104-0061 東京都中央区銀座６,03-6228-7045,,SNSマーケティング,https://obcreate.co.jp/5club/ | https://obcreate.co.jp/service-2/ | https://obcreate.co.jp/company/ | https://obcreate.co.jp/contact/
藤枝 オフィス開設のお知らせ,https://www.lic-mydo.com/news/detail/117,〒417-0826 静岡県富士市中里2,0120-69-5365,,SNS platform + operation service,https://www.lic-mydo.com/news/detail/117 | https://www.lic-mydo.com/service/ | https://www.lic-mydo.com/service/posting_service/ | https://www.lic-mydo.com/service/posting_service/posting/
株式 会社 DARUMA,https://daruma-creative.com/,〒422-8016 静岡県静岡市駿河区西平松4,,,SNS運用 / SNS運用代行 / Instagram運用代行,https://daruma-creative.com/ | https://daruma-creative.com/about.html | https://daruma-creative.com/service-content.html | https://daruma-creative.com/service-web.html
藤枝 未来DXスクール,https://www.fujiedamirai.jp/,〒426-0067 静岡県 藤枝市 前島1,054-626-3366,,SNS platform + operation service,https://www.fujiedamirai.jp/
BLESSING,https://blessing-llc.com/,〒426-0067 静岡県藤枝市 前島2,,,SNS platform + operation service,https://blessing-llc.com/ | https://blessing-llc.com/company/ | https://blessing-llc.com/inquiry/ | http://blessing-llc.com/inquiry/
会社 概要,https://corp.trip-life.com/company/,〒464-0075 愛知県名古屋市千種区内山三丁目,050-8882-4343,,SNS platform + operation service,https://corp.trip-life.com/company/ | https://corp.trip-life.com/service/ | https://corp.trip-life.com/contact/
愛知県尾張地方のホームページ 制作 ならヲワリウェブ,https://wowari-web.jp/,〒494-0003 愛知県一宮市三条字道東8,0586-82-2196,,SNS platform + operation service,https://wowari-web.jp/ | https://wowari-web.jp/company/ | https://wowari-web.jp/contact/
