company_name,url,address,phone,maps_url,service_evidence,pages_checked
藤枝 オフィス開設のお知らせ,https://www.lic-mydo.com/news/detail/117,〒417-0826 静岡県富士市中里2,0120-69-5365,,SNS platform + operation service,https://www.lic-mydo.com/news/detail/117 | https://www.lic-mydo.com/service/ | https://www.lic-mydo.com/service/posting_service/ | https://www.lic-mydo.com/service/posting_service/posting/
静岡県のホームページ制作,https://cantik.co.jp/areas/shizuoka/,〒252-0314 神奈川県相模原市南区南台5,080-7084-3102,,SNS運用 / SNS運用代行 / SNSマーケティング,https://cantik.co.jp/areas/shizuoka/ | https://cantik.co.jp/about/ | https://cantik.co.jp/contact/ | https://cantik.co.jp/contact/?service=web
プライバシーポリシー,https://www.lycorp.co.jp/ja/company/privacypolicy/,〒102-8282 東京都千代田区紀尾井町1,,,SNS platform + operation service,https://www.lycorp.co.jp/ja/company/privacypolicy/ | https://www.lycorp.co.jp/ja/company/ | https://www.lycorp.co.jp/en/company/privacypolicy/ | https://www.lycorp.co.jp/ko/company/privacypolicy/
藤枝 未来DXスクール,https://www.fujiedamirai.jp/,〒426-0067 静岡県 藤枝市 前島1,054-626-3366,,SNS platform + operation service,https://www.fujiedamirai.jp/
【静岡県中部5市2町】食の商品開発チャレンジに参加する事業者の ...,https://www.city.shizuoka.lg.jp/s2746/s013163.html,〒420-8602 静岡県静岡市葵区追手町5,054-354-2058,,SNS platform + operation service,https://www.city.shizuoka.lg.jp/s2746/s013163.html | https://www.city.shizuoka.lg.jp/s006625.html | https://www.city.shizuoka.lg.jp/s3278/s012599.html | https://www.city.shizuoka.lg.jp/s7463/s012331.html
10/15スタート！「 藤枝 未来DXスクール2025」～受講生募集中,https://www.sunloft.co.jp/newsrelease/pressrelease/20250916/28071/,〒425-0074 静岡県焼津市柳新屋4,054-626-3366,,SNS platform + operation service,https://www.sunloft.co.jp/newsrelease/pressrelease/20250916/28071/ | https://www.sunloft.co.jp/profile/belief/ | https://www.sunloft.co.jp/profile/belief/ | https://www.sunloft.co.jp/profile/message/
パートナー,https://www.junshinsoccer.com/partner/,〒426-0067 静岡県藤枝市前島2,0800-05-0072,,SNS platform + operation service,https://www.junshinsoccer.com/partner/ | https://www.junshinsoccer.com/contact | https://www.junshinsoccer.com/ | https://www.junshinsoccer.com/contact/
成功事例,https://saiyo-support.net/success/,〒422-8061 静岡県静岡市駿河区森下町1,,,SNS platform + operation service,https://saiyo-support.net/success/ | https://saiyo-support.net/contact/ | https://saiyo-support.net/company/
静岡県 藤枝市 へ 地域 活性化起業人を派遣～食を活かした地産地消と ...,https://www.abc-cooking.co.jp:443/press/20240805_shizuoka/,〒100-0005 東京都千代田区丸の内三丁目,,,SNS platform + operation service,https://www.abc-cooking.co.jp:443/press/20240805_shizuoka/ | https://www.abc-cooking.co.jp:443/company/media/ | https://www.abc-cooking.co.jp:443/company/ | https://www.abc-cooking.co.jp:443/contact/
静岡 地域 若者サポートステーション（ 藤枝 サテライト）のご案内,https://www.city.shimada.shizuoka.jp/kurashi-docs/saposuteshoukai.html,〒427-8501 静岡県島田市中央町1,054-631-9077,,SNS platform + operation service,https://www.city.shimada.shizuoka.jp/kurashi-docs/saposuteshoukai.html | https://www.city.shimada.shizuoka.jp/gyosei/shisei/gaiyo/soshiki/division | https://www.city.shimada.shizuoka.jp/gyosei-docs/accessibility.html | https://www.city.shimada.shizuoka.jp/gyosei-docs/access_siyakusyo.html
株式会社 テクテクデザイン,https://tektekdesign.jp/,〒493-0004 愛知県一宮市木曽川町玉ノ井古井田1,080-3063-2508,,SNS運用,https://tektekdesign.jp/ | https://tektekdesign.jp/about/about.html | https://tektekdesign.jp/service/service.html
