company_name,url,result
㈱doco,https://www.do-co.jp/,no_service
ライナー専属代理店 ㈱ライナー企画,https://liner-kikaku.com/,no_service
㈱美広社,https://www.bikosya.info/,no_service
㈱青いぽすと,https://aopos.jp/,no_service
㈱総合広告アドバンス / ㈱アドバンス,https://www.h-adv.jp/,kept
㈱フジプロ 帯広オフィス,http://www.fujipro-inc.com/,kept
㈱総合エージェンシー,https://agencycompany.web.fc2.com/,no_service
ドットウェブ,http://www.e053.com/,no_company
ミツモリーナ,https://mitsumorina-lp.otis.company/,no_service
ポップアラヤ,https://tomakomai.mypl.net/shop/00000364049/,no_service
㈱E-wings,http://e-wings.jp/,kept
KNMマーケティングオフィス合同会社,http://knm-moffice.com/,kept
SipuoFare!,http://www.web-p.jp/,no_service
㈱プラスアート,http://www.plusart.co.jp/about/,no_service
㈱WORK-S,http://www.work-s-inc.jp/,no_service
週刊求人誌求人君 釧路オフィス,http://www.q-jinkun.info/,no_service
デジタルハリウッドSTUDIO青森,https://school.dhw.co.jp/school/aomori/,no_service
ブレイン株式会社青森オフィス,https://www.blayn.co.jp/,no_service
ACTION,http://www.action-s.jp/index.html,kept
㈱協同,http://www.kyodo-ad.com/,no_service
"Winch,LLC",http://www.winch-llc.jp/,no_service
㈱スマーティ,https://smarty.co.jp/,no_service
㈱フージェット,https://www.fudget.co.jp/,no_service
株式会社ゼストリー,https://hachinohe.mypl.net/shop/00000368278/,no_service
㈱ニシキデザイン,http://nishiki-design.net/,no_service
㈱岩手日報広告社,http://www.inp-ad.com/,no_service
㈱アド秋田,http://www.ado-akita.jp/,no_service
㈱秋田毎日広告社,http://www.t-mainichi.jp/akita/index.html,no_service
Focus（広告代理店）,https://focus-yg.com/,no_company
合同会社シェアード・エスイー,https://s-se.co.jp/,no_service
アドポス福島センター,https://www.adpos.jp/company/fukushima/,no_service
アド・エージェント,https://adagent.jp/,no_service
.WAVE,https://dot-wave.com/,no_service
SESSION株式会社,https://session-inc.net/,kept
サンシャイン・ソリューション,https://sun-sol.jp/,no_company
有限会社ビーボックス,https://bbox-i.com/,kept
株式会社アベ広告,https://f-kanban.jp/member-iwaki-abekoukoku/,no_service
有限会社スエヒロ広告,https://iwaki-kanban.com/,no_service
株式会社 秋南企画,https://shunankikaku.studio.site/,no_service
Hi Magazine,https://hi-maga.com/,no_service
くすのき経営事務所,https://kusunoki-keiei.com/,no_company
