company_name,url,address,phone,maps_url,service_evidence,pages_checked,affinity_grade,affinity_score,local_hits,competitor_hits
Aidma Holdings Inc. All Rights Reserved.,https://biz-maps.com,〒062-0053 北海道札幌市豊平区月寒東三条1,,,SNS広告運用,https://biz-maps.com/s/prefs/1/b-inds/55 | https://biz-maps.com/contact,A,18,15,0
株式会社ブログル,https://blogle.co.jp,〒141-0001 東京都品川区北品川5,,,SNS platform + operation service,https://blogle.co.jp/company | https://blogle.co.jp/services | https://blogle.co.jp/contact,A,18,5,0
株式会社MIRAIZU【仙台の広告代理店】SEO・ホームページ制作会社,https://www.miraizu-inc.jp,〒060-0004 北海道札幌市中央区北4,050-5897-0413,,SNS platform + operation service,https://www.miraizu-inc.jp/ppc/ | https://www.miraizu-inc.jp/contact/ | https://www.miraizu-inc.jp/company/ | https://www.miraizu-inc.jp/contact,A,18,42,4
オーパスプラン有限会社,https://opus-plan.net,〒020-8507 岩手県盛岡市清水町１,,,SNS運用代行,https://opus-plan.net/area/iwate/ | https://opus-plan.net/aboutus/ | https://opus-plan.net/services/,A,18,6,7
福島カラー印刷株式会社,https://f-color.co.jp,〒960-2101 福島県福島市さくら3,024-594-2188,,SNS運用代行 / SNSマーケティング / SNS運用,https://f-color.co.jp/column/%E5%BD%93%E7%A4%BE%E3%81%8Csns%E9%81%8B%E7%94%A8%E4%BB%A3%E8%A1%8C%E3%81%A7%E3%80%81%E3%81%8A%E5%BA%97%E3%82%92%E7%9B%9B%E3%82%8A%E4%B8%8A%E3%81%92%E3%81%BE%E3%81%99%EF%BC%81%E3%80%90%E5%A4%A7/ | https://f-color.co.jp/company/ | https://f-color.co.jp/service/ | https://f-color.co.jp/contact/,A,18,11,0
ソラノデザイン合同会社,https://kanazawa-homepage.jp,〒920-0852 石川県金沢市此花町5,050-6883-9715,,SNS platform + operation service,https://kanazawa-homepage.jp/service/ | https://kanazawa-homepage.jp/ | https://kanazawa-homepage.jp/contact/ | https://kanazawa-homepage.jp/service/corporate_site/,A,18,14,1
ソラノデザイン合同会社,https://kanazawa.ai,〒920-0852 石川県金沢市此花町5,,,SNS広告運用 / SNSマーケティング / SNS運用代行,https://kanazawa.ai/company/ | https://kanazawa.ai/service/ | https://kanazawa.ai/service/google%E5%BA%83%E5%91%8A%E9%81%8B%E7%94%A8%E4%BB%A3%E8%A1%8C/ | https://kanazawa.ai/service/yahoo%E5%BA%83%E5%91%8A%E9%81%8B%E7%94%A8%E4%BB%A3%E8%A1%8C/,A,18,10,6
有限会社イー・オフィス,https://e-office.gr.jp,〒390-0811 長野県松本市中央1,0263-32-2222,,SNS platform + operation service,https://e-office.gr.jp/medical/company | https://e-office.gr.jp/medical/price | https://e-office.gr.jp/medical/contact,A,18,22,0
LLC Shimer-System.,https://shimer-system.co.jp,〒331-0812 埼玉県さいたま市北区宮原3,,,SNS platform + operation service,https://shimer-system.co.jp/area/ | https://shimer-system.co.jp/ | https://shimer-system.co.jp/#service | https://shimer-system.co.jp/service/gyomu-kaizen/,A,18,4,0
株式会社ディーアイシー,https://www.d-ic.com,〒321-0158 栃木県宇都宮市西川田本町2,0276-60-5440,,SNS platform + operation service,https://www.d-ic.com/news/4780 | https://www.d-ic.com/company | https://www.d-ic.com/service | https://www.d-ic.com/service/home-page,A,18,17,0
株式会社ナカハラ,https://kknakahara.co.jp,〒370-0018 群馬県高崎市新保町2,027-362-3857,,SNS platform + operation service,https://kknakahara.co.jp/business/ | https://kknakahara.co.jp/corporate/ | https://kknakahara.co.jp/contact/,A,18,5,0
株式会社ナカハラ,https://start-web.jp,〒370-0018 群馬県高崎市新保町2,027-362-3857,,SNS platform + operation service,https://start-web.jp/,A,18,4,0
