company_name,url,address,phone,maps_url,service_evidence,pages_checked
株式会社レガシィ,http://www.legacy-web.co.jp,〒060-0041 北海道札幌市中央区大通東7,011-272-0880,,SNS platform + operation service,http://www.legacy-web.co.jp/03gyomu.html | http://www.legacy-web.co.jp/02gaiyo.html
合同会社SuzuLabo,https://suzulabo.co.jp,〒063-0862 北海道札幌市西区八軒二条東3,070-8999-9932,,SNS運用,https://suzulabo.co.jp/recruit/ | https://suzulabo.co.jp/about/ | https://suzulabo.co.jp/service/ | https://suzulabo.co.jp/company/
株式会社トライン,https://try-in.com,〒060-0001 北海道札幌市中央区北1,011-211-5142,,SNS運用,https://try-in.com/ | https://try-in.com/contact/ | https://try-in.com/contact/
法人：スライムワークデザイン株式会社,https://slime-work.com,〒064-0805 北海道札幌市中央区南5,050-5574-2060,,SNS運用代行,https://slime-work.com/aboutus/ | https://slime-work.com/service/ | https://slime-work.com/contact/
株式会社フォーサイト,https://ficjapan.co.jp,〒060-0061 北海道札幌市中央区南１,011-219-1855,,SNS platform + operation service,https://ficjapan.co.jp/service/marketing/ | https://ficjapan.co.jp/company/ | https://ficjapan.co.jp/service/ | https://ficjapan.co.jp/service/activation/
株式会社土屋ホーム,https://review.tanabeconsulting.co.jp,〒100-0005 東京都千代田区丸の内1,03-6758-0073,,SNS platform + operation service,https://review.tanabeconsulting.co.jp/consultantcase/27907/ | https://review.tanabeconsulting.co.jp/keyword/apparel-lifestyle/ | https://review.tanabeconsulting.co.jp/keyword/finance/improvingcorporatevalue/ | https://review.tanabeconsulting.co.jp/about/
株式会社 ダイヤ書房 All Rights Reserved.,https://daiyashobou.com,〒065-0025 北海道札幌市東区北2,011-712-2191,,Instagram運用支援,https://daiyashobou.com/news/202510222336/ | https://daiyashobou.com/service/ | https://daiyashobou.com/company/ | https://daiyashobou.com/contact/
株式会社クリエイティブネットドア,https://www.cn-door.com,〒060-0042 北海道札幌市中央区大通西5,011-280-2371,,SNS platform + operation service,https://www.cn-door.com/service/production/ | https://www.cn-door.com/service/ | https://www.cn-door.com/service/production/brand-site/ | https://www.cn-door.com/service/production/corporate-site/
株式会社ウィット,https://wi-t.co.jp,〒569-0071 大阪府高槻市城北町一丁目,,,SNS platform + operation service,https://wi-t.co.jp/jichitai/banner_asahikawa/ | https://wi-t.co.jp/jichitai/contact/ | https://wi-t.co.jp/outline/whitepaper/
Aidma Holdings Inc. All Rights Reserved.,https://biz-maps.com,〒070-8012 北海道旭川市神居二条3,,,SNS platform + operation service,https://biz-maps.com/item/b7lQb25JZr | https://biz-maps.com/contact | https://biz-maps.com/s | https://biz-maps.com/s/b-inds/100
Northerncross Inc. All Rights Reserved.,https://www.northerncross.co.jp,〒060-0041 北海道札幌市中央区大通東2,011-232-3661,,SNS platform + operation service,https://www.northerncross.co.jp/outline/
Cross Propworks Inc. All Rights Reserved.,https://www.propworks.co.jp,〒163-1424 東京都新宿区西新宿3,,,SNS運用 / SNS運用支援,https://www.propworks.co.jp/service/sns.html | https://www.propworks.co.jp/about/index.html | https://www.propworks.co.jp/form/contact.html
Aidma Holdings Inc. All Rights Reserved.,https://www.aidma-hd.jp,〒141-0021 東京都品川区上大崎2,03-6455-7935,,SNS運用,https://www.aidma-hd.jp/case/zirei-461/ | https://www.aidma-hd.jp/vision/ | https://www.aidma-hd.jp/profile/ | https://www.aidma-hd.jp/service/
株式会社さとゆめ,https://satoyume.com,〒102-0074 東京都千代田区九段南3,,,SNS platform + operation service,https://satoyume.com/project/?cat=consulting-business-07 | https://satoyume.com/about/ | https://satoyume.com/services/ | https://satoyume.com/company/
必須 (例：株式会社 心理商事),https://hsmana.com,〒041-0844 北海道函館市川原町1,03-0000-0000,,SNS platform + operation service,https://hsmana.com/consulting | https://hsmana.com/free/profile | https://hsmana.com/free/access | https://hsmana.com/free/profile
