company_name,url,address,phone,maps_url,service_evidence,pages_checked,affinity_grade,affinity_score,local_hits,competitor_hits
法人：スライムワークデザイン株式会社,https://slime-work.com,〒064-0805 北海道札幌市中央区南5,050-5574-2060,,SNS運用代行,https://slime-work.com/aboutus/ | https://slime-work.com/service/ | https://slime-work.com/contact/,A,18,35,0
合同会社SuzuLabo,https://suzulabo.co.jp,〒063-0862 北海道札幌市西区八軒二条東3,070-8999-9932,,SNS platform + operation service,https://suzulabo.co.jp/information/261/ | https://suzulabo.co.jp/about/ | https://suzulabo.co.jp/service/ | https://suzulabo.co.jp/company/,A,18,12,0
株式会社ファミライズ,https://familize.net,〒320-0031 栃木県宇都宮市戸祭元町2,,,SNS運用,https://familize.net/blog | https://familize.net/company | https://familize.net/service | https://familize.net/contact,A,18,7,1
株式会社エフディークリエイト,http://fdcreate.jp,〒031-0841 青森県八戸市鮫町忍町3,,,SNS platform + operation service,http://fdcreate.jp/blog/webadvisor/ | http://fdcreate.jp/service/ | http://fdcreate.jp/aboutus/ | http://fdcreate.jp/contact/,A,18,13,1
株式会社船井総合研究所 （Funai Consulting Incorporated）,https://www.funaisoken.co.jp,〒100-0005 東京都千代田区丸の内１,0120-958-270,,SNS platform + operation service,https://www.funaisoken.co.jp/seminar/107925 | https://www.funaisoken.co.jp/solution/vi-shared_service_704_S074 | https://www.funaisoken.co.jp/solution/vi-newbusiness-subsidy_807_S087 | https://www.funaisoken.co.jp/solution/vi-contactcenter-strategy_802_S105,A,18,230,0
サロミー株式会社 （salome Inc.）,https://salome.co.jp,〒150-0013 東京都渋谷区恵比寿2,,,SNS platform + operation service,https://salome.co.jp/space | https://salome.co.jp/company | https://salome.co.jp/company/privacy,A,18,133,0
株式会社博士.com,https://www.j-s-p.com,〒180-0002 東京都武蔵野市吉祥寺東町１,0120-965-805,,SNS platform + operation service,https://www.j-s-p.com/ | https://www.j-s-p.com/analysis_tool/ | https://www.j-s-p.com/contact_form/ | https://www.j-s-p.com/function_list/,A,18,469,0
株式会社シェアスタック,https://www.surestack.net,〒107-0062 東京都港区南青山2,011-522-9739,,SNS運用代行,https://www.surestack.net/%E8%A4%87%E8%A3%BD-meo-google%E3%83%9E%E3%83%83%E3%83%97-%E5%AF%BE%E7%AD%96 | https://www.surestack.net/corporate-branding | https://www.surestack.net/company | https://www.surestack.net/about-us,A,18,29,12
有限会社オリエントコーティング,https://www.orientcoating.jp,〒984-0002 宮城県仙台市若林区卸町東2,022-788-2960,,SNS運用支援,https://www.orientcoating.jp/support/ | https://www.orientcoating.jp/company/ | https://www.orientcoating.jp/service/ | https://www.orientcoating.jp/contact/,A,18,20,0
株式会社Daysコンサルティング,https://days-consulting.com,〒980-0014 宮城県仙台市青葉区本町一丁目,080-4184-8952,,SNS platform + operation service,https://days-consulting.com/topics/%E3%80%90%E6%94%AF%E6%8F%B4%E4%BA%8B%E4%BE%8B%E2%91%A2%E3%80%91%E7%B5%8C%E5%96%B6%E8%80%85%E4%BA%A4%E4%BB%A3%E3%81%AE%E7%AF%80%E7%9B%AE%E3%81%ABcoo%E4%BB%A3%E8%A1%8C%E3%82%B5%E3%83%BC%E3%83%93/ | https://days-consulting.com/about/ | https://days-consulting.com/contact/ | https://days-consulting.com/topics/%E3%80%90%E6%94%AF%E6%8F%B4%E4%BA%8B%E4%BE%8B%E2%91%A2%E3%80%91%E7%B5%8C%E5%96%B6%E8%80%85%E4%BA%A4%E4%BB%A3%E3%81%AE%E7%AF%80%E7%9B%AE%E3%81%ABcoo%E4%BB%A3%E8%A1%8C%E3%82%B5%E3%83%BC%E3%83%93/,A,18,19,0
