"company_name","url","address","phone","maps_url","area_hint","query"
"株式会社Dr.トーム 千葉支部","https://tohm.ne.jp/","千葉市 長洲２丁目３−８ Ｔビル ２Ｆ","03-5785-2489","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BEDr.%E3%83%88%E3%83%BC%E3%83%A0+%E5%8D%83%E8%91%89%E6%94%AF%E9%83%A8/data=!4m7!3m6!1s0x60229b450e75bc03:0x25d3e532a46fdbd5!8m2!3d35.6011178!4d140.1222449!16s%2Fg%2F11fj340s9r!19sChIJA7x1DkWbImAR1dtvpDLl0yU?authuser=0&hl=ja&rclk=1","千葉市","千葉市 美容マーケティング会社"
"エクノス株式会社 千葉営業所","http://www.xnos.co.jp/","千葉市 都町２丁目１３−１６","043-214-0150","https://www.google.com/maps/place/%E3%82%A8%E3%82%AF%E3%83%8E%E3%82%B9%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE+%E5%8D%83%E8%91%89%E5%96%B6%E6%A5%AD%E6%89%80/data=!4m7!3m6!1s0x6022847bc2a17915:0xf7bd6597f5adb837!8m2!3d35.6107841!4d140.1389604!16s%2Fg%2F11c58s_6s_!19sChIJFXmhwnuEImARN7it9Zdlvfc?authuser=0&hl=ja&rclk=1","千葉市","千葉市 美容マーケティング会社"
"style-be","https://www.style-be.com/","千葉市 星久喜町１０９２−１３","0120-266-399","https://www.google.com/maps/place/style-be/data=!4m7!3m6!1s0x60229ae70c908421:0x5e409e551b4191eb!8m2!3d35.5971691!4d140.1490944!16s%2Fg%2F1x5qsxgk!19sChIJIYSQDOeaImAR65FBG1WeQF4?authuser=0&hl=ja&rclk=1","千葉市","千葉市 美容マーケティング会社"
"株式会社食文化【総合受付・サポートセンター（船橋事業所）】","https://www.shokubunka.co.jp/","船橋市 浜町３丁目2−４ 203","047-401-6840","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E9%A3%9F%E6%96%87%E5%8C%96%E3%80%90%E7%B7%8F%E5%90%88%E5%8F%97%E4%BB%98%E3%83%BB%E3%82%B5%E3%83%9D%E3%83%BC%E3%83%88%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%EF%BC%88%E8%88%B9%E6%A9%8B%E4%BA%8B%E6%A5%AD%E6%89%80%EF%BC%89%E3%80%91/data=!4m7!3m6!1s0x60187fb0cd4fffff:0xa25e97b7bdf95e69!8m2!3d35.6771633!4d139.9859363!16s%2Fg%2F11f3vm2q2p!19sChIJ__9PzbB_GGARaV75vbeXXqI?authuser=0&hl=ja&rclk=1","船橋市","船橋市 飲食店マーケティング会社"
"いただきマス｡","https://japoncompany.business/funabashi/566865-itadakimas","船橋市 ￥1,000～2,000","047-432-4711","https://www.google.com/maps/place/%E3%81%84%E3%81%9F%E3%81%A0%E3%81%8D%E3%83%9E%E3%82%B9%EF%BD%A1/data=!4m7!3m6!1s0x60187fd683ec2251:0x757f2500aa1180e!8m2!3d35.696486!4d139.983112!16s%2Fg%2F1w6r87mr!19sChIJUSLsg9Z_GGARDhihClDyVwc?authuser=0&hl=ja&rclk=1","船橋市","船橋市 飲食店マーケティング会社"
"ベストエフォートオフィス船橋","https://besteffortoffice-funabashi.com/","船橋市 本町６丁目３−１８ アイランドビル 3階","050-3593-1798","https://www.google.com/maps/place/%E3%83%99%E3%82%B9%E3%83%88%E3%82%A8%E3%83%95%E3%82%A9%E3%83%BC%E3%83%88%E3%82%AA%E3%83%95%E3%82%A3%E3%82%B9%E8%88%B9%E6%A9%8B/data=!4m7!3m6!1s0x601881ffc8d32a61:0x7f865dd4dc30777d!8m2!3d35.7034934!4d139.9878568!16s%2Fg%2F11v0jq6ys1!19sChIJYSrTyP-BGGARfXcw3NRdhn8?authuser=0&hl=ja&rclk=1","船橋市","船橋市 飲食店マーケティング会社"
"オリエンタル・ガーデン・イサラ","http://www.kaivi-dining.com/isara/","船橋市 ￥1,000～2,000","047-424-3911","https://www.google.com/maps/place/%E3%82%AA%E3%83%AA%E3%82%A8%E3%83%B3%E3%82%BF%E3%83%AB%E3%83%BB%E3%82%AC%E3%83%BC%E3%83%87%E3%83%B3%E3%83%BB%E3%82%A4%E3%82%B5%E3%83%A9/data=!4m7!3m6!1s0x60187fd7fb5dec8f:0xd858a7a1ecadd196!8m2!3d35.7005063!4d139.9873543!16s%2Fg%2F1tn4y3_8!19sChIJj-xd-9d_GGARltGt7KGnWNg?authuser=0&hl=ja&rclk=1","船橋市","船橋市 飲食店マーケティング会社"
"株式会社快美インターナショナル","http://www.kaivi.com/","船橋市 本町４丁目１６−３４","047-422-7100","https://www.google.com/maps/place/%EF%BC%88%E6%A0%AA%EF%BC%89%E5%BF%AB%E7%BE%8E%E3%82%A4%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%8A%E3%82%B7%E3%83%A7%E3%83%8A%E3%83%AB/data=!4m7!3m6!1s0x60187fd7fb5a432b:0x874420824cf9ac53!8m2!3d35.7005134!4d139.9874098!16s%2Fg%2F1tfpztqn!19sChIJK0Na-9d_GGARU6z5TIIgRIc?authuser=0&hl=ja&rclk=1","船橋市","船橋市 飲食店マーケティング会社"
"船橋情報ビジネス専門学校","https://www.chiba-fjb.ac.jp/","船橋市 本町７丁目１２−１６","047-425-1051","https://www.google.com/maps/place/%E8%88%B9%E6%A9%8B%E6%83%85%E5%A0%B1%E3%83%93%E3%82%B8%E3%83%8D%E3%82%B9%E5%B0%82%E9%96%80%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x6018807bdec35297:0x8c64bb1f70a99b8e!8m2!3d35.7044905!4d139.9844177!16s%2Fg%2F122bg307!19sChIJl1LD3nuAGGARjpupcB-7ZIw?authuser=0&hl=ja&rclk=1","船橋市","船橋市 飲食店マーケティング会社"
"株式会社地域新聞社 柏支社","https://chiikinews.co.jp/","柏市 柏４丁目６−３ 新栄ビル ４Ｆ","04-7160-2022","https://www.google.com/maps/place/%EF%BC%88%E6%A0%AA%EF%BC%89%E5%9C%B0%E5%9F%9F%E6%96%B0%E8%81%9E%E7%A4%BE+%E6%9F%8F%E6%94%AF%E7%A4%BE/data=!4m7!3m6!1s0x60189b4bc6aca1db:0x6eb89ced557d23f0!8m2!3d35.8634162!4d139.9744455!16s%2Fg%2F11_rjqnmn!19sChIJ26GsxkubGGAR8CN9Ve2cuG4?authuser=0&hl=ja&rclk=1","柏市","柏市 医療広告代理店"
"株式会社横浜アーチスト","http://www.y-artist.co.jp/","横浜市 山下町１","045-681-2255","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E6%A8%AA%E6%B5%9C%E3%82%A2%E3%83%BC%E3%83%81%E3%82%B9%E3%83%88/data=!4m7!3m6!1s0x60185cfb87c1cd97:0x5244b0c407cfb625!8m2!3d35.4472888!4d139.6451268!16s%2Fg%2F11cn683bl1!19sChIJl83Bh_tcGGARJbbPB8SwRFI?authuser=0&hl=ja&rclk=1","横浜市","横浜市 医療広告代理店"
"ポスティングの町田広告【横浜支店】","https://yokohama-posting.com/","横浜市 東川島町２０−６ 1F","045-299-5948","https://www.google.com/maps/place/%E3%83%9D%E3%82%B9%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E3%81%AE%E7%94%BA%E7%94%B0%E5%BA%83%E5%91%8A%E3%80%90%E6%A8%AA%E6%B5%9C%E6%94%AF%E5%BA%97%E3%80%91/data=!4m7!3m6!1s0x601859772a0bd949:0x6808de2fbb7a273a!8m2!3d35.473153!4d139.5735796!16s%2Fg%2F11dymnpf__!19sChIJSdkLKndZGGAROid6uy_eCGg?authuser=0&hl=ja&rclk=1","横浜市","横浜市 医療広告代理店"
"株式会社 遠山アド","https://www.tad-ag.co.jp/","横浜市 平沼１丁目２６−６ 遠山ビル 1F","045-314-9797","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE+%E9%81%A0%E5%B1%B1%E3%82%A2%E3%83%89/data=!4m7!3m6!1s0x60185c7295241e6d:0x6986293ce6de8755!8m2!3d35.4600933!4d139.6184421!16s%2Fg%2F1td0svwc!19sChIJbR4klXJcGGARVYfe5jwphmk?authuser=0&hl=ja&rclk=1","横浜市","横浜市 医療広告代理店"
"株式会社ファルコンレストランイノベーション","http://www.falcon-restaurant-innovation.co.jp/","横浜市 鶴屋町３丁目３２−１９ 青柳ビル 4F","045-548-8146","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%83%95%E3%82%A1%E3%83%AB%E3%82%B3%E3%83%B3%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3%E3%82%A4%E3%83%8E%E3%83%99%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3/data=!4m7!3m6!1s0x60185db9580ef589:0xf4bc0d9d8d5eaecb!8m2!3d35.468659!4d139.6178496!16s%2Fg%2F11g2tfxbpr!19sChIJifUOWLldGGARy65ejZ0NvPQ?authuser=0&hl=ja&rclk=1","横浜市","横浜市 飲食店マーケティング会社"
"株式会社アンドネット","https://andnet.jp/","横浜市 高島２丁目１１−２ スカイメナー横浜 201","045-594-8156","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A2%E3%83%B3%E3%83%89%E3%83%8D%E3%83%83%E3%83%88/data=!4m7!3m6!1s0x60185d77814f2eeb:0xb2fce09f79457aef!8m2!3d35.462873!4d139.6219796!16s%2Fg%2F11sb5qk01k!19sChIJ6y5PgXddGGAR73pFeZ_g_LI?authuser=0&hl=ja&rclk=1","横浜市","横浜市 飲食店マーケティング会社"
