company_name,url,address,phone,maps_url,service_evidence,pages_checked
プライバシーポリシー,https://www.lycorp.co.jp/ja/company/privacypolicy/,〒102-8282 東京都千代田区紀尾井町1,,,SNS platform + operation service,https://www.lycorp.co.jp/ja/company/privacypolicy/ | https://www.lycorp.co.jp/ja/company/ | https://www.lycorp.co.jp/en/company/privacypolicy/ | https://www.lycorp.co.jp/ko/company/privacypolicy/
〈東京都渋谷区〉 株式会社 メディアエイド,https://app.vachanavi.com/articles/mediaaid,〒150-6016 東京都渋谷区恵比寿4,,,SNS platform + operation service,https://app.vachanavi.com/articles/mediaaid | https://app.vachanavi.com/terms-of-service | https://app.vachanavi.com/client-terms-of-service
会社 概要,http://dotemachi.com/web/company.html,〒036-8182 青森県弘前市土手町3,0172-31-5755,,SNS platform + operation service,http://dotemachi.com/web/company.html | http://dotemachi.com/web/access.html | http://dotemachi.com/web/mailto/contact.html
広告 代理・コンサルタント部門 CONSULTANT,https://ringomusic.com/consultant/,〒036-8051 青森県弘前市宮川2,,,SNS platform + operation service,https://ringomusic.com/consultant/ | https://ringomusic.com/company/ | https://ringomusic.com/contact/
【青森移住×創業】Uターン創業で叶えるボーダレスな働き方,https://turns.jp/67774,〒100-0006 東京都千代田区有楽町2,03-6269-9732,,SNS platform + operation service,https://turns.jp/67774 | https://turns.jp/about | https://turns.jp/contact | https://turns.jp/56829
TheDigitalX,https://biz-maps.com/item/vx1j5vqzYG,〒036-8002 青森県弘前市大字駅前3,,,SNS広告運用 / SNSマーケティング / SNS運用,https://biz-maps.com/item/vx1j5vqzYG | https://biz-maps.com/contact | https://biz-maps.com/s/b-inds/100 | https://biz-maps.com/s/b-inds/61
合同会社A‐SYSTEM,https://baseconnect.in/companies/df1f9062-5937-4a62-b0b8-6ca64c2a55ba,〒038-3615 青森県弘前市大字青女子字桜苅３,03-1234-5678,,SNS運用,https://baseconnect.in/companies/df1f9062-5937-4a62-b0b8-6ca64c2a55ba | https://baseconnect.in/search/company | https://baseconnect.in/companies/1452c48b-b381-4650-836d-dfe5f30202b4
事業内容,https://nostrea.jp/service/,〒036-8183 青森県弘前市品川町2,,,SNS運用,https://nostrea.jp/service/ | https://nostrea.jp/company/ | https://nostrea.jp/contact/
和歌山,https://echo-pro.com/wakayama/,〒640-8221 和歌山県和歌山市湊紺屋町1,,,SNS運用代行,https://echo-pro.com/wakayama/ | https://echo-pro.com/company/ | https://echo-pro.com/contact-2/ | https://echo-pro.com/contact/
青森県三沢市、 十和田市 のホームページ制作,http://www.y-and-i.co.jp/company/,〒033-0021 青森県三沢市岡三沢8,0176-58-7920,,SNS platform + operation service,http://www.y-and-i.co.jp/company/ | http://www.y-and-i.co.jp/contact/index.html
ミッション・ビジョン・バリュー,https://aoit.jp/mvv,〒030-0862 青森県青森市古川1,017-718-0207,,SNS運用,https://aoit.jp/mvv | https://aoit.jp/about/organization | https://aoit.jp/about/member | https://aoit.jp/about/subcommittee
グループ 会社情報,https://www.taxan.co.jp/jp/company/group/index.php,〒101-0023 東京都千代田区神田松永町2,0739-42-5260,,SNS platform + operation service,https://www.taxan.co.jp/jp/company/group/index.php | https://www.taxan.co.jp/jp/company/index.html | https://www.taxan.co.jp/jp/company/vision.html | https://www.taxan.co.jp/jp/company/founder.html
スタッフ紹介,https://shokums.com/company/staff/,〒152-0003 東京都目黒区碑文谷3,,,SNS platform + operation service,https://shokums.com/company/staff/ | https://shokums.com/service/ | https://shokums.com/company/ | https://shokums.com/contact/
会社概要,https://mt-support.co.jp/company.html,〒494-0001 愛知県⼀宮開明東新規道4,0586-43-7197,,SNS platform + operation service,https://mt-support.co.jp/company.html | https://mt-support.co.jp/contact.html | https://mt-support.co.jp/service.html
観光立国プラットフォーム設立記念セッション「観光 ...,https://www.tourism.ac.jp/news/cat8/15526.html,〒590-0493 大阪府泉南郡熊取町大久保南5,072-453-8222,,SNS platform + operation service,https://www.tourism.ac.jp/news/cat8/15526.html | https://www.tourism.ac.jp/concept/access | https://www.tourism.ac.jp/concept | https://www.tourism.ac.jp/contact
株式会社アッツ,https://towada-dance.info/atz/,〒034-0084 青森県十和田市西四番,0176-27-6575,,SNS platform + operation service,https://towada-dance.info/atz/ | https://towada-dance.info/about/ | https://towada-dance.info/inquiry/
さくら,https://s-c-l.jp/,〒034-0002 青森県十和田市元町西1,0176-27-4024,,SNS platform + operation service,https://s-c-l.jp/ | https://s-c-l.jp/outline/ | https://s-c-l.jp/inquiry/
株式会社ウィット ‖ 自治体のお仕事,https://wi-t.co.jp/jichitai/,〒569-0071 大阪府高槻市城北町一丁目,072-668-3275,,SNS platform + operation service,https://wi-t.co.jp/jichitai/ | https://wi-t.co.jp/company/ | https://wi-t.co.jp/outline/ | https://wi-t.co.jp/contact/
岩手県 でSEO対策に強いウェブマーケティング 会社 ならオーパス ...,https://opus-plan.net/area/iwate/,〒020-8507 岩手県盛岡市清水町１,,,SNS運用代行,https://opus-plan.net/area/iwate/ | https://opus-plan.net/aboutus/ | https://opus-plan.net/services/
映像制作,https://www.konkatsu.com/movie.html,〒021-0021 岩手県一関市中央町１,0191-48-5963,,SNS platform + operation service,https://www.konkatsu.com/movie.html | https://www.konkatsu.com/profile.html | https://www.konkatsu.com/map.html | https://www.konkatsu.com/service.html
台北 デジタル G誘致 一関 立地へ合意書締結,https://www.iwanichi.co.jp/2023/10/21/11442950/,〒021-8687 岩手県一関市東台1,0191-26-5114,,SNS platform + operation service,https://www.iwanichi.co.jp/2023/10/21/11442950/ | https://www.iwanichi.co.jp/lp/about-momotto/ | https://www.iwanichi.co.jp/company/ | https://www.iwanichi.co.jp/contact-iw/
SERVICE 事業紹介,https://www.ni-connect.co.jp/service/,〒024-0081 岩手県北上市有田町9,0197-62-7790,,SNS運用,https://www.ni-connect.co.jp/service/ | https://www.ni-connect.co.jp/service/network/ | https://www.ni-connect.co.jp/service/software/ | https://www.ni-connect.co.jp/service/printer/
会員紹介,https://iwateadc.net/wp1/member,〒020-0871 岩手県盛岡市中ノ橋通1,019-604-5060,,SNS platform + operation service,https://iwateadc.net/wp1/member | https://iwateadc.net/wp1/about | https://iwateadc.net/wp1/contact | https://iwateadc.net/wp1/about
農業から地域の未来を育てる！〈里山の価値を創造するビジネス ...,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/62651,〒103-0027 東京都中央区日本橋2,03-3510-6581,,SNS運用,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/62651 | https://www.iju-join.jp/chiikiokoshi/about.html | https://www.iju-join.jp/join/about.html | https://www.iju-join.jp/join/service.html
由利本荘市 LINE公式 アカウント 友だち募集中！,https://www.city.yurihonjo.lg.jp/1001506/1001553/1004127.html,〒015-8501 秋田県由利本荘市尾崎1,0184-24-6237,,LINE公式アカウント運用,https://www.city.yurihonjo.lg.jp/1001506/1001553/1004127.html | https://www.city.yurihonjo.lg.jp/about/foreignlanguage.html | https://www.city.yurihonjo.lg.jp/about/site/usability.html
