company_name,url,address,phone,maps_url,service_evidence,pages_checked
㈱愛京広告,https://aikyo-ad.com/,〒059-1365 北海道苫小牧市字植苗1,0120-37-0098,https://www.google.com/maps/place/%E3%88%B1%E6%84%9B%E4%BA%AC%E5%BA%83%E5%91%8A/data=!4m7!3m6!1s0x5f751efec2f7989b:0xe5c726add9482103!8m2!3d42.7336478!4d141.7189699!16s%2Fg%2F11gh2wh9_j!19sChIJm5j3wv4edV8RAyFI2a0mx-U?authuser=0&hl=ja&rclk=1,SNS platform + operation service,https://aikyo-ad.com/ | https://aikyo-ad.com/%E6%A6%82%E8%A6%81/ | https://aikyo-ad.com/contact/
"Winch,LLC",https://www.winch-llc.jp/,〒031-0011 青森県八戸市田向１,0178-32-0146,"https://www.google.com/maps/place/Winch,LLC/data=!4m7!3m6!1s0x5f9b527f2df9b1f7:0xbeadc8c82439ab86!8m2!3d40.4953479!4d141.5072882!16s%2Fg%2F11g8lh0l3x!19sChIJ97H5LX9Sm18Rhqs5JMjIrb4?authuser=0&hl=ja&rclk=1",SNS platform + operation service,https://www.winch-llc.jp/ | https://www.winch-llc.jp/service/ | https://www.winch-llc.jp/about-us/ | https://www.winch-llc.jp/contact/
株式会社ゼストリー,https://hachinohe.mypl.net/shop/00000368278/,八戸市 田面木堤下３,0178-32-7591,https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%BC%E3%82%B9%E3%83%88%E3%83%AA%E3%83%BC/data=!4m7!3m6!1s0x5f9b4d3c4a893a05:0x85be1fd57d823ef8!8m2!3d40.4988615!4d141.4478237!16s%2Fg%2F11pkc_tzgy!19sChIJBTqJSjxNm18R-D6CfdUfvoU?authuser=0&hl=ja&rclk=1,SNS platform + operation service,https://hachinohe.mypl.net/shop/00000368278/ | https://hachinohe.mypl.net/shop/list?s=35 | https://hachinohe.mypl.net/service/ | https://hachinohe.mypl.net/shop/00000368278/access
Bigmac inc.,https://big-mac.co.jp/,福井市 中央１丁目３−５ FUKUMACHI BLOCK 901,,https://www.google.com/maps/place/Bigmac+inc./data=!4m7!3m6!1s0x5ff8bfb3afc61149:0xaf19bed1636b0ff3!8m2!3d36.061944!4d136.2216193!16s%2Fg%2F1q5d61rph!19sChIJSRHGr7O_-F8R8w9rY9G-Ga8?authuser=0&hl=ja&rclk=1,SNS運用 / SNSマーケティング,https://big-mac.co.jp/ | https://big-mac.co.jp/company/ | https://big-mac.co.jp/company/message/ | https://big-mac.co.jp/company/vision/
プラスIT,https://service.plus-it.biz/p/line?ftid=LtjSV09o8UAK,長野市 高田五分一４２０,,https://www.google.com/maps/place/%E3%83%97%E3%83%A9%E3%82%B9IT/data=!4m7!3m6!1s0x601d870957c252f3:0x5484062f43517f2b!8m2!3d36.647544!4d138.2130778!16s%2Fg%2F11xktl3_mr!19sChIJ81LCVwmHHWARK39RQy8GhFQ?authuser=0&hl=ja&rclk=1,SNS platform + operation service,https://service.plus-it.biz/p/line?ftid=LtjSV09o8UAK | https://service.plus-it.biz/line/open/TGLJzNvts9QM?flid=Q4Z0QQlkVFIO | https://service.plus-it.biz/p/line_info?ftid=LtjSV09o8UAK
RunLand株式会社(ランランド) 大垣本社,https://runland.co.jp/,大垣市 今宿６丁目５２−１６ ソフトピアジャパンドリーム・コア ３０２号室,0584-73-5123,https://www.google.com/maps/place/RunLand%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%28%E3%83%A9%E3%83%B3%E3%83%A9%E3%83%B3%E3%83%89%29+%E5%A4%A7%E5%9E%A3%E6%9C%AC%E7%A4%BE/data=!4m7!3m6!1s0x6003b19b4d80f111:0xb8826641aadb9e12!8m2!3d35.3676286!4d136.6373445!16s%2Fg%2F1hc2d5j43!19sChIJEfGATZuxA2AREp7bqkFmgrg?authuser=0&hl=ja&rclk=1,SNS platform + operation service,https://runland.co.jp/ | https://runland.co.jp/about/ | https://runland.co.jp/service/ | https://runland.co.jp/service/event/
環境デジタルソリューション㈱,https://kankyodigital-sol.jp/,〒690-0816 島根県松江市北陵町1,050-1790-0163,https://www.google.com/maps/place/%E7%92%B0%E5%A2%83%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%BD%E3%83%AA%E3%83%A5%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%88%B1/data=!4m7!3m6!1s0x3557057545bea317:0x8dd99887f70e79ba!8m2!3d35.5002778!4d133.0608535!16s%2Fg%2F11swfjdsy5!19sChIJF6O-RXUFVzURunkO94eY2Y0?authuser=0&hl=ja&rclk=1,SNS platform + operation service,https://kankyodigital-sol.jp/ | https://kankyodigital-sol.jp/contact/ | https://kankyodigital-sol.jp/about/ | https://kankyodigital-sol.jp/company/
株式会社EAVEL,https://eavel.co.jp/site-production/,〒703-8261 岡山県岡山市中区海吉1,086-238-2962,https://www.google.com/maps/place/%28%E6%A0%AA%29EAVEL/data=!4m7!3m6!1s0x35540924c3cbbd3b:0x1da5e726a5e68416!8m2!3d34.6622541!4d133.9874534!16s%2Fg%2F11vr6p3_xy!19sChIJO73LwyQJVDURFoTmpSbnpR0?authuser=0&hl=ja&rclk=1,SNSマーケティング,https://eavel.co.jp/site-production/ | http://eavel.co.jp/ | https://eavel.co.jp/company/ | https://eavel.co.jp/contact/
セーラー広告株式会社 岡山本社,https://www.saylor.co.jp/,岡山市 東古松南町６−２９,086-231-2301,https://www.google.com/maps/place/%E3%82%BB%E3%83%BC%E3%83%A9%E3%83%BC%E5%BA%83%E5%91%8A%28%E6%A0%AA%29+%E5%B2%A1%E5%B1%B1%E6%9C%AC%E7%A4%BE/data=!4m7!3m6!1s0x355407999e361c37:0xbbfec5d50a421322!8m2!3d34.6439609!4d133.9127687!16s%2Fg%2F1tk8ldt2!19sChIJNxw2npkHVDURIhNCCtXF_rs?authuser=0&hl=ja&rclk=1,SNS platform + operation service,https://www.saylor.co.jp/ | https://www.saylor.co.jp/company/ | https://www.saylor.co.jp/company/message/ | https://www.saylor.co.jp/company/outline/
株式会社マザーハンズ,https://m-hands.net/,〒730-0051 広島県広島市中区大手町１,050-3708-0206,https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%83%9E%E3%82%B6%E3%83%BC%E3%83%8F%E3%83%B3%E3%82%BA/data=!4m7!3m6!1s0x355a99ee41921005:0x7408ad80599efa60!8m2!3d34.3954764!4d132.4557494!16s%2Fg%2F11gtfjns59!19sChIJBRCSQe6ZWjURYPqeWYCtCHQ?authuser=0&hl=ja&rclk=1,SNS広告運用 / Instagram広告運用 / Instagram運用代行 / SNS運用代行,https://m-hands.net/ | https://m-hands.net/contact/ | https://m-hands.net/service/ | https://m-hands.net/service/marketing/
