"company_name","url","address","phone","maps_url","area_hint","query"
"㈱えんれいしゃ","http://www.enleysha.co.jp/","札幌市 北１条西２丁目１ 9F","011-223-3515","https://www.google.com/maps/place/%E3%88%B1%E3%81%88%E3%82%93%E3%82%8C%E3%81%84%E3%81%97%E3%82%83/data=!4m7!3m6!1s0x5f0b2983b9fe14d3:0xa65a4ccf0b6b701a!8m2!3d43.0631121!4d141.3534879!16s%2Fg%2F1tdkm08l!19sChIJ0xT-uYMpC18RGnBrC89MWqY?authuser=0&hl=ja&rclk=1","札幌市","札幌市 医療広告代理店"
"㈱エイ･アップス","https://a-ups.co.jp/","札幌市 大通西２０丁目２−２０ エクセルs1ビル","011-643-4660","https://www.google.com/maps/place/%E3%88%B1%E3%82%A8%E3%82%A4%EF%BD%A5%E3%82%A2%E3%83%83%E3%83%97%E3%82%B9/data=!4m7!3m6!1s0x5f0b298ef91a86fb:0x6156f9a6a7017e19!8m2!3d43.0572025!4d141.3264749!16s%2Fg%2F11b6hzrh4r!19sChIJ-4Ya-Y4pC18RGX4Bp6b5VmE?authuser=0&hl=ja&rclk=1","札幌市","札幌市 医療広告代理店"
"マークスライフ㈱ 札幌支店","https://marks-house.jp/","札幌市 南１条西５丁目２０ 郵政福祉札幌第一ビル ６階","011-600-0230","https://www.google.com/maps/place/%E3%83%9E%E3%83%BC%E3%82%AF%E3%82%B9%E3%83%A9%E3%82%A4%E3%83%95%E3%88%B1+%E6%9C%AD%E5%B9%8C%E6%94%AF%E5%BA%97/data=!4m7!3m6!1s0x5f0b294a631b5c07:0x3a9bbc7a02876215!8m2!3d43.0588014!4d141.3495284!16s%2Fg%2F11ydjzyxzm!19sChIJB1wbY0opC18RFWKHAnq8mzo?authuser=0&hl=ja&rclk=1","札幌市","札幌市 不動産マーケティング会社"
"㈱MRE","https://mre-ty.jp/","札幌市 南１０条西１０丁目１−２０ さくらビル 4階","011-600-6916","https://www.google.com/maps/place/%E3%88%B1MRE/data=!4m7!3m6!1s0x5f0b29fa6d907e11:0x7354bebda657c079!8m2!3d43.0468228!4d141.3430927!16s%2Fg%2F11z3wn5_4k!19sChIJEX6QbfopC18RecBXpr2-VHM?authuser=0&hl=ja&rclk=1","札幌市","札幌市 不動産マーケティング会社"
"㈱アルド｜arud Co., Ltd.","https://arud-ss.com/","札幌市 北２０条東１丁目１−１７","0120-377-867","https://www.google.com/maps/place/%E3%88%B1%E3%82%A2%E3%83%AB%E3%83%89%EF%BD%9Carud+Co.,+Ltd./data=!4m7!3m6!1s0x5f0b2b047393429b:0xe109ea957e124acc!8m2!3d43.0856336!4d141.3504628!16s%2Fg%2F11hfdprkxy!19sChIJm0KTcwQrC18RzEoSfpXqCeE?authuser=0&hl=ja&rclk=1","札幌市","札幌市 不動産マーケティング会社"
"株式会社スマイクル","https://smycle-sapporo.com/","札幌市 北９条西４丁目１","011-788-6665","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%B9%E3%83%9E%E3%82%A4%E3%82%AF%E3%83%AB/data=!4m7!3m6!1s0x5f0b294073083b95:0x1c25868a2c17a70a!8m2!3d43.0717654!4d141.3490147!16s%2Fg%2F11syysr9k0!19sChIJlTsIc0ApC18RCqcXLIqGJRw?authuser=0&hl=ja&rclk=1","札幌市","札幌市 不動産マーケティング会社"
"㈱ホームエージェント","https://homeagent.co.jp/","札幌市 南５条西３丁目８ Ｎ・グランデビル ６F","011-596-8539","https://www.google.com/maps/place/%E3%88%B1%E3%83%9B%E3%83%BC%E3%83%A0%E3%82%A8%E3%83%BC%E3%82%B8%E3%82%A7%E3%83%B3%E3%83%88/data=!4m7!3m6!1s0x5f0b29864ca989c3:0xc4a2c1af038b351a!8m2!3d43.0546671!4d141.3546073!16s%2Fg%2F11bx1sdj2f!19sChIJw4mpTIYpC18RGjWLA6_BosQ?authuser=0&hl=ja&rclk=1","札幌市","札幌市 不動産マーケティング会社"
"不動産のea","http://fudousan-ea.com/","札幌市 北８条西６丁目２−２０ 新和ビル ４F","011-374-6188","https://www.google.com/maps/place/%E4%B8%8D%E5%8B%95%E7%94%A3%E3%81%AEea/data=!4m7!3m6!1s0x5f0b293208ebe9a1:0xfeb8d46a82bc9f91!8m2!3d43.0699055!4d141.3462408!16s%2Fg%2F11g1lqkzvp!19sChIJoenrCDIpC18RkZ-8gmrUuP4?authuser=0&hl=ja&rclk=1","札幌市","札幌市 不動産マーケティング会社"
"ACRE㈱ 札幌支社","https://acre-corp.co.jp/","札幌市 北２条西２丁目３４ フージャース札幌ビル 4階","011-205-4640","https://www.google.com/maps/place/ACRE%E3%88%B1+%E6%9C%AD%E5%B9%8C%E6%94%AF%E7%A4%BE/data=!4m7!3m6!1s0x5f0b293f7ad0b8b5:0x201ca18732b6ee9f!8m2!3d43.0641711!4d141.3530774!16s%2Fg%2F11nblvtcwh!19sChIJtbjQej8pC18Rn-62MoehHCA?authuser=0&hl=ja&rclk=1","札幌市","札幌市 不動産マーケティング会社"
"サングッド すすきの不動産｜㈱グリースモンキー","https://sangood.jp/","札幌市 南５条西５丁目13−５ 美松タワービル 5F","011-530-3910","https://www.google.com/maps/place/%E3%82%B5%E3%83%B3%E3%82%B0%E3%83%83%E3%83%89+%E3%81%99%E3%81%99%E3%81%8D%E3%81%AE%E4%B8%8D%E5%8B%95%E7%94%A3%EF%BD%9C%E3%88%B1%E3%82%B0%E3%83%AA%E3%83%BC%E3%82%B9%E3%83%A2%E3%83%B3%E3%82%AD%E3%83%BC/data=!4m7!3m6!1s0x5f0b29a83f6b59db:0x8c2ebfafb5fba024!8m2!3d43.0542988!4d141.3516838!16s%2Fg%2F11rk2mxxh8!19sChIJ21lrP6gpC18RJKD7ta-_Low?authuser=0&hl=ja&rclk=1","札幌市","札幌市 不動産マーケティング会社"
