company_name,url,address,phone,maps_url,status
株式会社Anymo,https://www.anymo.co.jp/,〒812-0011 福岡県福岡市博多区博多駅前4丁目13-18 CIRCLES音ノ葉博多2階,092-577-9770,https://www.google.com/maps/search/?api=1&query=福岡県福岡市博多区博多駅前4丁目13-18,
株式会社Bets,https://bets.co.jp/,〒150-0031 東京都渋谷区桜丘町29-33 407号,,https://www.google.com/maps/search/?api=1&query=東京都渋谷区桜丘町29-33,
株式会社Grass Field,https://www.grass-f.jp/,東京都渋谷区渋谷3-2-11 804,03-6276-0846,https://www.google.com/maps/search/?api=1&query=東京都渋谷区渋谷3-2-11,
株式会社NDPマーケティング,https://www.ndpmarketing.co.jp/,〒150-0013 東京都渋谷区恵比寿1-21-8 VORT恵比寿III 4F,03-3280-8811,https://www.google.com/maps/search/?api=1&query=東京都渋谷区恵比寿1-21-8,
株式会社Sweeet,https://sweeet.biz/,東京都渋谷区恵比寿1丁目19-23,,https://www.google.com/maps/search/?api=1&query=東京都渋谷区恵比寿1丁目19-23,
株式会社W-ENDLESS,https://www.w-endless.co.jp/,〒550-0013 大阪府大阪市西区新町1丁目4番24号 大阪四ツ橋新町ビル7階,06-6534-3939,https://www.google.com/maps/search/?api=1&query=大阪府大阪市西区新町1丁目4番24号,
株式会社WEBGRAM,https://webgram.jp/,〒541-0042 大阪府大阪市中央区今橋2丁目5-8 トレードピア淀屋橋3F,06-6809-5033,https://www.google.com/maps/search/?api=1&query=大阪府大阪市中央区今橋2丁目5-8,
株式会社アド・リード,https://adlead.jp/,〒542-0076 大阪府大阪市中央区難波5-1-60 なんばスカイオ16F,06-6631-8170,https://www.google.com/maps/search/?api=1&query=大阪府大阪市中央区難波5-1-60,
株式会社ガイアプロモーション,https://www.gaia-pro.co.jp/,〒190-0012 東京都立川市曙町1-25-12 オリンピックビル7F,042-505-9201,https://www.google.com/maps/search/?api=1&query=東京都立川市曙町1-25-12,
株式会社カラメロ,https://caramelo.co.jp/,〒107-0062 東京都港区南青山3丁目8番40号 青山センタービル2階,03-5324-2432,https://www.google.com/maps/search/?api=1&query=東京都港区南青山3丁目8番40号,
株式会社ココラブル,https://www.cocolable.co.jp/,〒150-0002 東京都渋谷区渋谷2-7-5 ヒューリック渋谷二丁目ビル6F,,https://www.google.com/maps/search/?api=1&query=東京都渋谷区渋谷2-7-5,
株式会社トーチライト,https://torchlight.co.jp/,〒150-6034 東京都渋谷区恵比寿4丁目20番3号 恵比寿ガーデンプレイスタワー,03-5447-7160,https://www.google.com/maps/search/?api=1&query=東京都渋谷区恵比寿4丁目20番3号,
株式会社モバイルムーブメント,https://www.mobilemovement.co.jp/,〒150-0001 東京都渋谷区神宮前5-29-7 quade 3F,03-6712-5913,https://www.google.com/maps/search/?api=1&query=東京都渋谷区神宮前5-29-7,
株式会社センターオブユニバース,https://centerofuniverse.jp/,〒276-0046 千葉県八千代市大和田新田416-10 2F,,https://www.google.com/maps/search/?api=1&query=千葉県八千代市大和田新田416-10,
株式会社レギネ,https://www.regine.co.jp/,〒107-0062 東京都港区南青山2-27-20 VORT外苑前II 4階,03-6804-1840,https://www.google.com/maps/search/?api=1&query=東京都港区南青山2-27-20,
日本ITビジネス研究所株式会社,https://japan-it-b.com/,〒110-0005 東京都台東区上野7-6-11 第一下谷ビル7階,,https://www.google.com/maps/search/?api=1&query=東京都台東区上野7-6-11,
SideKicks株式会社,https://side-k.co.jp/,〒153-0051 東京都目黒区上目黒2丁目1-1 中目黒GTタワー4F,03-6433-7547,https://www.google.com/maps/search/?api=1&query=東京都目黒区上目黒2丁目1-1,
株式会社美来,https://mikuru.jp/,〒160-0017 東京都新宿区左門町9-6 玉盛ビル103,03-6457-7123,https://www.google.com/maps/search/?api=1&query=東京都新宿区左門町9-6,
UPPGO株式会社,https://uppgo.inc/,〒141-0031 東京都品川区西五反田7-20-9 KDX西五反田ビル5F,,https://www.google.com/maps/search/?api=1&query=東京都品川区西五反田7-20-9,
モテコ出版株式会社,https://moteco-publishing.co.jp/,〒371-0831 群馬県前橋市小相木町1-8-9,027-225-2225,https://www.google.com/maps/search/?api=1&query=群馬県前橋市小相木町1-8-9,
