company_name,url,contact_url,decision,reason
株式会社TYL,https://animalhospital-consulting.com/,https://ani-pro.jp/images/01_min_contact-form_0316.pdf,exclude,company_identity_not_sufficient_or_same_operator_duplicate
株式会社PLAN-B,https://www.planb-pet.com/,https://www.planb-pet.com/counseling/,accept,no_live_or_master_match
株式会社MATSURI,https://bau-marketing.jp/,https://bau-marketing.jp/contact,exclude,existing_sheet_match
株式会社サスティナ,https://f-snc.com/,https://f-snc.com/contact/,accept,no_live_or_master_match
株式会社En-Jin,https://en-jin.co.jp/,https://en-jin.co.jp/inquiry,accept,enterprise_false_positive_allowlist
MTPC,https://animal-hosp.com/,https://animal-hosp.com/contact/,accept,no_live_or_master_match
税理士法人グスク,https://gusuku.or.jp/,https://gusuku.or.jp/contact/,accept,no_live_or_master_match
株式会社ねこのタミ,https://nekono-tami.com/,https://nekono-tami.com/contact.html,accept,no_live_or_master_match
Wellvet,https://wellvet-consult.com/,https://forms.gle/wtW8YM2FwtGXCWtE6,exclude,company_identity_not_sufficient_or_same_operator_duplicate
OptiVet株式会社,https://opti-vet.jp/,https://forms.gle/1Zr36ovQWKJ3vgdw7,accept,no_live_or_master_match
ITF合同会社,https://patraneo.com/,https://docs.google.com/forms/d/e/1FAIpQLSfCUb7AqhgYf0v_mPpn825S-MjsE9NCmRGS8z0GGz2j6EtVeQ/viewform,accept,no_live_or_master_match
株式会社AALDA,https://aaldavet360.com/,https://aaldavet360.com/inquiry/demo,accept,no_live_or_master_match
株式会社アイアコス,https://www.aiakos.co.jp/,https://www.aiakos.co.jp/inquiry/index.html,accept,no_live_or_master_match
ファーストブリッジ株式会社,https://www.saasjp.com/,https://www.saasjp.com/#contacttag,exclude,company_identity_not_sufficient_or_same_operator_duplicate
株式会社アイプラス,https://www.iplus-web.co.jp/,https://www.iplus-web.co.jp/contact,exclude,existing_sheet_match
株式会社リバティーフェローシップ,https://tahlab.net/,https://tahlab.net/contact/,exclude,existing_sheet_match
株式会社ハロペ,https://halope.co.jp/,https://form.run/@halope-5000,accept,no_live_or_master_match
株式会社グルコム,https://grucom.jp/,https://grucom.jp/secure/contact.php,exclude,existing_sheet_match
株式会社H.PLUS,https://hplus.jp/,https://hplus.jp/contact/,exclude,existing_sheet_match
株式会社EMILUCK,https://emiluck.com/,https://emiluck.com/contact/,accept,no_live_or_master_match
株式会社ピークス,https://petcrew.jp/,https://petcrew.jp/contact/,exclude,existing_sheet_match
ペットコミュニケーションズ株式会社,https://www.ahmics.com/,https://docs.google.com/forms/d/e/1FAIpQLSepBwJ2fIsIYPu866troPHvH5Bibo9mu7AM4R9PxBR9B5Qllw/viewform,accept,no_live_or_master_match
株式会社マインペット,https://www.mine-pet.com/,https://www.mine-pet.com/#contact,accept,no_live_or_master_match
株式会社M&T,https://www.mandt-net.com/,https://www.mandt-net.com/inquiry/,accept,no_live_or_master_match
株式会社Noble,https://www.animalclinic-support.com/,https://www.animalclinic-support.com/contact,accept,no_live_or_master_match
株式会社サカイ・メディカル,https://sakai-me.com/,https://sakai-me.com/contact,accept,no_live_or_master_match
株式会社本郷いわしや,https://www.hongo-iwashiya.co.jp/,https://www.hongo-iwashiya.co.jp/contact,accept,no_live_or_master_match
株式会社医療分析センター,https://vetsupport.jp/,https://vetsupport.jp/contact_property/,exclude,existing_sheet_match
アローメディカル株式会社,https://arrowmedical.co.jp/,https://www.arrowmedical.co.jp/contact/,accept,no_live_or_master_match
株式会社Raionメディカル,https://raion-med.com/,https://raion-med.com/contact,accept,no_live_or_master_match
有限会社ランタック,https://rantac.jp/,https://rantac.jp/#contact,accept,no_live_or_master_match
税理士法人加美税理士事務所,https://zeirishi-hk-firm.com/,https://zeirishi-hk-firm.com/contact/,accept,no_live_or_master_match
高槻にし税理士事務所,https://nishi-tax.com/,https://nishi-tax.com/contact.php,accept,no_live_or_master_match
株式会社メンフィスホーム,https://www.memphis-home.co.jp/,https://www.memphis-home.co.jp/contact,accept,no_live_or_master_match
株式会社アッシュ,https://asshu.co.jp/,https://asshu.co.jp/contact/,accept,no_live_or_master_match
株式会社グリーンチップス,https://greenchips.jp/,https://greenchips.jp/contact/,accept,no_live_or_master_match
株式会社インプラス,https://www.inplus-japan.co.jp/,https://www.inplus-japan.co.jp/,accept,no_live_or_master_match
株式会社コモダアトリエ,https://acplan.net/,https://acplan.net/contact/,accept,no_live_or_master_match
株式会社PeReP,https://www.perep.jp/,https://www.perep.jp/,exclude,company_identity_not_sufficient_or_same_operator_duplicate
株式会社アニプロ,https://ani-pro.jp/,https://ani-pro.jp/#contact-form,accept,no_live_or_master_match
株式会社VETICAL,https://www.miniique.com/,https://www.miniique.com/contact/,accept,no_live_or_master_match
株式会社ベッツソリューション,https://www.plus-petorelu.jp/,https://www.plus-petorelu.jp/contact/,accept,no_live_or_master_match
株式会社メディカルフォレスト,https://www.medicalforest.co.jp/,https://www.medicalforest.co.jp/contact_temp.html,accept,no_live_or_master_match
株式会社ファニメディック,https://anikar-vet-sys.com/,https://anikar-vet-sys.com/lp/contact,accept,no_live_or_master_match
株式会社ウェブスクウェア,https://www.wanwantown.co.jp/,https://www.wanwantown.co.jp/contact/,exclude,existing_sheet_match
株式会社PetVoice,https://petvoice.co.jp/,https://www.petvoice.co.jp/#cont11,accept,no_live_or_master_match
株式会社QIX,https://www.qix.co.jp/,https://www.qix.co.jp/inquiry/,accept,no_live_or_master_match
株式会社エデュワードプレス,https://eduward.jp/,https://eduward.jp/contact,accept,no_live_or_master_match
株式会社緑書房,https://www.midorishobo.co.jp/,https://www.midorishobo.co.jp/info/contact/,accept,no_live_or_master_match
株式会社ペットライフ社,https://petlife.co.jp/,https://petlife.co.jp/contact/,accept,no_live_or_master_match
株式会社どうぶつの夢,https://www.vet-start.jp/,https://forms.gle/gdomL23aBVE1s72x9,exclude,company_identity_not_sufficient_or_same_operator_duplicate
株式会社ファーストブリッジ,https://firstbridge.co.jp/,https://firstbridge.co.jp/#send,accept,no_live_or_master_match
株式会社ユニコン,https://www.unicon.co.jp/,https://www.unicon.co.jp/contact/,accept,no_live_or_master_match
株式会社オフィスDB,https://officedb.jp/,https://officedb.jp/contact.html,accept,no_live_or_master_match
株式会社ネコアイ,https://www.necoi.jp/,https://www.necoi.jp/contact/,accept,no_live_or_master_match
株式会社トリムサービス,https://www.trimm-service.jp/,https://www.trimm-service.jp/contact,accept,no_live_or_master_match
株式会社Creston Holdings,https://crestonholdings.com/,https://crestonholdings.com/#contact,accept,no_live_or_master_match
株式会社plust,https://plust-japan.jp/,https://plust-japan.jp/contact/,exclude,existing_sheet_match
株式会社グッドラフ,https://animalhospitalmarketing.jp/,https://animalhospitalmarketing.jp/contact/,exclude,existing_sheet_match
株式会社Livet,https://li-vet.com/,https://li-vet.com/contact/,accept,no_live_or_master_match
合同会社wevet,https://web.wevet.co.jp/,https://web.wevet.co.jp/contact/,exclude,existing_sheet_match
JAMos株式会社,https://jamos.jpn.org/,https://jamos.jpn.org/contact,accept,no_live_or_master_match
Design Creates CUBES,https://ah-navi.com/,https://ah-navi.com/,accept,no_live_or_master_match
株式会社カインド,https://kind-medical.co.jp/,https://kind-medical.co.jp/wp/contact/,accept,no_live_or_master_match
株式会社HUMO,https://humo.jp/,https://humo.jp/contact,exclude,existing_sheet_match
サンエスメディカル株式会社,https://3s-medical.co.jp/,https://3s-medical.co.jp/contact/,accept,no_live_or_master_match
株式会社WOOM,https://woom.jp/,https://woom.jp/contact/,exclude,existing_sheet_match
株式会社伊藤享設計工房,https://ito-arc.jp/,https://ito-arc.jp/contact/contact/,accept,no_live_or_master_match
