company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,,区分,検出ワード
アオヤギ株式会社,https://aoyagi-f.co.jp/,,,,https://aoyagi-f.co.jp/information/9/detail,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作
ツカサ印刷株式会社,https://tsukasa-printing.com/,,,,https://tsukasa-printing.com/contact.php,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作
プリントハウス株式会社,https://sapporo-print.com/,,,,https://sapporo-print.com/contact/,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,北海道印刷工業組合公式会員：商業印刷・販促物・企画制作
マツオ印刷株式会社,https://www.matsuo-print.com/,,,,https://www.matsuo-print.com/contact/,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作
三栄印刷株式会社,https://www.aaa-print.co.jp/,,,,https://www.aaa-print.co.jp/contact/,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作
中央印刷株式会社,https://cp-one.jp/,,,,https://cp-one.jp/contact/,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作
中村印刷株式会社,https://www.n-mark.co.jp/,,,,https://www.n-mark.co.jp/contact,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,北海道印刷工業組合公式会員：商業印刷・販促物・企画制作
中西印刷株式会社,http://www.nakanishi-printing.co.jp/,,,,http://www.nakanishi-printing.co.jp/inquiry/,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,北海道印刷工業組合公式会員：商業印刷・販促物・企画制作
久留米印刷株式会社,https://www.kurume-insatsu.co.jp/,,,,https://www.kurume-insatsu.co.jp/contact/,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作
久野印刷株式会社,https://www.media-line.or.jp/hisano/,,,,https://www.media-line.or.jp/hisano/contact/,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作
井上紙工印刷株式会社,https://e-isp.jp/,,,,https://e-isp.jp/contact/,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作
井上総合印刷株式会社,https://www.inoue-sogo.co.jp/,,,,https://www.inoue-sogo.co.jp/company,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作
今井印刷株式会社,https://imai-p.jp/,,,,https://imai-p.jp/contact/,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作
北光印刷株式会社,http://hokkou-pt.com/,,,,http://hokkou-pt.com/information,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,北海道印刷工業組合公式会員：商業印刷・販促物・企画制作
北海印刷株式会社,https://hokkai-print.co.jp/,,,,https://hokkai-print.co.jp/contact/,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,北海道印刷工業組合公式会員：商業印刷・販促物・企画制作
北海道磁気印刷株式会社,https://www.hmpjiki.co.jp/,,,,https://www.hmpjiki.co.jp/harisensu/format/,,,,,,,,,S｜地域印刷・販促物・ポスティング支援,北海道印刷工業組合公式会員：商業印刷・販促物・企画制作
