company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,H1,区分,検出ワード
東京超音波技研株式会社,https://www.tocho.com/,,,,https://www.tocho.com/contact/,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
東産業株式会社,https://www.8929.co.jp/,,,,https://www.8929.co.jp/business/flow/,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
東英商事株式会社,https://www.toeishoji.com/,,,,https://www.toeishoji.com/contact/,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
東都ビル整備工業株式会社,https://www.totobill.co.jp/,,,,https://www.totobill.co.jp/pages/5/,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社ぞう屋,http://www.zouya.jp/,,,,http://www.zouya.jp/contact_top.php,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社アルテック九州,https://www.alteck-kyusyu.com/,,,,https://www.alteck-kyusyu.com/contact/,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社エム・アイ・ケー,https://mik-net.co.jp/,,,,https://mik-net.co.jp/inquiry/,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社エム・ワン,https://m-1net.com/,,,,https://m-1net.com/toiawase/,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社エレミック,https://www.elemic.co.jp/,,,,https://www.elemic.co.jp/contact/,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社キャニオン,https://canyon.jp/,,,,https://canyon.jp/contact.html,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社サムソン,https://www.samson.co.jp:/,,,,https://www.samson.co.jp/contact/,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社シー・エス・シー,https://www.kkcsc.co.jp/,,,,https://www.kkcsc.co.jp/contact,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社ゼロカラ,https://zerokarainc.com/,,,,https://zerokarainc.com/contact/,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社ハイサーブウエノ,https://www.hi-serv.com/,,,,https://www.hi-serv.com/contact.html,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社ハッピージャパン,https://www.happyjpn.com/,,,,https://www.happyjpn.com/contact/,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社フカガワ,https://www.ductnet.com/,,,,https://www.ductnet.com/contact/form/,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社フロムシステムダイレクト,https://www.fsd-net.com/,,,,https://www.fsd-net.com/contact/,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社マグナ,https://www.magna-i.com/,,,,https://www.magna-i.com/contact.html,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
株式会社マルキキッチンソリューション,https://mrk-k.com/,,,,https://mrk-k.com/contact.html,,,,,,,,,H｜飲食店・厨房・開業・店舗設備支援,日本厨房工業会公式会員：業務用厨房設備機器の生産・販売・施工・コンサルティング
