company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,H1,区分,検出ワード
Momentum株式会社,https://www.m0mentum.co.jp/,,,,https://www.m0mentum.co.jp/contact,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
webcreation株式会社,https://webcreation.co.jp/index.html,,,,https://webcreation.co.jp/contact.html,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
アドクラフト・トゥーワン株式会社,http://adcraft21.co.jp/,,,,http://adcraft21.co.jp/information/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
北海道テレビ放送株式会社,https://www.htb.co.jp:443/,,,,https://www.htb.co.jp/hodinfo/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
有限会社アシストワーク,https://assistwork.jp/,,,,https://assistwork.jp/contact/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
有限会社アルファ・シリウス,https://www.alpha-sirius.net/,,,,https://www.alpha-sirius.net/contact,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
栃木ダイレクトコミュニケーションズ株式会社,https://www.tochigi-dc.co.jp/,,,,https://www.tochigi-dc.co.jp/information/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,栃木県広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社FMNORTHWAVE,https://www.fmnorth.co.jp/,,,,https://www.fmnorth.co.jp/inquiry/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社nice,https://www.nice-sapporo.jp/,,,,https://www.nice-sapporo.jp/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社とちぎテレビ,https://www.tochigi-tv.jp/,,,,http://www.tochigi-tv.jp/subcontents/inquiry.php,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,栃木県広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社アイワード,https://iword.co.jp/,,,,https://iword.co.jp/script/mailform/inquiry/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社イザ,https://e-iza.com/,,,,https://e-iza.com/contact/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社ウエス,https://wess.jp/,,,,https://wess.jp/contact/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社エフエム北海道,https://www.air-g.co.jp/,,,,https://www.air-g.co.jp/sales1/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社エフエム栃木,https://www.berry.co.jp/,,,,https://www.berry.co.jp/form/contact/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,栃木県広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社下野新聞社,https://www.shimotsuke.co.jp/,,,,https://www.shimotsuke.co.jp/feature/special/ntt-east-information,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,栃木県広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社五光,https://www.goko-net.jp/,,,,https://www.goko-net.jp/information/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,栃木県広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社函館新聞社,https://digital.hakoshin.jp/,,,,https://digital.hakoshin.jp/enquiry/index,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社新朝プレス,https://www.monmiya.co.jp/,,,,https://www.monmiya.co.jp/contact,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,栃木県広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社札幌メールサービス,https://www.sapporomail.jp/,,,,https://www.sapporomail.jp/contact/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社栃木オリコミ・センター,https://www.tochiori.co.jp/,,,,https://www.tochiori.co.jp/contact,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,栃木県広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社栃木プロジェクトプロ,https://tochipro.com/,,,,https://tochipro.com/contact/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,栃木県広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社栃木放送,https://www.crt-radio.co.jp/,,,,https://www.crt-radio.co.jp/info/73,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,栃木県広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社苫小牧民報社,http://www.tomamin.co.jp/,,,,http://www.tomamin.co.jp/company/info/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
株式会社須田製版,https://www.suda.co.jp/,,,,https://www.suda.co.jp/inquiry/,,,,,,,,,S｜地域広告・販促・Web・クリエイティブ支援,北海道広告業協会公式会員：広告・印刷・Web・動画・販促支援
