company_name,url,contact_url,decision,reason
INCLUSIVE株式会社,https://inclusive.co.jp/,https://inclusive.co.jp/news-top/information/,exclude,existing_sheet_match
Momentum株式会社,https://www.m0mentum.co.jp/,https://www.m0mentum.co.jp/contact,accept,no_live_or_master_match
TOPPAN株式会社,https://www.holdings.toppan.com/ja/,https://www.holdings.toppan.com/ja/inquiry.html,exclude,existing_sheet_match
webcreation株式会社,https://webcreation.co.jp/index.html,https://webcreation.co.jp/contact.html,accept,no_live_or_master_match
アドクラフト・トゥーワン株式会社,http://adcraft21.co.jp/,http://adcraft21.co.jp/information/,accept,no_live_or_master_match
ブロス株式会社,https://www.bros-inc.jp/,https://www.bros-inc.jp/inquiry,exclude,existing_sheet_match
北海道テレビ放送株式会社,https://www.htb.co.jp:443/,https://www.htb.co.jp/hodinfo/,accept,no_live_or_master_match
有限会社アシストワーク,https://assistwork.jp/,https://assistwork.jp/contact/,accept,no_live_or_master_match
有限会社アルファ・シリウス,https://www.alpha-sirius.net/,https://www.alpha-sirius.net/contact,accept,no_live_or_master_match
有限会社デザインピークス,https://www.dpeaks.com/,https://www.dpeaks.com/contact.html,exclude,existing_sheet_match
栃木ダイレクトコミュニケーションズ株式会社,https://www.tochigi-dc.co.jp/,https://www.tochigi-dc.co.jp/information/,accept,no_live_or_master_match
株式会社FMNORTHWAVE,https://www.fmnorth.co.jp/,https://www.fmnorth.co.jp/inquiry/,accept,no_live_or_master_match
株式会社JAMROCK,https://jamrock.co.jp/,https://jamrock.co.jp/contact,exclude,existing_sheet_match
株式会社nice,https://www.nice-sapporo.jp/,https://www.nice-sapporo.jp/,accept,no_live_or_master_match
株式会社えんれいしゃ,https://www.enleysha.co.jp/,https://www.enleysha.co.jp/information/post-2.html,exclude,existing_sheet_match
株式会社とちぎテレビ,https://www.tochigi-tv.jp/,http://www.tochigi-tv.jp/subcontents/inquiry.php,accept,no_live_or_master_match
株式会社アイワード,https://iword.co.jp/,https://iword.co.jp/script/mailform/inquiry/,accept,no_live_or_master_match
株式会社アウラ,https://auras.co.jp/,https://auras.co.jp/contact/,exclude,existing_sheet_match
株式会社イザ,https://e-iza.com/,https://e-iza.com/contact/,accept,no_live_or_master_match
株式会社インサイト,http://www.ppi.jp/,https://www.ppi.jp/inquiry/,exclude,existing_sheet_match
株式会社インソース,https://webcons.insource.co.jp/,https://webcons.insource.co.jp/inquiry/,exclude,existing_sheet_match
株式会社ウイングITソリューションズ,https://wingits.co.jp/,https://wingits.co.jp/info/,exclude,existing_sheet_match
株式会社ウエス,https://wess.jp/,https://wess.jp/contact/,accept,no_live_or_master_match
株式会社エフエム北海道,https://www.air-g.co.jp/,https://www.air-g.co.jp/sales1/,accept,no_live_or_master_match
株式会社エフエム栃木,https://www.berry.co.jp/,https://www.berry.co.jp/form/contact/,accept,no_live_or_master_match
株式会社オズ,https://www.oz-design.jp/,https://www.oz-design.jp/,exclude,existing_sheet_match
株式会社サンライズ社,https://www.snr.co.jp/,https://www.snr.co.jp/contact/,exclude,existing_sheet_match
株式会社シンセン,https://www.shinsen.co.jp/,https://www.shinsen.co.jp/shinsen-company,exclude,existing_sheet_match
株式会社ジェイアール東日本企画,https://www.jeki.co.jp/,https://www.jeki.co.jp/contact/,exclude,existing_sheet_match
株式会社ノヴェロ,https://www.novello.co.jp/,https://www.novello.co.jp/contact,exclude,existing_sheet_match
株式会社リアルグロウ,https://realgrow.co.jp/,https://realgrow.co.jp/inquiry/,exclude,existing_sheet_match
株式会社下野新聞社,https://www.shimotsuke.co.jp/,https://www.shimotsuke.co.jp/feature/special/ntt-east-information,accept,no_live_or_master_match
株式会社五光,https://www.goko-net.jp/,https://www.goko-net.jp/information/,accept,no_live_or_master_match
株式会社函館新聞社,https://digital.hakoshin.jp/,https://digital.hakoshin.jp/enquiry/index,accept,no_live_or_master_match
株式会社北方広放社,https://ad-hoppo.com/,https://ad-hoppo.com/contact,exclude,existing_sheet_match
株式会社北日本広告社,https://www.ad-kitanihon.co.jp/,https://www.ad-kitanihon.co.jp/contact/,exclude,existing_sheet_match
株式会社北海道新聞社,https://www.hokkaido-np.co.jp/,https://www.hokkaido-np.co.jp/inquiry/,accept,no_live_or_master_match
株式会社北海道朝日広告社,https://www.h-asako.com/,https://www.h-asako.com/contact/,exclude,existing_sheet_match
株式会社博報サービス,https://www.hsnet.ne.jp/,https://www.hsnet.ne.jp/contact,exclude,existing_sheet_match
株式会社弘報案内広告社,https://koho-an.com/,https://koho-an.com/contact/,exclude,existing_sheet_match
株式会社新朝プレス,https://www.monmiya.co.jp/,https://www.monmiya.co.jp/contact,accept,no_live_or_master_match
株式会社新生,https://shinsei.com/,https://shinsei.com/contact/,exclude,existing_sheet_match
株式会社朝日サービス,https://asahiservice-sapporo.com/,https://asahiservice-sapporo.com/,exclude,existing_sheet_match
株式会社札幌メールサービス,https://www.sapporomail.jp/,https://www.sapporomail.jp/contact/,accept,no_live_or_master_match
株式会社栃木オリコミ・センター,https://www.tochiori.co.jp/,https://www.tochiori.co.jp/contact,accept,no_live_or_master_match
株式会社栃木プロジェクトプロ,https://tochipro.com/,https://tochipro.com/contact/,accept,no_live_or_master_match
株式会社栃木放送,https://www.crt-radio.co.jp/,https://www.crt-radio.co.jp/info/73,accept,no_live_or_master_match
株式会社苫小牧民報社,http://www.tomamin.co.jp/,http://www.tomamin.co.jp/company/info/,accept,no_live_or_master_match
株式会社関東朝日広告社,https://www.k-asako.com/,https://www.k-asako.com/contact/,exclude,existing_sheet_match
株式会社電通北海道,https://www.dentsu-hokkaido.jp/,https://www.dentsu-hokkaido.jp//contact/,exclude,existing_sheet_match
株式会社須田製版,https://www.suda.co.jp/,https://www.suda.co.jp/inquiry/,accept,no_live_or_master_match
白馬堂印刷株式会社,https://hakubado.co.jp/,https://hakubado.co.jp/inqu/,accept,no_live_or_master_match
