company_name,url,contact_url,decision,reason
DICグラフィックス株式会社,https://www.dic-global.com/ja/index.html,https://www.dic-global.com/ja/contact/,accept,no_live_or_master_match
イトーテック株式会社,https://www.itotec.co.jp/,https://www.itotec.co.jp/toiawase.html,accept,no_live_or_master_match
タック株式会社,https://taias.co.jp/,https://taias.co.jp/contact/,accept,no_live_or_master_match
ハイデルベルグ・ジャパン株式会社,https://www.heidelberg.com/jp/ja/index.jsp,https://www.heidelberg.com/jp/ja/preview_pages/forms/contact_descriptor.jsp,accept,no_live_or_master_match
プリントス株式会社,https://printos.co.jp/,https://printos.co.jp/contact,accept,no_live_or_master_match
マツモト印刷株式会社,https://www.printing.co.jp/,https://www.printing.co.jp/contact,accept,no_live_or_master_match
モリカワペーパー株式会社,https://morikawa-paper.jp/,https://morikawa-paper.jp/contact/,accept,no_live_or_master_match
モリプリント株式会社,https://mori-print.co.jp/,https://mori-print.co.jp/orderform/,accept,no_live_or_master_match
ユタカ印刷株式会社,https://www.yutaka-ltd.co.jp/,http://www.yutaka-ltd.co.jp/contact/,accept,no_live_or_master_match
リコージャパン株式会社,https://www.ricoh.co.jp/,https://www.ricoh.co.jp/products/line-up/quotation-management-system,accept,no_live_or_master_match
リョービMHIグラフィックテクノロジー株式会社,https://www.ryobi-group.co.jp/graphic/,https://www.ryobi-group.co.jp/graphic/contact/,accept,no_live_or_master_match
不二印刷工業株式会社,http://fujip.co.jp/,https://fujip.co.jp/?page_id=275,accept,no_live_or_master_match
伊藤手帳株式会社,https://ito-techo.jp,https://ito-techo.jp/contact/contact-freeform,accept,no_live_or_master_match
半田中央印刷株式会社,https://handa-cp.co.jp/,https://handa-cp.co.jp/contact/,exclude,existing_sheet_match
名鉄局印刷株式会社,https://meitetukyoku.co.jp/,https://meitetukyoku.co.jp/contact/,exclude,existing_sheet_match
太美工芸株式会社,https://www.taibi.co.jp/,https://www.taibi.co.jp/contact/,accept,no_live_or_master_match
安城印刷株式会社,https://www.a-print.co.jp/,https://www.a-print.co.jp/formmail/,accept,no_live_or_master_match
富士フイルムグラフィックソリューションズ株式会社,https://www.fujifilm.com/ffgs/ja,https://www.fujifilm.com/ffgs/ja/contact,exclude,existing_sheet_match
富士凸版印刷株式会社,https://fujitoppan.co.jp/,https://fujitoppan.co.jp/contact,accept,no_live_or_master_match
富士印刷株式会社,https://fuji-insatu.co.jp/,https://fuji-insatu.co.jp/contact,accept,no_live_or_master_match
川口合成株式会社,https://www.kawaguchi-gosei.com/,https://www.kawaguchi-gosei.com/contact/,accept,no_live_or_master_match
新日本印刷株式会社,https://www.s-pri.co.jp/,https://www.s-pri.co.jp/business-2/business-virtualexhibitionplatform.html,exclude,existing_sheet_match
昭和印刷株式会社,https://www.showa-printing.co.jp/,https://www.showa-printing.co.jp/contact/,accept,no_live_or_master_match
昭和印刷株式会社,http://kappan-aichi.jp/,http://kappan-aichi.jp/contact/,exclude,candidate_duplicate
有限会社シンセイ印刷,https://ndprint.jp/,https://ndprint.jp/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,accept,no_live_or_master_match
有限会社タカハシ印刷,http://www.takahashiinsatsu.com/,http://www.takahashiinsatsu.com/index.php?%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B,accept,no_live_or_master_match
有限会社丹羽グランド,https://www.niwa-grand.co.jp/,https://www.niwa-grand.co.jp/otoiawase/,accept,no_live_or_master_match
